,hotel,price,rating,start_date,city
255,Hôtel de Sévigné,2407,8.5,2023-05-15,Paris
256,Maison Albar Hotels Le Champs-Elysées,3515,8.3,2023-05-15,Paris
257,Beauquartier Paris - Haut Marais,1873,7.9,2023-05-15,Paris
258,Hôtel Elysées Paris,2117,7.5,2023-05-15,Paris
259,La Villa Madame,1980,8.4,2023-05-15,Paris
260,Hôtel Opera Lafayette,1894,7.3,2023-05-15,Paris
261,Hotel Left Bank Saint Germain,1594,8.7,2023-05-15,Paris
262,Hotel de l'Aqueduc,1148,7.2,2023-05-15,Paris
263,Best Western Premier Kapital Opéra,2292,8.6,2023-05-15,Paris
264,Best Western Montcalm,1666,8.1,2023-05-15,Paris
265,D'win,2183,7.8,2023-05-15,Paris
266,Hotel Le Richemont,1004,7.9,2023-05-15,Paris
267,Citadines Tour Eiffel Paris,1857,8.0,2023-05-15,Paris
268,B Montmartre,2295,9.0,2023-05-15,Paris
269,Hôtel Le Cardinal by Happyculture,1649,8.0,2023-05-15,Paris
270,Hôtel Regina Opéra Grands Boulevards,1495,7.7,2023-05-15,Paris
271,Le Tsuba Hotel,2544,8.8,2023-05-15,Paris
272,Hotel Splendid,1277,7.7,2023-05-15,Paris
273,Hotel Eden Montmartre,1021,7.9,2023-05-15,Paris
274,Hipotel Paris Belgrand Mairie du 20ème,706,6.9,2023-05-15,Paris
275,Hotel Rendez-Vous Batignolles,1300,8.6,2023-05-15,Paris
276,Le Pigalle Hotel,1471,8.7,2023-05-15,Paris
277,Hotel Marignan Champs-Elysées,4599,8.5,2023-05-15,Paris
278,L'Amiral,1133,8.2,2023-05-15,Paris
279,Hotel Cervantes by Happyculture,1621,8.3,2023-05-15,Paris
280,Hotel Acadia - Astotel,1750,8.5,2023-05-15,Paris
281,Hotel La Manufacture,1748,8.3,2023-05-15,Paris
282,Hotel Claude Bernard Saint-Germain,1361,7.5,2023-05-15,Paris
283,Aparthotel Adagio Access Paris La Villette,739,7.0,2023-05-15,Paris
284,Château Voltaire,4627,9.3,2023-05-15,Paris
285,Hôtel Saint-Pétersbourg Opéra &amp; Spa,1792,8.4,2023-05-15,Paris
286,Grand Hôtel Malher,1969,8.3,2023-05-15,Paris
287,Walled off Hotel Paris,1055,8.0,2023-05-15,Paris
288,Best Western Hôtel Littéraire Arthur Rimbaud,1637,7.9,2023-05-15,Paris
289,Maison Axel Opéra,1801,8.4,2023-05-15,Paris
290,Hôtel Eiffel Turenne,2728,8.5,2023-05-15,Paris
291,Turenne Le Marais,1532,8.0,2023-05-15,Paris
292,Hotel Villa Saxe Eiffel,2058,8.7,2023-05-15,Paris
293,Courcelles Etoile,1673,8.1,2023-05-15,Paris
294,Hôtel Paris Louvre Opéra,2020,8.0,2023-05-15,Paris
295,Sinner Paris,3675,8.7,2023-05-15,Paris
296,Best Western Hotel Le Montparnasse,1577,7.2,2023-05-15,Paris
297,Miramar,876,7.9,2023-05-15,Paris
298,Hôtel Orchidée,1163,8.3,2023-05-15,Paris
299,Virgina,1749,8.3,2023-05-15,Paris
300,Hôtel Vinci Due &amp; Spa,2903,8.9,2023-05-15,Paris
301,Hôtel Eden Opéra,1548,8.3,2023-05-15,Paris
302,Hôtel Parc Saint-Séverin - Esprit de France,2316,9.0,2023-05-15,Paris
303,Hôtel Saint Marcel,1557,8.5,2023-05-15,Paris
304,Residhome Paris Rosa Parks,1282,8.3,2023-05-15,Paris
305,Sejours &amp; Affaires Paris-Davout,925,8.2,2023-05-15,Paris
306,Timhotel Le Louvre,1571,7.5,2023-05-15,Paris
307,Daunou Opéra,1847,8.8,2023-05-15,Paris
308,25hours Hotel Terminus Nord,1460,8.4,2023-05-15,Paris
309,Hotel Geoffroy Marie Opéra,825,7.0,2023-05-15,Paris
310,Source Hôtel,850,8.2,2023-05-15,Paris
311,Hôtel Gustave,2815,8.8,2023-05-15,Paris
312,Citadines Trocadéro Paris,1383,8.4,2023-05-15,Paris
313,Hôtel Mayet,1472,7.7,2023-05-15,Paris
314,Hotel Mademoiselle,1906,8.2,2023-05-15,Paris
315,Hôtel Kabanel,1593,7.3,2023-05-15,Paris
316,Eiffel Kennedy,1012,8.3,2023-05-15,Paris
317,Le Basile Hôtel,2515,9.0,2023-05-15,Paris
318,Hôtel Brighton - Esprit de France,3072,8.5,2023-05-15,Paris
319,Hôtel Particulier Montmartre,5266,8.4,2023-05-15,Paris
320,Hotel Panache,1727,8.3,2023-05-15,Paris
321,Pavillon de Montmartre,1407,7.1,2023-05-15,Paris
322,Lennon Hotel Paris Gare du Nord,1331,7.4,2023-05-15,Paris
323,Jardins de Mademoiselle Hôtel &amp; Spa,2646,8.7,2023-05-15,Paris
324,Madrigal,1111,8.4,2023-05-15,Paris
325,Hôtel Molière,2399,9.0,2023-05-15,Paris
326,Hôtel Du Midi Paris Montparnasse,1246,8.3,2023-05-15,Paris
327,Two Beautiful Studios - Bastille- 4 pers,860,7.6,2023-05-15,Paris
328,Appart’City Confort Paris Grande Bibliothèque,1243,7.1,2023-05-15,Paris
329,Hôtel Paris Vaugirard,1221,8.3,2023-05-15,Paris
330,Hôtel Du Vieux Saule,1964,7.8,2023-05-15,Paris
331,Adagio Paris 19ème Cité de la Musique,850,7.7,2023-05-15,Paris
332,Hotel Monsieur &amp; Spa,3232,8.4,2023-05-15,Paris
333,Hôtel National Des Arts et Métiers,2584,8.8,2023-05-15,Paris
334,Hotel Magenta 38 by Happyculture,1819,8.0,2023-05-15,Paris
335,Hotel Louvre Saint-Honoré,2459,8.3,2023-05-15,Paris
336,Hôtel Istria by Magna Arbor,1136,7.4,2023-05-15,Paris
337,Hôtel Da Vinci &amp; Spa,3083,8.6,2023-05-15,Paris
338,Les Halles Appartements,935,4.5,2023-05-15,Paris
339,Hotel Terre Neuve,980,8.4,2023-05-15,Paris
340,The Chess Hotel,1657,8.2,2023-05-15,Paris
341,Hotel Champerret Elysees,1454,8.4,2023-05-15,Paris
342,Hotel Britannique,3818,8.9,2023-05-15,Paris
343,Hôtel Vaneau Saint Germain,1532,7.9,2023-05-15,Paris
344,Rose Bourbon,2277,8.4,2023-05-15,Paris
345,Hotel Saint Cyr Etoile,2803,8.1,2023-05-15,Paris
346,Agate Hôtel,954,8.1,2023-05-15,Paris
347,Citadines Saint-Germain-des-Prés Paris,2332,8.1,2023-05-15,Paris
348,OKKO Hotels Paris Gare de l'Est,1293,8.3,2023-05-15,Paris
349,Crystal Hotel,1593,7.9,2023-05-15,Paris
350,Hotel de Paris Montmartre,1253,8.1,2023-05-15,Paris
351,HOY Paris - Yoga Hotel,1793,8.8,2023-05-15,Paris
352,Hôtel Plaza Athénée - Dorchester Collection,12060,9.1,2023-05-15,Paris
353,Le Belleval,2223,8.7,2023-05-15,Paris
354,GuestReady - Cosy getaway in the trendy 19th Arr,1568,nan,2023-05-15,Paris
355,Edgar Suites Louvre - Jour,2976,9.4,2023-05-15,Paris
356,Timhotel Palais Royal,1571,7.9,2023-05-15,Paris
357,Hotel Alhambra,1053,8.1,2023-05-15,Paris
358,Hôtel Opéra Liège,2139,8.8,2023-05-15,Paris
359,Maison Nabis by HappyCulture,1774,8.0,2023-05-15,Paris
360,Rochester Champs Elysees,2378,8.5,2023-05-15,Paris
361,Molitor Paris - MGallery,3121,8.4,2023-05-15,Paris
362,Hotel Paradis,1470,8.2,2023-05-15,Paris
363,Hôtel des 3 Poussins,1811,8.7,2023-05-15,Paris
364,"voco Paris Montparnasse, an IHG Hotel",1508,8.4,2023-05-15,Paris
365,Hotel Louison,1501,8.5,2023-05-15,Paris
366,Hôtel du Sentier,2513,9.0,2023-05-15,Paris
367,Hotel Haussmann Saint Augustin,1467,8.5,2023-05-15,Paris
368,Hôtel Mansart - Esprit de France,2886,8.2,2023-05-15,Paris
369,New Hotel Lafayette,1521,7.8,2023-05-15,Paris
370,"Holiday Inn Paris-Auteuil, an IHG Hotel",1063,8.6,2023-05-15,Paris
371,Amiral Hôtel,1185,7.3,2023-05-15,Paris
372,La Villa Maillot,2609,8.4,2023-05-15,Paris
373,Hôtel Thérèse,2447,8.5,2023-05-15,Paris
374,Grand Hôtel Des Gobelins,1316,8.1,2023-05-15,Paris
375,Timhotel Montmartre,1476,8.3,2023-05-15,Paris
376,"InterContinental Paris Le Grand, an IHG Hotel",4401,8.5,2023-05-15,Paris
377,Welcome Hotel,2025,8.2,2023-05-15,Paris
378,Ibis Paris Gare Montparnasse Catalogne,1224,8.3,2023-05-15,Paris
379,Hôtel Le Colisée,2159,7.9,2023-05-15,Paris
380,Hôtel Cabane - Orso Hotels,1221,8.4,2023-05-15,Paris
381,New Hotel Le Voltaire,1540,8.0,2023-05-15,Paris
382,Alyss Saphir Cambronne Eiffel,1980,7.4,2023-05-15,Paris
383,Hôtel La Comtesse,3251,8.9,2023-05-15,Paris
384,Hôtel Toujours &amp; Spa,2219,8.0,2023-05-15,Paris
385,Hôtel Henri IV Rive Gauche,1657,8.5,2023-05-15,Paris
386,Hôtel l'Echiquier Opéra Paris - MGallery,2051,8.8,2023-05-15,Paris
387,Hotel Claridge Paris,2653,8.3,2023-05-15,Paris
388,Campanile Paris 19 - La Villette,907,7.9,2023-05-15,Paris
389,Citadines Place d'Italie Paris,1209,8.0,2023-05-15,Paris
390,Hôtel Galileo Champs Elysées,3416,8.5,2023-05-15,Paris
391,Okko Hotels Paris Porte De Versailles,971,8.4,2023-05-15,Paris
392,Hôtel Raphael,3282,8.4,2023-05-15,Paris
393,Chatillon Paris Montparnasse,1808,7.9,2023-05-15,Paris
394,AC Hotel Paris Porte Maillot by Marriott,3415,8.2,2023-05-15,Paris
395,123paris city,2016,8.4,2023-05-15,Paris
396,Studio 1 Pièce 20 m2,600,nan,2023-05-15,Paris
397,Hotel des Nations Saint Germain,1743,7.9,2023-05-15,Paris
398,Hotel Plaza Elysées,2217,8.0,2023-05-15,Paris
399,Les Patios du Marais 1,1175,7.3,2023-05-15,Paris
400,New Hotel Roblin,2737,8.3,2023-05-15,Paris
401,Hotel The Playce by Happyculture,1549,7.8,2023-05-15,Paris
402,"Holiday Inn Paris Gare de l'Est, an IHG Hotel",1663,7.7,2023-05-15,Paris
