,hotel,price,rating,start_date,city
58,"Hotel Granados 83, a Member of Design Hotels",1313,8.6,2023-05-15,Barcelona
59,AC Hotel Diagonal L'Illa by Marriott,1476,8.6,2023-05-15,Barcelona
60,Praktik Bakery,1040,8.6,2023-05-15,Barcelona
61,Vincci Mae,2184,8.5,2023-05-15,Barcelona
62,Praktik Rambla,1205,8.5,2023-05-15,Barcelona
63,El Avenida Palace,1280,8.5,2023-05-15,Barcelona
64,Sant Antoni Market,1119,8.5,2023-05-15,Barcelona
65,Catalonia Plaza Catalunya,1546,8.5,2023-05-15,Barcelona
66,APTBCN Super Balmes Guest House,871,8.5,2023-05-15,Barcelona
67,Hostal Central Barcelona,1037,8.5,2023-05-15,Barcelona
68,Atenea Rekord Suites,1006,8.5,2023-05-15,Barcelona
69,Hotel Via Augusta,899,8.5,2023-05-15,Barcelona
70,Gran Hotel Havana by Escampa Hotels,1706,8.5,2023-05-15,Barcelona
71,Catalonia Rigoletto,1146,8.5,2023-05-15,Barcelona
72,Happy Apartments,1853,8.5,2023-05-15,Barcelona
73,Hotel Astoria,1022,8.5,2023-05-15,Barcelona
74,Free Hostels Barcelona,1088,8.5,2023-05-15,Barcelona
75,Catalonia Avinyo,1076,8.5,2023-05-15,Barcelona
76,Serennia Apartamentos Ramblas - Plaça Catalunya,1942,8.5,2023-05-15,Barcelona
77,Mercedes Heritage Apartments,2453,8.5,2023-05-15,Barcelona
78,Catalonia Gracia,1146,8.4,2023-05-15,Barcelona
79,"Cotton House Hotel, Autograph Collection",4813,8.5,2023-05-15,Barcelona
80,Golden Hotel Barcelona,1027,8.4,2023-05-15,Barcelona
81,Amra Barcelona Gran Via,1065,8.5,2023-05-15,Barcelona
82,Nobu Hotel Barcelona,1809,8.4,2023-05-15,Barcelona
83,AC Hotel Victoria Suites by Marriott,1267,8.4,2023-05-15,Barcelona
84,Onix Rambla,1026,8.4,2023-05-15,Barcelona
85,"Claris Hotel &amp; Spa GL, a Small Luxury Hotel of the World",1634,8.4,2023-05-15,Barcelona
86,Catalonia Diagonal Centro,1186,8.4,2023-05-15,Barcelona
87,Vincci Bit,1481,8.4,2023-05-15,Barcelona
88,Fisa Rentals Ramblas Apartments,1434,8.4,2023-05-15,Barcelona
89,Axel Hotel Barcelona &amp; Urban Spa- Adults Only,1452,8.4,2023-05-15,Barcelona
90,Hotel Derby,1137,8.4,2023-05-15,Barcelona
91,Catalonia Eixample 1864,1186,8.3,2023-05-15,Barcelona
92,Hotel Raval House,1158,8.3,2023-05-15,Barcelona
93,Hotel Alimara,710,8.3,2023-05-15,Barcelona
94,Serennia Cest Apartamentos Arc de Triomf,1379,8.3,2023-05-15,Barcelona
95,Catalonia Barcelona Plaza,1266,8.3,2023-05-15,Barcelona
96,Mercure Barcelona Condor,1546,8.3,2023-05-15,Barcelona
97,Attica 21 Barcelona Mar,993,8.3,2023-05-15,Barcelona
98,Vincci Maritimo,1630,8.3,2023-05-15,Barcelona
99,Hostal Benidorm,962,8.3,2023-05-15,Barcelona
100,Unite Hostel Barcelona,1037,8.3,2023-05-15,Barcelona
101,Ilunion Barcelona,1210,8.3,2023-05-15,Barcelona
102,Catalonia Ramblas 4* Sup,1406,8.3,2023-05-15,Barcelona
103,The Mirror Barcelona,1296,8.3,2023-05-15,Barcelona
104,Exe Ramblas Boquería,1745,8.3,2023-05-15,Barcelona
105,You Stylish El Borne Apartments,1788,8.2,2023-05-15,Barcelona
106,Hotel Turin Barcelona,1201,8.2,2023-05-15,Barcelona
107,Ciutat de Barcelona,1181,8.2,2023-05-15,Barcelona
108,Praktik Garden,980,8.2,2023-05-15,Barcelona
109,Hotel Lleó,1301,8.2,2023-05-15,Barcelona
110,Petit Palace Boqueria Garden,1693,8.2,2023-05-15,Barcelona
111,Barcelona Apartment Villarroel,1521,8.2,2023-05-15,Barcelona
112,Aparthotel Atenea Calabria,1440,8.2,2023-05-15,Barcelona
113,Ola Living Portaferrissa,1645,8.2,2023-05-15,Barcelona
114,Gaudi Hotel,1876,8.2,2023-05-15,Barcelona
115,Ciutat Vella,1566,8.2,2023-05-15,Barcelona
116,Amra Barcelona Caspe,1065,8.2,2023-05-15,Barcelona
117,Ilunion Auditori,1098,8.1,2023-05-15,Barcelona
118,Barcelona Apartment Val,1773,8.1,2023-05-15,Barcelona
119,Sallés Hotel Pere IV,1276,8.1,2023-05-15,Barcelona
120,Chic &amp; Basic Velvet,880,8.1,2023-05-15,Barcelona
121,You Stylish Paseo de Gracia Apartments,1964,8.2,2023-05-15,Barcelona
122,Hotel Vilamarí,1184,8.1,2023-05-15,Barcelona
123,Catalonia Roma,1196,8.1,2023-05-15,Barcelona
124,You Stylish City Centre Apartments,1750,8.1,2023-05-15,Barcelona
125,Hotel Continental Barcelona,1422,8.1,2023-05-15,Barcelona
126,Barcelona Apartment Milà,1596,8.0,2023-05-15,Barcelona
127,Hotel Medicis,766,8.0,2023-05-15,Barcelona
128,Hotel Acta Azul Barcelona,1116,8.0,2023-05-15,Barcelona
129,Bcn Urbaness Hotels Gran Rosellon,1244,8.0,2023-05-15,Barcelona
130,Centric Apartments Paseo de Gracia,1844,8.0,2023-05-15,Barcelona
131,Hesperia Barcelona Del Mar,981,8.0,2023-05-15,Barcelona
132,Ilunion Bel-Art,1232,8.0,2023-05-15,Barcelona
133,Hesperia Barcelona Barri Gòtic,1060,8.0,2023-05-15,Barcelona
134,Hotel &amp; Spa Villa Olimpica Suites,996,8.0,2023-05-15,Barcelona
135,Catalonia Barcelona 505,946,7.9,2023-05-15,Barcelona
136,Nicebarcelonaapartments,1369,7.9,2023-05-15,Barcelona
137,AC Hotel Irla by Marriott,1102,7.9,2023-05-15,Barcelona
138,Hotel Sant Agustí,1198,7.9,2023-05-15,Barcelona
139,Yomo Hostal BCN Port,985,7.8,2023-05-15,Barcelona
140,Barcelona Apartment Gran de Gràcia,1549,7.8,2023-05-15,Barcelona
141,Ilunion Les Corts Spa,1114,7.8,2023-05-15,Barcelona
142,Charmsuites Paralel,899,7.7,2023-05-15,Barcelona
143,Aparthotel Allada 3*,1420,7.7,2023-05-15,Barcelona
144,Barcelona Apartment Republica,1429,7.7,2023-05-15,Barcelona
145,Charmsuites Nou Rambla,1063,7.7,2023-05-15,Barcelona
146,Hotel Viladomat by Silken,1010,7.6,2023-05-15,Barcelona
147,Barcelona Apartment Aramunt,1532,7.6,2023-05-15,Barcelona
148,My Space Barcelona Rambla Catalunya Center,2787,7.5,2023-05-15,Barcelona
149,You Stylish Diagonal Apartments,2653,7.5,2023-05-15,Barcelona
150,Aparthotel Senator Barcelona,962,7.4,2023-05-15,Barcelona
151,You Stylish Beach Apartments,2544,7.3,2023-05-15,Barcelona
152,Ilunion Almirante,1270,7.3,2023-05-15,Barcelona
153,Hotel HLG CityPark Pelayo,894,7.2,2023-05-15,Barcelona
154,Express by gaiarooms,1040,7.1,2023-05-15,Barcelona
155,Apartment Barcelona Rentals - Park Güell Apartments,2011,7.0,2023-05-15,Barcelona
156,The Vintage Rentals,2713,6.9,2023-05-15,Barcelona
157,Sarriá - Sant Gervasi,2697,9.8,2023-05-15,Barcelona
158,Stay Together Barcelona Apartments,2189,9.5,2023-05-15,Barcelona
159,Jardinets De Gràcia by The 5ve Soul,1381,9.5,2023-05-15,Barcelona
160,Casagrand Luxury Suites,5889,9.3,2023-05-15,Barcelona
161,Olivia Plaza Hotel,1936,9.3,2023-05-15,Barcelona
162,The Corner Hotel,1564,9.2,2023-05-15,Barcelona
163,Fuster Apartments by Aspasios,2001,9.2,2023-05-15,Barcelona
164,Circa 1905,1689,9.1,2023-05-15,Barcelona
165,Olivia Balmes Hotel,1828,9.1,2023-05-15,Barcelona
166,Sensation Sagrada Familia,2398,9.1,2023-05-15,Barcelona
167,The Conica Deluxe Bed&amp;Breakfast,1748,9.1,2023-05-15,Barcelona
168,Hotel Jazz,1387,9.0,2023-05-15,Barcelona
169,Be Mate Paseo de Gracia,1978,9.0,2023-05-15,Barcelona
170,Hotel Margot House Barcelona,1994,9.0,2023-05-15,Barcelona
171,Arago312 Apartments,2246,9.0,2023-05-15,Barcelona
172,Feel at Sants Apartments,939,9.0,2023-05-15,Barcelona
173,Occidental Barcelona 1929,1075,9.0,2023-05-15,Barcelona
174,Hotel 1898,1874,9.0,2023-05-15,Barcelona
175,Eric Vökel Boutique Apartments - Gran Vía Suites,1649,8.9,2023-05-15,Barcelona
176,Hotel Granvia,1395,8.9,2023-05-15,Barcelona
177,B&amp;B Boutique Ca La Maria,1767,8.9,2023-05-15,Barcelona
178,The Barcelona EDITION,2641,8.9,2023-05-15,Barcelona
179,"Kimpton Vividora Hotel, an IHG Hotel",2176,8.9,2023-05-15,Barcelona
180,Iberostar Selection Paseo de Gracia 4 Sup,1922,8.9,2023-05-15,Barcelona
181,Sofitel Barcelona Skipper,2354,8.9,2023-05-15,Barcelona
182,Sensation Authentic Gràcia,1551,8.9,2023-05-15,Barcelona
183,Room Mate Gerard,1431,8.9,2023-05-15,Barcelona
184,"InterContinental Barcelona, an IHG Hotel",1847,8.9,2023-05-15,Barcelona
185,Boat Accommodations Barcelona,928,8.9,2023-05-15,Barcelona
186,Chi,1096,8.9,2023-05-15,Barcelona
187,Condes de Barcelona,1609,8.9,2023-05-15,Barcelona
188,Hotel Brick Barcelona,911,8.8,2023-05-15,Barcelona
189,"Grand Hotel Central, Small Luxury Hotels",2145,8.8,2023-05-15,Barcelona
190,Hotel Rec Barcelona - Adults Only,1260,8.8,2023-05-15,Barcelona
191,Almanac Barcelona,3129,8.8,2023-05-15,Barcelona
192,U232 Hotel,1071,8.8,2023-05-15,Barcelona
193,B-Garden BCN,1350,8.8,2023-05-15,Barcelona
194,Tibidabo Apartments,943,8.8,2023-05-15,Barcelona
195,Occidental Diagonal 414,1234,8.8,2023-05-15,Barcelona
196,08028 Apartments,843,8.8,2023-05-15,Barcelona
197,Hotel Soho,1328,8.8,2023-05-15,Barcelona
198,Ona Hotels Mosaic,1161,8.8,2023-05-15,Barcelona
199,Aspasios Garden Apartments,1884,8.8,2023-05-15,Barcelona
200,Zero Barcelona,1579,8.8,2023-05-15,Barcelona
201,Four Points by Sheraton Barcelona Diagonal,935,8.8,2023-05-15,Barcelona
202,Hostal Aslyp 114,996,8.8,2023-05-15,Barcelona
203,Apartaments-Hotel Hispanos 7 Suiza,2090,8.8,2023-05-15,Barcelona
204,Upper Diagonal,1007,8.8,2023-05-15,Barcelona
205,BCN Rambla Catalunya Apartments,2081,8.8,2023-05-15,Barcelona
206,Claris Apartments,1694,8.8,2023-05-15,Barcelona
207,Blanc Guest House,825,8.7,2023-05-15,Barcelona
208,Room Mate Anna,1418,8.7,2023-05-15,Barcelona
209,Leonardo Royal Hotel Barcelona Fira,899,8.7,2023-05-15,Barcelona
210,Best Western Premier Hotel Dante,1084,8.7,2023-05-15,Barcelona
211,"Casa Consell Gran Via, Guest House",1127,8.7,2023-05-15,Barcelona
212,Ramblas Apartments,4808,8.7,2023-05-15,Barcelona
213,Mihlton Barcelona Boutique B&amp;B,1034,8.7,2023-05-15,Barcelona
214,Inside Barcelona Apartments Sants,931,8.7,2023-05-15,Barcelona
215,Acta Voraport,987,8.7,2023-05-15,Barcelona
216,Barceló Sants,1000,8.7,2023-05-15,Barcelona
217,Room Mate Carla,1163,8.7,2023-05-15,Barcelona
218,Hotel Àmbit Barcelona,1375,8.7,2023-05-15,Barcelona
219,B Hotel,1085,8.7,2023-05-15,Barcelona
220,Leonardo Boutique Hotel Barcelona Sagrada Familia,873,8.7,2023-05-15,Barcelona
221,Boutique Hostemplo Sagrada Familia,1645,8.7,2023-05-15,Barcelona
222,Murmuri Residence Mercader,1804,8.7,2023-05-15,Barcelona
223,Apart-Suites Hostemplo,1659,8.6,2023-05-15,Barcelona
224,C211 Barcelona Apartments,1258,8.6,2023-05-15,Barcelona
225,Hotel Constanza,853,8.6,2023-05-15,Barcelona
226,Leonardo Hotel Barcelona Gran Via,957,8.6,2023-05-15,Barcelona
227,Acta Splendid,1089,8.6,2023-05-15,Barcelona
228,VivoBarcelona Apartments Salva,1819,8.6,2023-05-15,Barcelona
229,Aspasios Rambla Catalunya Suites,1656,8.6,2023-05-15,Barcelona
230,"Hotel SOFIA Barcelona, in The Unbound Collection by Hyatt",1850,8.6,2023-05-15,Barcelona
231,Inside Barcelona Apartments Esparteria,1219,8.6,2023-05-15,Barcelona
232,Acta Antibes,855,8.6,2023-05-15,Barcelona
233,Hotel Oasis,1435,8.6,2023-05-15,Barcelona
234,Fisa Rentals Gran Via Apartments,2190,8.6,2023-05-15,Barcelona
235,HCC St. Moritz,1123,8.6,2023-05-15,Barcelona
236,Andante Hotel,1170,8.6,2023-05-15,Barcelona
237,Citadines Ramblas Barcelona,1775,8.6,2023-05-15,Barcelona
238,TOC Hostel Barcelona,1257,8.6,2023-05-15,Barcelona
239,House by Pillow,945,8.6,2023-05-15,Barcelona
240,Aspasios Urquinaona Design,1848,8.6,2023-05-15,Barcelona
241,NH Collection Barcelona Constanza,1137,8.5,2023-05-15,Barcelona
242,RAMBLA BEACH Barcelonastuff Apartments,1813,8.6,2023-05-15,Barcelona
243,Sonder Casa Luz,1380,8.5,2023-05-15,Barcelona
244,Hotel Ginebra,1113,8.5,2023-05-15,Barcelona
245,Sant Jordi Hostels Sagrada Familia,1486,8.5,2023-05-15,Barcelona
246,Plaza Goya Rooms,850,8.5,2023-05-15,Barcelona
247,Sercotel Hotel Rosellon,1540,8.5,2023-05-15,Barcelona
248,NH Sants Barcelona,1097,8.5,2023-05-15,Barcelona
249,Lugaris Beach,1189,8.5,2023-05-15,Barcelona
250,Hostal Live Barcelona,860,8.5,2023-05-15,Barcelona
251,Cien,1134,8.5,2023-05-15,Barcelona
252,The 8 Boutique B&amp;B,1546,8.5,2023-05-15,Barcelona
253,Home to Home Barcelona,1854,8.4,2023-05-15,Barcelona
254,Capri by Fraser Barcelona,989,8.5,2023-05-15,Barcelona
255,Pol &amp; Grace Hotel,1513,8.5,2023-05-15,Barcelona
256,Sir Victor Hotel,2236,8.4,2023-05-15,Barcelona
257,Flor Parks,1557,8.5,2023-05-15,Barcelona
258,Habitat Apartments Hot Jazz,1372,8.5,2023-05-15,Barcelona
259,Hotel España Ramblas,1472,8.5,2023-05-15,Barcelona
260,Sercotel Caspe,991,8.4,2023-05-15,Barcelona
261,Hostemplo Sagrada Familia,1191,8.4,2023-05-15,Barcelona
262,Aparthotel Augusta,1028,8.4,2023-05-15,Barcelona
263,Ramblas by Pillow,1044,8.4,2023-05-15,Barcelona
264,NH Barcelona Les Corts,1084,8.4,2023-05-15,Barcelona
265,Sixties Ramblas,1097,8.4,2023-05-15,Barcelona
266,Eurostars Monumental,1559,8.4,2023-05-15,Barcelona
267,Pestana Arena Barcelona,1063,8.4,2023-05-15,Barcelona
268,Cami Gallery Barcelona,981,8.4,2023-05-15,Barcelona
269,Hesperia Barcelona Presidente,1047,8.4,2023-05-15,Barcelona
270,HCC Montblanc,980,8.4,2023-05-15,Barcelona
271,W Barcelona,2640,8.4,2023-05-15,Barcelona
272,Aparthotel Bertrán,823,8.4,2023-05-15,Barcelona
273,Boat Hotel Barcelona,818,8.4,2023-05-15,Barcelona
274,Barcelona Century Hotel,1038,8.4,2023-05-15,Barcelona
275,Ikonik Ramblas,1656,8.4,2023-05-15,Barcelona
276,Hotel Arts Barcelona,4711,8.4,2023-05-15,Barcelona
277,Hotel Barcelona Universal,1182,8.4,2023-05-15,Barcelona
278,Umma Barcelona B&amp;B Boutique,1383,8.4,2023-05-15,Barcelona
279,Hotel Sagrada Familia Apartments,1371,8.4,2023-05-15,Barcelona
280,Bbarcelona Sagrada Familia Flats,1328,8.4,2023-05-15,Barcelona
281,The Level at Melia Barcelona Sky,1921,8.4,2023-05-15,Barcelona
282,LeMar Boutique Barcelona,1303,8.4,2023-05-15,Barcelona
283,BacHome Terrace B&amp;B,1456,8.4,2023-05-15,Barcelona
284,Hotel Royal Passeig de Gracia,1480,8.4,2023-05-15,Barcelona
285,Exe Plaza Catalunya,1697,8.4,2023-05-15,Barcelona
286,Apartamentos DV,783,8.3,2023-05-15,Barcelona
287,Feelathome Poblenou Beach Apartments,1319,8.4,2023-05-15,Barcelona
288,Acta BCN 40,1142,8.3,2023-05-15,Barcelona
289,Cuatro Naciones,970,8.3,2023-05-15,Barcelona
290,Pierre &amp; Vacances Barcelona Sants,1001,8.3,2023-05-15,Barcelona
291,Paral·lel,926,8.3,2023-05-15,Barcelona
292,Hostal Fernando,1002,8.3,2023-05-15,Barcelona
293,NH Barcelona Entenza,915,8.3,2023-05-15,Barcelona
294,Cosmopolitan Boutique Rambla,1327,8.3,2023-05-15,Barcelona
295,Habitat Apartments Ferran,4524,8.3,2023-05-15,Barcelona
296,Park Hotel,1186,8.3,2023-05-15,Barcelona
297,Barceló Raval,1342,8.3,2023-05-15,Barcelona
298,Feelathome Mozart Apartments,1486,8.3,2023-05-15,Barcelona
299,La Casa de Antonio Boutique Rooms,915,8.3,2023-05-15,Barcelona
300,"Hotel Barcelona Apolo, Affiliated by Meliá",1269,8.3,2023-05-15,Barcelona
301,Dalia Ramblas,1049,8.3,2023-05-15,Barcelona
302,Arc La Rambla,1278,8.3,2023-05-15,Barcelona
303,Clot MiraBarna Apartments,1319,8.3,2023-05-15,Barcelona
304,Aparthotel Bcn Montjuic,920,8.3,2023-05-15,Barcelona
305,Grums Hotel &amp; Spa,1156,8.3,2023-05-15,Barcelona
306,Hotel Sagrada Familia,830,8.3,2023-05-15,Barcelona
307,Ako Suites Hotel,1645,8.3,2023-05-15,Barcelona
308,Niu Barcelona Hotel,1170,8.3,2023-05-15,Barcelona
309,Fridays Flats Bright &amp; Breezy,1907,8.3,2023-05-15,Barcelona
310,NH Collection Barcelona Gran Hotel Calderon,1838,8.2,2023-05-15,Barcelona
311,Acta Atrium Palace,1324,8.2,2023-05-15,Barcelona
312,Sercotel Amister Art Hotel Barcelona,983,8.2,2023-05-15,Barcelona
313,Hostal Las Flores Ramblas,1181,8.2,2023-05-15,Barcelona
314,AG Apartments,1436,8.2,2023-05-15,Barcelona
315,BUHO Boutique Rooms,1150,8.2,2023-05-15,Barcelona
316,Grupotel Gravina,1194,8.2,2023-05-15,Barcelona
317,Barcelona Princess,1220,8.2,2023-05-15,Barcelona
318,Occidental Atenea Mar - Adults Only,1414,8.2,2023-05-15,Barcelona
319,Aparthotel Rambla108,2137,8.2,2023-05-15,Barcelona
320,AC Hotel Sants by Marriott,1109,8.2,2023-05-15,Barcelona
321,"Alexandra Barcelona Hotel, Curio Collection by Hilton",1520,8.2,2023-05-15,Barcelona
322,Picasso Suites,1725,8.2,2023-05-15,Barcelona
323,Feelathome Plaza Apartments,997,8.2,2023-05-15,Barcelona
324,Aspasios Las Ramblas Apartments,2055,8.2,2023-05-15,Barcelona
325,Melia Barcelona Sarriá,1601,8.2,2023-05-15,Barcelona
326,Som Nit Born,857,8.1,2023-05-15,Barcelona
327,NH Barcelona Eixample,956,8.1,2023-05-15,Barcelona
328,Hotel 54 Barceloneta,1562,8.1,2023-05-15,Barcelona
329,Eurostars Grand Marina Hotel GL,2229,8.1,2023-05-15,Barcelona
330,Novotel Barcelona City,1214,8.1,2023-05-15,Barcelona
331,Melia Barcelona Sky 4* Sup,1426,8.1,2023-05-15,Barcelona
332,Ola Living Aribau Apartments,2567,8.1,2023-05-15,Barcelona
333,Exe Mitre,1112,8.1,2023-05-15,Barcelona
334,Casa Lirio,1184,8.1,2023-05-15,Barcelona
335,Leonardo Hotel Barcelona Las Ramblas,1108,8.1,2023-05-15,Barcelona
336,Lodging Apartments Gracia,1398,8.1,2023-05-15,Barcelona
337,Suite Place Barcelona Diputació,1624,8.1,2023-05-15,Barcelona
338,Hotel Concordia Barcelona,1049,8.1,2023-05-15,Barcelona
339,Close to Passeig de Gracia,1607,8.1,2023-05-15,Barcelona
340,NH Barcelona Stadium,1037,8.1,2023-05-15,Barcelona
341,Mothern by Pillow,1134,8.1,2023-05-15,Barcelona
342,Sonder Vasanta,800,8.1,2023-05-15,Barcelona
343,Grupotel Gran Via 678,1340,8.1,2023-05-15,Barcelona
344,Silken Ramblas,1265,8.1,2023-05-15,Barcelona
345,Stay U-nique Apartments Calabria,2060,8.1,2023-05-15,Barcelona
346,Blue Barcelona,789,8.1,2023-05-15,Barcelona
347,Le Meridien Barcelona,2477,8.0,2023-05-15,Barcelona
348,Wander by Pillow,1002,8.0,2023-05-15,Barcelona
349,Sonder Le Palacete,1178,8.0,2023-05-15,Barcelona
350,Hostal Sol y K,1070,8.0,2023-05-15,Barcelona
351,Guitart Grand Passage,1520,8.0,2023-05-15,Barcelona
352,Catalunya,919,8.0,2023-05-15,Barcelona
353,Royal Ramblas,1620,8.0,2023-05-15,Barcelona
354,Negresco Princess 4* Sup,1333,8.0,2023-05-15,Barcelona
355,BBarcelona Central Boutique Apartments,1165,8.0,2023-05-15,Barcelona
356,May Ramblas Hotel,1191,8.0,2023-05-15,Barcelona
357,Casual Colours Barcelona,952,8.0,2023-05-15,Barcelona
358,Habitat Apartments ADN,1419,7.9,2023-05-15,Barcelona
359,Mercer House Bòria BCN,1774,8.0,2023-05-15,Barcelona
360,Habitat Apartments Bailén,2625,7.8,2023-05-15,Barcelona
361,Ikonik Anglí,1172,7.9,2023-05-15,Barcelona
362,Hilton Barcelona,1654,7.9,2023-05-15,Barcelona
363,Hotel Barcelona Condal Mar Affiliated by Meliá,1025,7.9,2023-05-15,Barcelona
364,Barcelona Fifteen Luxury Aparthotel,1016,7.9,2023-05-15,Barcelona
365,AC Hotel Barcelona Fórum by Marriott,1191,7.9,2023-05-15,Barcelona
366,Hotel Serhs Carlit,981,7.9,2023-05-15,Barcelona
367,Top Barcelona Apartments,1481,7.9,2023-05-15,Barcelona
368,Som Nit Triomf,804,7.9,2023-05-15,Barcelona
369,Habitat Apartments Cool Jazz,1289,7.9,2023-05-15,Barcelona
370,Hotel Serhs del Port,1062,7.9,2023-05-15,Barcelona
371,Ola Living Music,1668,7.9,2023-05-15,Barcelona
372,Chic &amp; Basic Born Boutique Hotel,1136,7.9,2023-05-15,Barcelona
373,Habitat Apartments Barcelona Balconies,1756,7.8,2023-05-15,Barcelona
374,Sunotel Club Central,970,7.9,2023-05-15,Barcelona
375,Suite Place Barcelona Còrsega,2087,7.9,2023-05-15,Barcelona
376,Aspasios Plaza Real Apartments,1452,7.9,2023-05-15,Barcelona
377,Hotel Serhs Rivoli Rambla,1328,7.9,2023-05-15,Barcelona
378,Hotel Sansi Barcelona,1070,7.9,2023-05-15,Barcelona
379,Hotel Miramar Barcelona GL,1622,7.9,2023-05-15,Barcelona
380,Cosmo Apartments Consell de Cent - Plaza Universitat,1815,7.9,2023-05-15,Barcelona
381,Palau de la Musica Apartments,2059,7.8,2023-05-15,Barcelona
382,Hotel Nuevo Triunfo,908,7.8,2023-05-15,Barcelona
383,Apartments Barcelona Sagrada,1107,7.8,2023-05-15,Barcelona
384,Ola Living Diagonal Apartments,2709,7.8,2023-05-15,Barcelona
385,Tendency Apartments 7,2014,7.9,2023-05-15,Barcelona
386,Ola Living Born,1251,7.8,2023-05-15,Barcelona
387,Exe Laietana Palace,1620,7.8,2023-05-15,Barcelona
388,Hotel Inglés,970,7.8,2023-05-15,Barcelona
389,Tendency Apartments 6,2776,7.8,2023-05-15,Barcelona
390,Cosmo Apartments Sants,1040,7.8,2023-05-15,Barcelona
391,Hostal Boqueria,1536,7.8,2023-05-15,Barcelona
392,Oriente Atiram,1061,7.8,2023-05-15,Barcelona
393,Eurohotel Diagonal Port,731,7.8,2023-05-15,Barcelona
394,Ola Living MACBA,1358,7.8,2023-05-15,Barcelona
