,hotel,price,rating,start_date,city
54,Catalonia Rigoletto,1156,8.5,2023-05-29,Barcelona
55,Exe Ramblas Boquería,"Price €&nbsp;1,928",8.3,2023-05-29,Barcelona
56,Park Hotel,2007,8.3,2023-05-29,Barcelona
57,Chic &amp; Basic Velvet,1158,8.1,2023-05-29,Barcelona
58,Yomo Hostal BCN Port,1300,7.8,2023-05-29,Barcelona
59,Ohla Barcelona,3759,8.9,2023-05-29,Barcelona
60,Barcelona Apartment Val,2259,8.1,2023-05-29,Barcelona
61,Room Mate Pau,2230,9.2,2023-05-29,Barcelona
62,Acacia Suite,1809,8.1,2023-05-29,Barcelona
63,Andante Hotel,1413,8.6,2023-05-29,Barcelona
64,Bonanova Suite,1335,8.5,2023-05-29,Barcelona
65,Monument Hotel,3403,9.2,2023-05-29,Barcelona
66,Hotel &amp; Spa Villa Olimpica Suites,"Price €&nbsp;1,241",8.0,2023-05-29,Barcelona
67,Sansi Pedralbes,2416,9.5,2023-05-29,Barcelona
68,Hotel Via Augusta,1266,8.5,2023-05-29,Barcelona
69,Novotel Barcelona City,1323,8.1,2023-05-29,Barcelona
70,Hotel Derby,1524,8.4,2023-05-29,Barcelona
71,Hotel Viladomat by Silken,"Price €&nbsp;1,144",7.6,2023-05-29,Barcelona
72,Charmsuites Nou Rambla,1543,7.7,2023-05-29,Barcelona
73,Bcn Urbaness Hotels Gran Rosellon,1626,8.0,2023-05-29,Barcelona
74,Condes de Barcelona,"Price €&nbsp;1,698",8.8,2023-05-29,Barcelona
75,Roma Reial,Price €&nbsp;678,7.4,2023-05-29,Barcelona
76,ME Barcelona,3313,9.2,2023-05-29,Barcelona
77,Ciutat Vella,1686,8.2,2023-05-29,Barcelona
78,Sansi Pedralbes,2416,9.5,2023-05-29,Barcelona
79,The Moods Oasis,1347,8.7,2023-05-29,Barcelona
80,W Barcelona,3081,8.4,2023-05-29,Barcelona
81,"Claris Hotel &amp; Spa GL, a Small Luxury Hotel of the World",2194,8.4,2023-05-29,Barcelona
82,H10 Madison 4* Sup,2081,9.3,2023-05-29,Barcelona
83,Fisa Rentals Ramblas Apartments,1789,8.4,2023-05-29,Barcelona
84,Catalonia Barcelona 505,1106,8.0,2023-05-29,Barcelona
85,Silken Ramblas,1684,8.1,2023-05-29,Barcelona
86,Ilunion Bel-Art,1472,8.0,2023-05-29,Barcelona
87,Ilunion Barcelona,2239,8.3,2023-05-29,Barcelona
88,Travelodge Barcelona Poblenou,1198,7.3,2023-05-29,Barcelona
89,The Moods Catedral Hostal Boutique,1529,8.6,2023-05-29,Barcelona
90,Seventy Barcelona,1871,9.3,2023-05-29,Barcelona
91,Inside Barcelona Apartments Esparteria,1603,8.6,2023-05-29,Barcelona
92,AC Hotel Victoria Suites by Marriott,1976,8.4,2023-05-29,Barcelona
93,Charmsuites Paralel,"Price €&nbsp;1,318",7.7,2023-05-29,Barcelona
94,Ilunion Almirante,1600,7.3,2023-05-29,Barcelona
95,Hotel Villa Emilia,1639,8.9,2023-05-29,Barcelona
96,Hotel Well and Come,1796,8.8,2023-05-29,Barcelona
97,Oriente Atiram,1372,7.8,2023-05-29,Barcelona
98,Alma Barcelona GL,3219,9.2,2023-05-29,Barcelona
99,Acta Antibes,1058,8.6,2023-05-29,Barcelona
100,Occidental Barcelona 1929,1566,9.0,2023-05-29,Barcelona
101,Hotel Miramar Barcelona GL,"Price €&nbsp;1,747",7.9,2023-05-29,Barcelona
102,"Hotel Gran Derby Suites, a Small Luxury Hotel of the World","Price €&nbsp;1,511",8.7,2023-05-29,Barcelona
103,Hotel 1898,2190,9.0,2023-05-29,Barcelona
104,AC Hotel Sants by Marriott,1491,8.2,2023-05-29,Barcelona
105,Negresco Princess 4* Sup,1679,8.0,2023-05-29,Barcelona
106,Hotel Brummell,1817,9.1,2023-05-29,Barcelona
107,Express by gaiarooms,1713,7.1,2023-05-29,Barcelona
108,Àmfores Boutique Guest House,1846,8.1,2023-05-29,Barcelona
109,Leonardo Hotel Barcelona Las Ramblas,1288,8.1,2023-05-29,Barcelona
110,Unite Hostel Barcelona,1733,8.3,2023-05-29,Barcelona
111,Acta BCN 40,1236,8.3,2023-05-29,Barcelona
112,Barceló Raval,1558,8.3,2023-05-29,Barcelona
113,Barceló Sants,2016,8.7,2023-05-29,Barcelona
114,Barcelona Apartment Villarroel,2007,8.2,2023-05-29,Barcelona
115,Mesón Castilla Atiram Hotels,1318,8.0,2023-05-29,Barcelona
116,Renaissance Barcelona Hotel,3019,8.1,2023-05-29,Barcelona
117,Niu Barcelona Hotel,1716,8.3,2023-05-29,Barcelona
118,Residencia Universitaria Campus del Mar,1236,7.5,2023-05-29,Barcelona
119,Acta Atrium Palace,1683,8.2,2023-05-29,Barcelona
120,Silken Sant Gervasi,985,8.4,2023-05-29,Barcelona
121,Hotel Serhs del Port,1165,7.9,2023-05-29,Barcelona
122,Aparthotel Allada 3*,1906,7.7,2023-05-29,Barcelona
123,Hostal Oliva,1209,8.8,2023-05-29,Barcelona
124,HCC Lugano,1014,8.6,2023-05-29,Barcelona
125,Gran Hotel La Florida G.L Monumento,1613,8.7,2023-05-29,Barcelona
126,Sercotel Hotel Rosellon,1581,8.5,2023-05-29,Barcelona
127,"Grand Hotel Central, Small Luxury Hotels",2502,8.8,2023-05-29,Barcelona
128,Hotel Jazz,1668,9.0,2023-05-29,Barcelona
129,"Kimpton Vividora Hotel, an IHG Hotel",2476,8.9,2023-05-29,Barcelona
130,NH Collection Barcelona Constanza,1557,8.5,2023-05-29,Barcelona
131,AinB Gothic-Jaume I Apartments,1307,6.5,2023-05-29,Barcelona
132,Barcelona Apartment Gran de Gràcia,2035,7.8,2023-05-29,Barcelona
133,DreamKeys Barcelona City,2061,8.0,2023-05-29,Barcelona
134,The Barcelona EDITION,3258,8.9,2023-05-29,Barcelona
135,Hotel Oasis,1769,8.6,2023-05-29,Barcelona
136,Inside Barcelona Apartments Sants,1227,8.7,2023-05-29,Barcelona
137,Royal Ramblas,2000,8.0,2023-05-29,Barcelona
138,Acta Voraport,2130,8.7,2023-05-29,Barcelona
139,Barcelona Apartment Republica,2290,7.7,2023-05-29,Barcelona
140,Citadines Ramblas Barcelona,2048,8.6,2023-05-29,Barcelona
141,NH Collection Barcelona Podium,2194,8.6,2023-05-29,Barcelona
142,Suites Center Barcelona,2517,8.9,2023-05-29,Barcelona
143,Chic &amp; Basic Lemon Boutique Hotel,1292,8.4,2023-05-29,Barcelona
144,"Hotel Barcelona Apolo, Affiliated by Meliá",1577,8.3,2023-05-29,Barcelona
145,Iberostar Selection Paseo de Gracia 4 Sup,2941,8.9,2023-05-29,Barcelona
146,Circa 1905,2121,9.1,2023-05-29,Barcelona
147,Ocean Drive Barcelona,4179,8.8,2023-05-29,Barcelona
148,Occidental Atenea Mar - Adults Only,2071,8.2,2023-05-29,Barcelona
149,Grums Hotel &amp; Spa,"Price €&nbsp;1,571",8.3,2023-05-29,Barcelona
150,NH Collection Barcelona Gran Hotel Calderon,2160,8.2,2023-05-29,Barcelona
151,Leonardo Hotel Barcelona Gran Via,1160,8.6,2023-05-29,Barcelona
152,Hotel Royal Passeig de Gracia,1900,8.4,2023-05-29,Barcelona
153,Hotel España Ramblas,"Price €&nbsp;2,055",8.5,2023-05-29,Barcelona
154,"InterContinental Barcelona, an IHG Hotel",2476,8.9,2023-05-29,Barcelona
155,Hotel Serhs Carlit,1346,7.9,2023-05-29,Barcelona
156,Chi,1338,8.9,2023-05-29,Barcelona
157,Hilton Diagonal Mar Barcelona,2671,7.5,2023-05-29,Barcelona
158,Hotel Brick Barcelona,1242,8.8,2023-05-29,Barcelona
159,Chic &amp; Basic Tallers Hostal,1110,7.2,2023-05-29,Barcelona
160,Sunotel Aston,1026,6.8,2023-05-29,Barcelona
161,Hotel Barcelona Center,1737,8.6,2023-05-29,Barcelona
162,Capri by Fraser Barcelona,1235,8.5,2023-05-29,Barcelona
163,Grupotel Gravina,1203,8.2,2023-05-29,Barcelona
164,chic&amp;basic Habana Hoose,1654,8.5,2023-05-29,Barcelona
165,"Hotel SOFIA Barcelona, in The Unbound Collection by Hyatt",2117,8.6,2023-05-29,Barcelona
166,Acta Splendid,1555,8.6,2023-05-29,Barcelona
167,B Hotel,1393,8.7,2023-05-29,Barcelona
168,Zenit Borrell,1097,7.9,2023-05-29,Barcelona
169,Hesperia Barcelona Barri Gòtic,1462,8.0,2023-05-29,Barcelona
170,Hotel Granvia,1668,8.9,2023-05-29,Barcelona
171,Catalonia Portal de l'Angel,1666,8.7,2023-05-29,Barcelona
172,"Alexandra Barcelona Hotel, Curio Collection by Hilton",2012,8.2,2023-05-29,Barcelona
173,Exe Plaza Catalunya,2162,8.4,2023-05-29,Barcelona
174,Aparthotel Senator Barcelona,1243,7.4,2023-05-29,Barcelona
175,Hotel Condado,1186,8.3,2023-05-29,Barcelona
176,H10 Itaca,1420,8.4,2023-05-29,Barcelona
177,Mihlton Barcelona Boutique B&amp;B,1796,8.7,2023-05-29,Barcelona
178,Hostal Fernando,1242,8.3,2023-05-29,Barcelona
179,Catalonia Plaza Catalunya,1896,8.5,2023-05-29,Barcelona
180,Hotel Condado,1186,8.3,2023-05-29,Barcelona
181,Room Mate Gerard,1797,8.9,2023-05-29,Barcelona
182,Best Western Premier Hotel Dante,2639,8.7,2023-05-29,Barcelona
183,Eurostars Grand Marina Hotel GL,2902,8.1,2023-05-29,Barcelona
184,Occidental Diagonal 414,1594,8.8,2023-05-29,Barcelona
185,Expo Hotel Barcelona,1184,7.2,2023-05-29,Barcelona
186,Olivia Balmes Hotel,2584,9.1,2023-05-29,Barcelona
187,Som Nit Port Vell,1484,8.6,2023-05-29,Barcelona
188,Hotel Acta Azul Barcelona,1521,8.0,2023-05-29,Barcelona
189,Hotel Serhs Rivoli Rambla,1606,7.9,2023-05-29,Barcelona
190,Vincci Mae,3504,8.5,2023-05-29,Barcelona
191,Hostal Europa,567,7.3,2023-05-29,Barcelona
192,Hotel Laumon,1156,8.2,2023-05-29,Barcelona
193,Hotel Barcelona Universal,1499,8.4,2023-05-29,Barcelona
194,Arc La Rambla,1710,8.3,2023-05-29,Barcelona
195,HCC St. Moritz,1359,8.6,2023-05-29,Barcelona
196,Hotel Market,1707,7.7,2023-05-29,Barcelona
197,Mothern by Pillow,1539,8.1,2023-05-29,Barcelona
198,NH Barcelona Eixample,1353,8.1,2023-05-29,Barcelona
199,Hotel America Barcelona,1639,8.5,2023-05-29,Barcelona
200,Room Mate Anna,1672,8.7,2023-05-29,Barcelona
201,Europark,"Price €&nbsp;1,553",8.7,2023-05-29,Barcelona
202,Hotel Ronda Lesseps,1096,8.2,2023-05-29,Barcelona
203,The One Barcelona GL,"Price €&nbsp;2,703",9.1,2023-05-29,Barcelona
204,Hotel HLG CityPark Pelayo,1125,7.2,2023-05-29,Barcelona
205,Aparthotel Rambla108,2601,8.2,2023-05-29,Barcelona
206,Som Nit Born,1349,8.1,2023-05-29,Barcelona
207,Som Nit Triomf,1313,7.9,2023-05-29,Barcelona
208,Zenit Barcelona,1099,8.2,2023-05-29,Barcelona
209,U232 Hotel,1330,8.8,2023-05-29,Barcelona
210,BacHome Terrace B&amp;B,1756,8.4,2023-05-29,Barcelona
211,Pierre &amp; Vacances Barcelona Sants,1386,8.3,2023-05-29,Barcelona
212,Hotel El Palace Barcelona,3381,9.4,2023-05-29,Barcelona
213,Four Points by Sheraton Barcelona Diagonal,2142,8.8,2023-05-29,Barcelona
214,Be Mate Paseo de Gracia,1764,9.0,2023-05-29,Barcelona
215,Montserrat Apartments by gaiarooms,2515,7.5,2023-05-29,Barcelona
216,Pestana Arena Barcelona,1430,8.4,2023-05-29,Barcelona
217,BcnStop Sagrada Familia,1358,8.0,2023-05-29,Barcelona
218,Eric Vökel Boutique Apartments - Gran Vía Suites,1910,8.9,2023-05-29,Barcelona
219,Sixties Ramblas,1755,8.4,2023-05-29,Barcelona
220,Exe Cristal Palace,1525,7.6,2023-05-29,Barcelona
221,Hesperia Barcelona Presidente,1466,8.4,2023-05-29,Barcelona
222,Catalonia Avinyo,1316,8.5,2023-05-29,Barcelona
223,Best Western Plus Hotel Alfa Aeropuerto,1067,8.4,2023-05-29,Barcelona
224,Ako Suites Hotel,1727,8.3,2023-05-29,Barcelona
225,Sir Victor Hotel,2616,8.4,2023-05-29,Barcelona
226,Guitart Grand Passage,1540,8.0,2023-05-29,Barcelona
227,Hesperia Barcelona Presidente,1466,8.4,2023-05-29,Barcelona
228,Hotel Vilamarí,1221,8.1,2023-05-29,Barcelona
229,Vincci Maritimo,3816,8.3,2023-05-29,Barcelona
230,Hesperia Barcelona Del Mar,1939,8.0,2023-05-29,Barcelona
231,Pensión San Ramón,653,6.4,2023-05-29,Barcelona
232,NH Barcelona Stadium,1259,8.1,2023-05-29,Barcelona
233,Almanac Barcelona,3147,8.8,2023-05-29,Barcelona
234,Room Mate Carla,1434,8.7,2023-05-29,Barcelona
235,Sonder Casa Luz,2117,8.5,2023-05-29,Barcelona
236,Room Mate Emma,1408,8.9,2023-05-29,Barcelona
237,Leonardo Boutique Hotel Barcelona Sagrada Familia,1220,8.7,2023-05-29,Barcelona
238,Casa Felipa Plaza España,1952,8.8,2023-05-29,Barcelona
239,Consell de Cent apartamentos Eixample,2011,nan,2023-05-29,Barcelona
240,Hotel Santa Marta,1278,8.5,2023-05-29,Barcelona
241,Catalonia Park Güell,946,7.7,2023-05-29,Barcelona
242,B-Garden BCN,1499,8.8,2023-05-29,Barcelona
243,Hostal Radio Barcelona,963,7.6,2023-05-29,Barcelona
244,Catalunya,"Price €&nbsp;1,282",8.0,2023-05-29,Barcelona
245,Upper Diagonal,1724,8.8,2023-05-29,Barcelona
246,Ikonik Ramblas,1967,8.4,2023-05-29,Barcelona
247,Sensation Sagrada Familia,2332,9.1,2023-05-29,Barcelona
248,Acevi Villarroel,1282,7.7,2023-05-29,Barcelona
249,Ola Living Music,1951,7.9,2023-05-29,Barcelona
250,Alos Apartments Paseo de Gracia-Diagonal,1593,8.4,2023-05-29,Barcelona
251,Alos Apartments Paseo de Gracia-Diagonal,1593,8.4,2023-05-29,Barcelona
252,Flor Parks,2106,8.5,2023-05-29,Barcelona
253,Midtown Apartments,2319,9.3,2023-05-29,Barcelona
254,Ola Living Born,1975,7.8,2023-05-29,Barcelona
255,Bonanova Park,990,7.4,2023-05-29,Barcelona
256,Hostal Aslyp 114,1078,8.8,2023-05-29,Barcelona
257,Hotel SB Icaria Barcelona,1584,7.9,2023-05-29,Barcelona
258,You Stylish City Centre Apartments,5173,8.1,2023-05-29,Barcelona
259,Hotel Transit,1312,7.7,2023-05-29,Barcelona
260,Sonder La Casa Del Sol,1912,7.7,2023-05-29,Barcelona
261,Live &amp; Dream,1174,8.2,2023-05-29,Barcelona
262,Catalonia Mikado,946,8.1,2023-05-29,Barcelona
263,Wilson Boutique Hotel,1805,8.5,2023-05-29,Barcelona
264,Catalonia Castellnou,996,8.3,2023-05-29,Barcelona
265,Exe Mitre,1320,8.1,2023-05-29,Barcelona
266,Aspasios Rambla Catalunya Suites,2135,8.6,2023-05-29,Barcelona
267,Hotel Alimara,"Price €&nbsp;1,000",8.3,2023-05-29,Barcelona
268,AG Apartments,1973,8.2,2023-05-29,Barcelona
269,Maldà Singular Hotel,1741,9.1,2023-05-29,Barcelona
270,NH Barcelona Les Corts,1588,8.4,2023-05-29,Barcelona
271,Petit Palace Museum,1916,8.5,2023-05-29,Barcelona
272,Inside Barcelona Apartments Mercat,1956,9.0,2023-05-29,Barcelona
273,H10 Urquinaona Plaza,1956,8.8,2023-05-29,Barcelona
274,Chic &amp; Basic Zoo,1344,7.3,2023-05-29,Barcelona
275,NH Barcelona Entenza,1290,8.3,2023-05-29,Barcelona
276,Hotel SB Icaria Barcelona,1584,7.9,2023-05-29,Barcelona
277,Exe Laietana Palace,1669,7.8,2023-05-29,Barcelona
278,"Casa Consell Gran Via, Guest House",1430,8.7,2023-05-29,Barcelona
279,Boutique Hotel H10 Montcada,1850,8.8,2023-05-29,Barcelona
280,Casual Colours Barcelona,1150,8.0,2023-05-29,Barcelona
281,Fuster Apartments by Aspasios,2172,9.2,2023-05-29,Barcelona
282,NH Sants Barcelona,1439,8.5,2023-05-29,Barcelona
283,H10 Port Vell 4* Sup,1922,8.8,2023-05-29,Barcelona
284,Casa Lolita,1105,7.6,2023-05-29,Barcelona
285,Ramblas by Pillow,1400,8.4,2023-05-29,Barcelona
286,Hostal Balkonis,1033,7.7,2023-05-29,Barcelona
287,Inside Barcelona Apartments Mercat,1956,9.0,2023-05-29,Barcelona
288,Hotel El Call,1977,7.6,2023-05-29,Barcelona
289,Generator Barcelona,1385,7.8,2023-05-29,Barcelona
290,Hotel Roger de Llúria,1966,8.4,2023-05-29,Barcelona
291,Hotel Ramblas Internacional,1562,7.4,2023-05-29,Barcelona
292,Rambles Accommodation,1363,7.4,2023-05-29,Barcelona
293,Mercer House Bòria BCN,1828,8.0,2023-05-29,Barcelona
294,Hotel Constanza,1371,8.6,2023-05-29,Barcelona
295,Apartments Sata Olimpic Village Area,2293,8.4,2023-05-29,Barcelona
296,Hostal Barcelona,715,6.9,2023-05-29,Barcelona
297,Sonder Paseo de Gracia,2197,8.7,2023-05-29,Barcelona
298,Hotel SB Glow **** Sup,1846,8.0,2023-05-29,Barcelona
299,Ramblas Hotel,1147,7.4,2023-05-29,Barcelona
300,Hotel Reding Croma,1492,8.3,2023-05-29,Barcelona
301,Hotel Reding Croma,1492,8.3,2023-05-29,Barcelona
302,B&amp;B Boutique Ca La Maria,1830,8.9,2023-05-29,Barcelona
303,Hotel Sansi Barcelona,1841,7.9,2023-05-29,Barcelona
304,Classbedroom Fira Business Apartment,2905,9.0,2023-05-29,Barcelona
305,H10 Casa Mimosa 4* Sup,4178,9.2,2023-05-29,Barcelona
306,Aspasios Urquinaona Design,2154,8.6,2023-05-29,Barcelona
307,Hotel Condal,1972,7.6,2023-05-29,Barcelona
308,SM Hotel Sant Antoni,1133,8.6,2023-05-29,Barcelona
309,Ilunion Auditori,1713,8.1,2023-05-29,Barcelona
310,Mercer Hotel Barcelona,3359,9.2,2023-05-29,Barcelona
311,Hotel Rialto,1210,8.4,2023-05-29,Barcelona
312,Aspasios Poble Nou Apartments,3252,7.8,2023-05-29,Barcelona
313,Casagrand Luxury Suites,3828,9.3,2023-05-29,Barcelona
314,C211 Barcelona Apartments,1731,8.6,2023-05-29,Barcelona
315,Melia Barcelona Sarriá,1827,8.2,2023-05-29,Barcelona
316,Antiga Casa Buenavista,2137,9.4,2023-05-29,Barcelona
317,Decô Apartments Barcelona-Born Apt.,2551,9.1,2023-05-29,Barcelona
318,La França Travellers Adults Only,946,7.8,2023-05-29,Barcelona
319,Hotel Nuevo Triunfo,"Price €&nbsp;1,327",7.8,2023-05-29,Barcelona
320,Pol &amp; Grace Hotel,1768,8.5,2023-05-29,Barcelona
321,Hotel Casa Fuster G.L Monumento,"Price €&nbsp;3,420",8.8,2023-05-29,Barcelona
322,Aspasios Garden Apartments,2298,8.8,2023-05-29,Barcelona
323,Sunotel Central,1546,7.7,2023-05-29,Barcelona
324,ibis Styles Barcelona Centre,1232,8.6,2023-05-29,Barcelona
325,AinB Las Ramblas-Guardia Apartments,"Price €&nbsp;1,398",7.0,2023-05-29,Barcelona
326,Ikonik Anglí,1440,7.9,2023-05-29,Barcelona
327,Vincci Bit,4041,8.4,2023-05-29,Barcelona
328,Casa Lirio,1818,8.1,2023-05-29,Barcelona
329,Free Hostels Barcelona,1474,8.5,2023-05-29,Barcelona
330,Ola Living Hostal Diagonal,1100,7.0,2023-05-29,Barcelona
331,Catalonia Park Putxet,1036,7.7,2023-05-29,Barcelona
332,"Mandarin Oriental, Barcelona",8264,9.0,2023-05-29,Barcelona
333,Sonder Vasanta,1977,8.1,2023-05-29,Barcelona
334,"Hotel Bagués, a Small Luxury Hotel of the World",2577,8.7,2023-05-29,Barcelona
335,VivoBarcelona Apartments Salva,2243,8.6,2023-05-29,Barcelona
336,ROMANTIC apart,1088,8.2,2023-05-29,Barcelona
337,Hostal Sol y K,1734,8.0,2023-05-29,Barcelona
338,Ola Living Portaferrissa,2329,8.2,2023-05-29,Barcelona
339,Boutique Hostemplo Sagrada Familia,2728,8.7,2023-05-29,Barcelona
340,Catalonia La Maquinista,1051,8.5,2023-05-29,Barcelona
341,Apartaments-Hotel Hispanos 7 Suiza,3296,8.8,2023-05-29,Barcelona
342,Hostal Girona,2096,8.8,2023-05-29,Barcelona
343,Sonder DO Plaça Reial,4736,8.4,2023-05-29,Barcelona
344,Apartments Sata Sagrada Familia Area,1773,8.3,2023-05-29,Barcelona
345,Barcelona Apartment Aramunt,2019,7.6,2023-05-29,Barcelona
346,Hostal Barcelona Centro,1500,8.3,2023-05-29,Barcelona
347,Hotel Regina,2049,8.7,2023-05-29,Barcelona
348,SM Hotel Teatre Auditori,1167,8.5,2023-05-29,Barcelona
349,Wander by Pillow,1270,8.1,2023-05-29,Barcelona
350,Centric Apartments Paseo de Gracia,4144,8.0,2023-05-29,Barcelona
351,BCN Rambla Catalunya Apartments,2785,8.8,2023-05-29,Barcelona
352,Anba Boutique,2083,8.9,2023-05-29,Barcelona
353,Hotel Pulitzer Barcelona,2293,8.8,2023-05-29,Barcelona
354,LeMar Boutique Barcelona,1797,8.4,2023-05-29,Barcelona
355,Eco Boutique Hostal Grau,1544,9.0,2023-05-29,Barcelona
356,Aspasios Las Ramblas Apartments,2433,8.2,2023-05-29,Barcelona
357,Barcelona Apartment Milà,2082,8.0,2023-05-29,Barcelona
358,Picasso Suites,3231,8.2,2023-05-29,Barcelona
359,H10 Universitat,1758,8.8,2023-05-29,Barcelona
360,Barcelona4Seasons - Miro,1475,8.4,2023-05-29,Barcelona
361,You Stylish Diagonal Apartments,2628,7.5,2023-05-29,Barcelona
362,Mayerling Abamita Apartments,2021,8.5,2023-05-29,Barcelona
363,Aspasios Plaza Real Apartments,2118,7.9,2023-05-29,Barcelona
364,Izaila Plaza Catalunya,1561,9.1,2023-05-29,Barcelona
365,Bbarcelona Apartments Córsega Flats,1839,7.6,2023-05-29,Barcelona
366,Residència Erasmus Gracia,829,8.0,2023-05-29,Barcelona
367,Wittmore Hotel - Adults Only,2619,9.0,2023-05-29,Barcelona
368,Fisa Rentals Gran Via Apartments,2931,8.6,2023-05-29,Barcelona
369,Sonder Los Arcos,1925,nan,2023-05-29,Barcelona
370,ClassBedroom Barcelona Beach Apartments,1880,8.1,2023-05-29,Barcelona
371,Aparthotel Arai 4* Superior,2653,8.9,2023-05-29,Barcelona
372,Fisa Rentals Les Corts Apartments,1302,8.5,2023-05-29,Barcelona
373,Montjuic1,2916,9.2,2023-05-29,Barcelona
374,Paseo de Gracia Bas Apartments by Aspasios,2208,9.1,2023-05-29,Barcelona
375,Casa Gracia,1492,7.7,2023-05-29,Barcelona
376,Close to Passeig de Gracia,1755,8.1,2023-05-29,Barcelona
377,Ola Living MACBA,2144,7.7,2023-05-29,Barcelona
378,Ola Living Santa Anna,2920,8.1,2023-05-29,Barcelona
379,Gracia8,3066,9.0,2023-05-29,Barcelona
380,Modern and bright apartment in Eixample 2-1,2299,nan,2023-05-29,Barcelona
381,House by Pillow,1267,8.6,2023-05-29,Barcelona
382,Hotel Ciutadella Barcelona,1698,8.2,2023-05-29,Barcelona
383,Aparthotel Augusta,1584,8.4,2023-05-29,Barcelona
384,"Cotton House Hotel, Autograph Collection",4648,8.5,2023-05-29,Barcelona
385,Central and Basic Solarium Hostel,1003,7.4,2023-05-29,Barcelona
386,Fira Apartments by gaiarooms,1970,7.9,2023-05-29,Barcelona
387,NiM Eixample 5,1853,6.8,2023-05-29,Barcelona
388,My Space Barcelona Rambla Catalunya Center,3992,7.5,2023-05-29,Barcelona
389,Mayerling Bisbe Urquinaona,1878,8.1,2023-05-29,Barcelona
390,Umma Barcelona B&amp;B Boutique,1447,8.4,2023-05-29,Barcelona
