,hotel,price,rating,start_date,city
195,Acta Atrium Palace,1271,8.2,2023-05-08,Barcelona
196,NH Collection Barcelona Gran Hotel Calderon,1870,8.2,2023-05-08,Barcelona
197,Monrooms Barcelona,644,8.6,2023-05-08,Barcelona
198,Hotel 1898,1989,9.0,2023-05-08,Barcelona
199,Vincci Mae,1876,8.5,2023-05-08,Barcelona
200,Barcelona Apartment Villarroel,1409,8.2,2023-05-08,Barcelona
201,Apartments Sixtyfour,2560,9.2,2023-05-08,Barcelona
202,Aparthotel Allada 3*,1308,7.7,2023-05-08,Barcelona
203,Europark,1076,8.7,2023-05-08,Barcelona
204,Hotel Regina,1368,8.7,2023-05-08,Barcelona
205,Boutique Hotel H10 Catalunya Plaza,1556,8.5,2023-05-08,Barcelona
206,Som Nit Triomf,783,7.9,2023-05-08,Barcelona
207,Niu Barcelona Hotel,1188,8.3,2023-05-08,Barcelona
208,Barcelona Apartment Gran de Gràcia,1437,7.8,2023-05-08,Barcelona
209,Alma Barcelona GL,2869,9.2,2023-05-08,Barcelona
210,Violeta Boutique,2070,9.0,2023-05-08,Barcelona
211,BcnStop Sagrada Familia,926,8.0,2023-05-08,Barcelona
212,"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1137,8.7,2023-05-08,Barcelona
213,htop BCN City #htopEnjoy,554,6.6,2023-05-08,Barcelona
214,Barceló Raval,1288,8.3,2023-05-08,Barcelona
215,Brummell Apartments Eixample Izquierda/Valeris,1340,8.6,2023-05-08,Barcelona
216,Rainbow apartment in Barcelona,1199,nan,2023-05-08,Barcelona
217,Hotel Oasis,1346,8.6,2023-05-08,Barcelona
218,H10 Cubik 4* Sup,1666,8.9,2023-05-08,Barcelona
219,Serras Barcelona,2839,9.4,2023-05-08,Barcelona
220,AinB Gothic-Jaume I Apartments,958,6.5,2023-05-08,Barcelona
221,Circa 1905,1611,9.1,2023-05-08,Barcelona
222,Ona Hotels Mosaic,1098,8.8,2023-05-08,Barcelona
223,Des Artistes,478,7.2,2023-05-08,Barcelona
224,08028 Apartments,794,8.8,2023-05-08,Barcelona
225,Sunotel Aston,801,6.8,2023-05-08,Barcelona
226,NH Collection Barcelona Constanza,1584,8.5,2023-05-08,Barcelona
227,"Grand Hotel Central, Small Luxury Hotels",2016,8.8,2023-05-08,Barcelona
228,Expo Hotel Barcelona,931,7.2,2023-05-08,Barcelona
229,Chic &amp; Basic Lemon Boutique Hotel,983,8.4,2023-05-08,Barcelona
230,Leonardo Hotel Barcelona Las Ramblas,1224,8.1,2023-05-08,Barcelona
231,You Stylish City Centre Apartments,1750,8.1,2023-05-08,Barcelona
232,Royal Ramblas,1550,8.0,2023-05-08,Barcelona
233,Best Western Premier Hotel Dante,1213,8.7,2023-05-08,Barcelona
234,Silken Sant Gervasi,873,8.4,2023-05-08,Barcelona
235,Hotel Ronda Lesseps,891,8.2,2023-05-08,Barcelona
236,"Hotel Barcelona Apolo, Affiliated by Meliá",1241,8.3,2023-05-08,Barcelona
237,Lodging Apartments Barceloneta Beach Studio 12,1170,8.4,2023-05-08,Barcelona
238,Hotel Balmoral,1172,8.3,2023-05-08,Barcelona
239,Garbi Millenni,819,8.0,2023-05-08,Barcelona
240,Hotel Lleó,1152,8.2,2023-05-08,Barcelona
241,Hotel Pulitzer Barcelona,1502,8.8,2023-05-08,Barcelona
242,Hesperia Barcelona Del Mar,877,8.0,2023-05-08,Barcelona
243,Bonavista Apartments - Eixample,1212,8.7,2023-05-08,Barcelona
244,Villa Sagrada,881,8.2,2023-05-08,Barcelona
245,Hostal Live Barcelona,834,8.5,2023-05-08,Barcelona
246,Eurostars Grand Marina Hotel GL,2276,8.1,2023-05-08,Barcelona
247,Hotel Concordia Barcelona,1049,8.1,2023-05-08,Barcelona
248,Lugaris Beach,1179,8.5,2023-05-08,Barcelona
249,Hotel Granvia,1288,8.9,2023-05-08,Barcelona
250,Colors,570,7.0,2023-05-08,Barcelona
251,Hotel España Ramblas,1411,8.5,2023-05-08,Barcelona
252,Hilton Barcelona,1640,7.9,2023-05-08,Barcelona
253,Chic &amp; Basic Zoo,769,7.3,2023-05-08,Barcelona
254,Sunotel Junior,756,6.9,2023-05-08,Barcelona
255,Hotel SB Icaria Barcelona,834,7.9,2023-05-08,Barcelona
256,Vincci Maritimo,1542,8.3,2023-05-08,Barcelona
257,Cien,1225,8.5,2023-05-08,Barcelona
258,Hotel Ginebra,1102,8.5,2023-05-08,Barcelona
259,Catalonia Park Güell,736,7.7,2023-05-08,Barcelona
260,Yeah Barcelona Hostel,1284,9.0,2023-05-08,Barcelona
261,Montjuic1,1378,9.2,2023-05-08,Barcelona
262,The One Barcelona GL,2403,9.1,2023-05-08,Barcelona
263,Exe Plaza Catalunya,1419,8.4,2023-05-08,Barcelona
264,H10 Casa Mimosa 4* Sup,1834,9.2,2023-05-08,Barcelona
265,Consell de Cent apartamentos Eixample,1249,nan,2023-05-08,Barcelona
266,Suites Center Barcelona,2016,8.9,2023-05-08,Barcelona
267,Capri by Fraser Barcelona,991,8.5,2023-05-08,Barcelona
268,The Barcelona EDITION,2547,8.9,2023-05-08,Barcelona
269,B Hotel,1084,8.7,2023-05-08,Barcelona
270,"InterContinental Barcelona, an IHG Hotel",2148,8.9,2023-05-08,Barcelona
271,"Kimpton Vividora Hotel, an IHG Hotel",2133,8.9,2023-05-08,Barcelona
272,Exe Cristal Palace,1025,7.6,2023-05-08,Barcelona
273,Casa Camper Barcelona,2454,9.6,2023-05-08,Barcelona
274,"Hotel SOFIA Barcelona, in The Unbound Collection by Hyatt",1760,8.6,2023-05-08,Barcelona
275,Pierre &amp; Vacances Barcelona Sants,873,8.3,2023-05-08,Barcelona
276,Citadines Ramblas Barcelona,1704,8.6,2023-05-08,Barcelona
277,Hotel Acta Azul Barcelona,905,8.0,2023-05-08,Barcelona
278,Sercotel Amister Art Hotel Barcelona,1084,8.2,2023-05-08,Barcelona
279,Hotel Royal Passeig de Gracia,1470,8.4,2023-05-08,Barcelona
280,Plaza Goya Rooms,822,8.5,2023-05-08,Barcelona
281,Grums Hotel &amp; Spa,1095,8.3,2023-05-08,Barcelona
282,Hotel Soho,1178,8.8,2023-05-08,Barcelona
283,Best Western Plus Hotel Alfa Aeropuerto,912,8.4,2023-05-08,Barcelona
284,Sonder Casa Luz,1230,8.5,2023-05-08,Barcelona
285,Montserrat Apartments by gaiarooms,1362,7.6,2023-05-08,Barcelona
286,Mothern by Pillow,1081,8.1,2023-05-08,Barcelona
287,Leonardo Hotel Barcelona Gran Via,1224,8.6,2023-05-08,Barcelona
288,Inside Barcelona Apartments Sants,1156,8.7,2023-05-08,Barcelona
289,chic&amp;basic Habana Hoose,1233,8.5,2023-05-08,Barcelona
290,BCN Urbaness Hotels Bonavista,884,8.1,2023-05-08,Barcelona
291,Hotel Rec Barcelona - Adults Only,1225,8.8,2023-05-08,Barcelona
292,Hotel El Palace Barcelona,2768,9.4,2023-05-08,Barcelona
293,Hostel New York,375,6.9,2023-05-08,Barcelona
294,Feelathome Poblenou Beach Apartments,993,8.4,2023-05-08,Barcelona
295,Hotel 54 Barceloneta,1389,8.1,2023-05-08,Barcelona
296,Rambles Accommodation,938,7.4,2023-05-08,Barcelona
297,Aparthotel Bertrán,840,8.4,2023-05-08,Barcelona
298,K+K Hotel Picasso El Born,1177,8.5,2023-05-08,Barcelona
299,Hotel Serhs del Port,1062,7.9,2023-05-08,Barcelona
300,Hotel Sant Agustí,1108,7.9,2023-05-08,Barcelona
301,Room Mate Gerard,1336,8.9,2023-05-08,Barcelona
302,Park Hotel,1084,8.3,2023-05-08,Barcelona
303,Hotel Rialto,782,8.4,2023-05-08,Barcelona
304,Occidental Diagonal 414,1180,8.8,2023-05-08,Barcelona
305,Feelathome Plaza Apartments,997,8.2,2023-05-08,Barcelona
306,Chic &amp; Basic Born Boutique Hotel,1116,7.9,2023-05-08,Barcelona
307,Aparthotel Silver,810,8.5,2023-05-08,Barcelona
308,Hotel Barcelona Universal,1109,8.4,2023-05-08,Barcelona
309,Acta Splendid,1311,8.6,2023-05-08,Barcelona
310,Som Nit Born,923,8.1,2023-05-08,Barcelona
311,Ramblas Hotel,959,7.4,2023-05-08,Barcelona
312,Inside Barcelona Apartments Mercat,1245,9.0,2023-05-08,Barcelona
313,Gaudi Hotel,1135,8.2,2023-05-08,Barcelona
314,Hotel Market,1229,7.7,2023-05-08,Barcelona
315,NH Barcelona Entenza,939,8.3,2023-05-08,Barcelona
316,Casa Vaganto,1011,8.8,2023-05-08,Barcelona
317,ibis Styles Barcelona City Bogatell,902,8.5,2023-05-08,Barcelona
318,Dalia Ramblas,980,8.3,2023-05-08,Barcelona
319,Acta CITY47,892,8.2,2023-05-08,Barcelona
320,Hostal Europa,567,7.3,2023-05-08,Barcelona
321,Pestana Arena Barcelona,1016,8.4,2023-05-08,Barcelona
322,Hotel Serhs Rivoli Rambla,1328,7.9,2023-05-08,Barcelona
323,"Alexandra Barcelona Hotel, Curio Collection by Hilton",1458,8.2,2023-05-08,Barcelona
324,Live &amp; Dream,701,8.2,2023-05-08,Barcelona
325,La Ciudadela,861,8.7,2023-05-08,Barcelona
326,NH Sants Barcelona,1019,8.5,2023-05-08,Barcelona
327,Classbedroom Born Apartments,896,8.0,2023-05-08,Barcelona
328,Som Nit Port Vell,1294,8.6,2023-05-08,Barcelona
329,Hesperia Barcelona Presidente,1053,8.4,2023-05-08,Barcelona
330,NH Barcelona Eixample,1025,8.1,2023-05-08,Barcelona
331,Hotel Arts Barcelona,3921,8.4,2023-05-08,Barcelona
332,Catalonia Mikado,756,8.1,2023-05-08,Barcelona
333,Paral·lel,900,8.3,2023-05-08,Barcelona
334,Akira Flats Diagonal Mar Apartments,2762,8.5,2023-05-08,Barcelona
335,Cool &amp; colorful centric apartment,1631,7.8,2023-05-08,Barcelona
336,HCC Regente,1029,8.4,2023-05-08,Barcelona
337,Leonardo Royal Hotel Barcelona Fira,1531,8.7,2023-05-08,Barcelona
338,Generator Barcelona,856,7.8,2023-05-08,Barcelona
339,Victoria Diagonal Mar Barcelona,2327,9.3,2023-05-08,Barcelona
340,HOSTAL BEDMATES,747,8.3,2023-05-08,Barcelona
341,Caledonian,1076,8.6,2023-05-08,Barcelona
342,Lugaris Rambla,1161,8.5,2023-05-08,Barcelona
343,Hotel Barcelona Condal Mar Affiliated by Meliá,940,7.9,2023-05-08,Barcelona
344,Upper Diagonal,940,8.8,2023-05-08,Barcelona
345,Room Mate Anna,1292,8.7,2023-05-08,Barcelona
346,¡Apartamento en el centro de Barcelona!,1471,nan,2023-05-08,Barcelona
347,Hotel America Barcelona,1216,8.5,2023-05-08,Barcelona
348,Evenia Rocafort,902,8.4,2023-05-08,Barcelona
349,Sallés Hotel Pere IV,1176,8.1,2023-05-08,Barcelona
350,Catalonia Barcelona Plaza,1446,8.3,2023-05-08,Barcelona
351,Centric Apartments Paseo de Gracia,1817,8.0,2023-05-08,Barcelona
352,Catalonia Castellnou,796,8.3,2023-05-08,Barcelona
353,Atlantis by Atbcn,1212,8.2,2023-05-08,Barcelona
354,NH Barcelona Stadium,926,8.1,2023-05-08,Barcelona
355,"Hotel Granados 83, a Member of Design Hotels",1295,8.6,2023-05-08,Barcelona
356,Room Mate Emma,1026,8.9,2023-05-08,Barcelona
357,Bonavista Apartments - Passeig de Gracia,1808,9.2,2023-05-08,Barcelona
358,Mercedes Heritage Apartments,2453,8.5,2023-05-08,Barcelona
359,Zenit Borrell,1082,7.9,2023-05-08,Barcelona
360,La França Travellers Adults Only,676,7.8,2023-05-08,Barcelona
361,Eric Vökel Boutique Apartments - Gran Vía Suites,1415,8.9,2023-05-08,Barcelona
362,Catalonia Park Putxet,746,7.7,2023-05-08,Barcelona
363,Casa Felipa Plaza España,1365,8.8,2023-05-08,Barcelona
364,ABaC Restaurant Hotel Barcelona GL Monumento,2762,9.2,2023-05-08,Barcelona
365,Boutique Hotel H10 Montcada,1268,8.8,2023-05-08,Barcelona
366,Hostal Marenostrum,920,8.4,2023-05-08,Barcelona
367,Barcelona Centric Apartment,913,7.8,2023-05-08,Barcelona
368,Hotel SB Glow **** Sup,1194,8.0,2023-05-08,Barcelona
369,Hostal Girona,1130,8.8,2023-05-08,Barcelona
370,Acevi Villarroel,969,7.7,2023-05-08,Barcelona
371,Hostal Radio Barcelona,692,7.6,2023-05-08,Barcelona
372,Trip Barcelona Spain,1264,8.5,2023-05-08,Barcelona
373,SM Hotel Sant Antoni,869,8.6,2023-05-08,Barcelona
374,Ola Living Born,1179,7.8,2023-05-08,Barcelona
375,SM Hotel Teatre Auditori,801,8.5,2023-05-08,Barcelona
376,Absolute Sagrada Familia,1502,9.2,2023-05-08,Barcelona
377,Sensation Sagrada Familia,1974,9.1,2023-05-08,Barcelona
378,Blue Barcelona,782,8.1,2023-05-08,Barcelona
379,U232 Hotel,1039,8.8,2023-05-08,Barcelona
380,Feel at Sants Apartments,926,9.0,2023-05-08,Barcelona
381,Be Mate Paseo de Gracia,1374,9.0,2023-05-08,Barcelona
382,Key Paseo de Gracia Gaudí,1643,10,2023-05-08,Barcelona
383,BcnStop Parc Güell,1025,8.4,2023-05-08,Barcelona
384,Aparthotel Mariano Cubi Barcelona,901,8.1,2023-05-08,Barcelona
385,Eurostars Monumental,1527,8.4,2023-05-08,Barcelona
386,Wittmore Hotel - Adults Only,2357,9.0,2023-05-08,Barcelona
387,Hotel Actual,1342,8.6,2023-05-08,Barcelona
388,Le Meridien Barcelona,2665,8.0,2023-05-08,Barcelona
389,Hostal Bejar,684,7.3,2023-05-08,Barcelona
390,Feelathome Center Apartments,1324,8.0,2023-05-08,Barcelona
391,Hostal Excellence,536,7.9,2023-05-08,Barcelona
392,Flor Parks,1533,8.5,2023-05-08,Barcelona
393,BacHome Terrace B&amp;B,1456,8.4,2023-05-08,Barcelona
394,Hostal Mayerling Centro,761,7.6,2023-05-08,Barcelona
395,"Mandarin Oriental, Barcelona",5124,9.0,2023-05-08,Barcelona
396,Alos Apartments Paseo de Gracia-Diagonal,1203,8.4,2023-05-08,Barcelona
397,Room Mate Carla,1137,8.7,2023-05-08,Barcelona
398,NH Barcelona Les Corts,1027,8.4,2023-05-08,Barcelona
