,hotel,price,rating,start_date,city
132,Hotel Brady - Gare de l'Est,1307,7.9,2023-05-15,Paris
133,Hôtel Parisianer,1784,8.7,2023-05-15,Paris
134,Hotel de l'Aqueduc,1148,7.2,2023-05-15,Paris
135,Mercure Paris Centre Tour Eiffel,1558,7.5,2023-05-15,Paris
136,Hyatt Paris Madeleine,3699,8.4,2023-05-15,Paris
137,Hôtel Beige,2279,8.8,2023-05-15,Paris
138,Hotel London,1967,7.7,2023-05-15,Paris
139,Fraser Suites Le Claridge Champs-Elysées,3535,7.6,2023-05-15,Paris
140,Europe Saint Severin-Paris Notre Dame,3301,8.5,2023-05-15,Paris
141,Urban Bivouac Hotel,1443,8.7,2023-05-15,Paris
142,Hôtel Montparnasse Saint Germain,1757,8.0,2023-05-15,Paris
143,Midnight Hotel Paris,1437,7.0,2023-05-15,Paris
144,Elysees Niel Hotel,1493,8.0,2023-05-15,Paris
145,Edgar Suites Expo Paris Porte de Versailles,1378,9.0,2023-05-15,Paris
146,Hotel Eiffel Blomet,1753,8.7,2023-05-15,Paris
147,Citadines Les Halles Paris,1717,7.9,2023-05-15,Paris
148,Hotel Le Richemont,1004,7.9,2023-05-15,Paris
149,Hotel Whistler,1989,8.5,2023-05-15,Paris
150,"Hôtel du Louvre, in The Unbound Collection by Hyatt",4305,8.7,2023-05-15,Paris
151,Hotel Richmond Gare du Nord,1274,7.0,2023-05-15,Paris
152,Hôtel Des Batignolles,1818,8.2,2023-05-15,Paris
153,Hotel Campanile Paris-Bercy Village,862,7.9,2023-05-15,Paris
154,Citadines Bastille Gare de Lyon Paris,1426,8.0,2023-05-15,Paris
155,Best Western Plus 61 Paris Nation Hotel,1115,7.6,2023-05-15,Paris
156,Saint Georges Lafayette,1653,7.8,2023-05-15,Paris
157,HOTEL ALISON,1720,8.4,2023-05-15,Paris
158,L'Adresse,2923,7.1,2023-05-15,Paris
159,Hôtel Aston,1450,7.6,2023-05-15,Paris
160,Hotel Monterosa - Astotel,1599,8.6,2023-05-15,Paris
161,Mercure Paris Place d'Italie,1484,7.9,2023-05-15,Paris
162,Hôtel Des Deux-Iles - Notre-Dame,2593,8.8,2023-05-15,Paris
163,My Home In Paris,1802,9.1,2023-05-15,Paris
164,New Orient Hotel,1799,8.6,2023-05-15,Paris
165,Appia La Fayette,1417,7.4,2023-05-15,Paris
166,Citadines Austerlitz Paris,1049,8.1,2023-05-15,Paris
167,Hotel George - Astotel,1714,8.7,2023-05-15,Paris
168,Aparthotel Adagio Paris Montmartre,1287,8.5,2023-05-15,Paris
169,Pavillon Monceau,1830,7.9,2023-05-15,Paris
170,Sejours &amp; Affaires Paris-Davout,925,8.1,2023-05-15,Paris
171,Aparthotel Adagio Porte de Versailles,1245,7.5,2023-05-15,Paris
172,Hotel Montaigne,3795,7.8,2023-05-15,Paris
173,Mercure Paris Gare Montparnasse,1295,8.0,2023-05-15,Paris
174,55 Hôtel Montparnasse,1760,7.8,2023-05-15,Paris
175,Odalys City Paris Montmartre,1024,8.6,2023-05-15,Paris
176,Citadines Tour Eiffel Paris,1974,8.0,2023-05-15,Paris
177,Louvre Marsollier Opera,2543,7.6,2023-05-15,Paris
178,Hôtel de la Tour Eiffel,1669,7.3,2023-05-15,Paris
179,Best Western Hotel Le Montparnasse,1577,7.2,2023-05-15,Paris
180,Renaissance Paris Arc de Triomphe Hotel,3245,8.3,2023-05-15,Paris
181,Garden-Elysée,2183,8.5,2023-05-15,Paris
182,B Montmartre,2295,9.0,2023-05-15,Paris
183,Hôtel Le Marianne,2675,8.8,2023-05-15,Paris
184,Citadines Bastille Marais Paris,1661,7.9,2023-05-15,Paris
185,Hotel Lilas Blanc,1928,8.4,2023-05-15,Paris
186,Hotel Auguste,1060,7.0,2023-05-15,Paris
187,Nouvel Hôtel Eiffel,1864,7.8,2023-05-15,Paris
188,Pavillon de Montmartre,1437,7.1,2023-05-15,Paris
189,Hotel Alhambra,1053,8.1,2023-05-15,Paris
190,Hôtel Le Cardinal by Happyculture,1649,8.0,2023-05-15,Paris
191,Best Western Plus Hôtel Mercedes,1836,7.9,2023-05-15,Paris
192,Hôtel Eiffel Turenne,2728,8.5,2023-05-15,Paris
193,Mercure Paris Gare du Nord,1303,7.3,2023-05-15,Paris
194,Hôtel Orchidée,1163,8.3,2023-05-15,Paris
195,Best Western Plus Opéra Batignolles,1209,8.0,2023-05-15,Paris
196,Hidden Hotel,2429,8.8,2023-05-15,Paris
197,"Holiday Inn Express Paris-Canal De La Villette, an IHG Hotel",1400,8.1,2023-05-15,Paris
198,Hotel de Paris Montmartre,1253,8.1,2023-05-15,Paris
199,Hôtel Regina Opéra Grands Boulevards,1531,7.7,2023-05-15,Paris
200,Hotel Splendid,1277,7.7,2023-05-15,Paris
201,Hipotel Paris Belgrand Mairie du 20ème,706,6.9,2023-05-15,Paris
202,Best Western Hôtel Littéraire Arthur Rimbaud,1637,7.9,2023-05-15,Paris
203,Monceau Elysées,1657,8.5,2023-05-15,Paris
204,Best Western Montcalm,1666,8.2,2023-05-15,Paris
205,Hôtel Paris Vaugirard,1200,8.3,2023-05-15,Paris
206,D'win,2183,7.8,2023-05-15,Paris
207,Best Western Premier Faubourg 88,1644,8.0,2023-05-15,Paris
208,Hotel Splendor Elysées,1762,8.2,2023-05-15,Paris
209,Prince de Conde,2163,7.9,2023-05-15,Paris
210,Hôtel Saint-Pétersbourg Opéra &amp; Spa,1792,8.4,2023-05-15,Paris
211,Jardins de Mademoiselle Hôtel &amp; Spa,2646,8.7,2023-05-15,Paris
212,Les Tournelles,2175,8.8,2023-05-15,Paris
213,Hôtel Kabanel,1593,7.3,2023-05-15,Paris
214,Hotel Vignon,2796,8.2,2023-05-15,Paris
215,Hôtel Mayet,1472,7.7,2023-05-15,Paris
216,Best Western Premier Kapital Opéra,2292,8.6,2023-05-15,Paris
217,Hotel Maison FL,1472,8.3,2023-05-15,Paris
218,Hôtel Baudelaire Opéra,2083,8.1,2023-05-15,Paris
219,Hotel Sacha,1437,8.0,2023-05-15,Paris
220,Mercure Paris Opera Louvre,1599,8.3,2023-05-15,Paris
221,Aparthotel Adagio Access Paris Reuilly,1020,8.1,2023-05-15,Paris
222,Le Tsuba Hotel,2886,8.8,2023-05-15,Paris
223,Mercure Paris Gare de l'Est,1266,7.9,2023-05-15,Paris
224,Walled off Hotel Paris,1055,7.9,2023-05-15,Paris
