,hotel,price,rating,start_date,city
377,Low Cost Desterro Apartments,504,6.9,2023-05-29,Lisboa
378,GuestReady -- Cream and Wood Stay in Alcântara,529,6.9,2023-05-29,Lisboa
379,Lost Lisbon :: Avenida House,1464,8.8,2023-05-29,Lisboa
380,Belém 147 Apartment,759,8.6,2023-05-29,Lisboa
381,The Independente Hostel &amp; Suites,939,8.7,2023-05-29,Lisboa
382,Hotel do Chiado,1633,9.0,2023-05-29,Lisboa
383,Internacional Design Hotel,1554,8.6,2023-05-29,Lisboa
384,FLH Casa Carol Mouraria,558,7.3,2023-05-29,Lisboa
385,Cozy Lisbon Alfama,1020,8.6,2023-05-29,Lisboa
386,Good Vibes,809,8.3,2023-05-29,Lisboa
387,Typical Lisbon Apartment 2bdr,638,8.7,2023-05-29,Lisboa
388,Hotel Luena,696,8.2,2023-05-29,Lisboa
389,The Blue Sky Nest,1026,9.7,2023-05-29,Lisboa
390,Real Residência - Apartamentos Turísticos,860,8.1,2023-05-29,Lisboa
391,Alfama Dream Apartments,609,8.5,2023-05-29,Lisboa
392,São Bento ao Rato Apartment,635,7.2,2023-05-29,Lisboa
393,Marques Classy Apartment by be@home,959,8.9,2023-05-29,Lisboa
394,Sheraton Lisboa Hotel &amp; Spa,1622,8.4,2023-05-29,Lisboa
395,Kalathos Houses,786,8.2,2023-05-29,Lisboa
396,Hotel ibis Lisboa Saldanha,528,8.3,2023-05-29,Lisboa
397,Amazing Flat - Pool and Parking,1032,8.7,2023-05-29,Lisboa
398,4U Lisbon Airport Suites,744,7.9,2023-05-29,Lisboa
399,Apartments in downtown,1737,8.8,2023-05-29,Lisboa
400,GuestReady - Time Out 106,867,6.6,2023-05-29,Lisboa
401,Figueira by The Beautique Hotels,1689,8.8,2023-05-29,Lisboa
402,Cozy apartment in Bairro Alto,776,8.3,2023-05-29,Lisboa
403,Walk'in Sodré,630,nan,2023-05-29,Lisboa
404,Moxy Lisbon City,1028,8.6,2023-05-29,Lisboa
405,2 suites stylish flat at bairro alto-principe real,1952,8.3,2023-05-29,Lisboa
406,Casa Oliver Boutique B&amp;B - Principe Real,955,7.8,2023-05-29,Lisboa
407,Best Apartments Portugal,948,8.7,2023-05-29,Lisboa
408,Martinhal Residences,1004,nan,2023-05-29,Lisboa
409,Charming Studio in Mouraria,580,7.9,2023-05-29,Lisboa
410,Bairro House Lisbon Charming Suites,926,8.2,2023-05-29,Lisboa
411,Ramada by Wyndham Lisbon,738,8.0,2023-05-29,Lisboa
412,Local House Lisbon,499,8.2,2023-05-29,Lisboa
413,Flat in historic neighbourhood,534,9.0,2023-05-29,Lisboa
414,Olissippo Castelo,1444,8.5,2023-05-29,Lisboa
415,Le Premier Lisbon Suites,941,7.6,2023-05-29,Lisboa
416,Loving Chiado,993,8.6,2023-05-29,Lisboa
417,FLH Bica Charming Flat,614,7.3,2023-05-29,Lisboa
418,BiCa HouSeVinTaGe,809,7.5,2023-05-29,Lisboa
419,Apartments of the Marques,744,7.7,2023-05-29,Lisboa
420,Succeed Campo Pequeno Apartments,708,8.5,2023-05-29,Lisboa
421,Feel@home Lisboa,494,8.7,2023-05-29,Lisboa
422,Alma Moura Residences,816,8.5,2023-05-29,Lisboa
423,C&amp;O Guest House Alcântara-Lisbon,459,8.4,2023-05-29,Lisboa
424,Corpo Santo Lisbon Historical Hotel,2582,9.5,2023-05-29,Lisboa
425,Charming 1 Bedroom Apartment w/ Terrace Near Belém,807,8.3,2023-05-29,Lisboa
426,Hotel ibis Lisboa Jose Malhoa,590,8.0,2023-05-29,Lisboa
427,Beco das Flores Typical Apartment,560,6.9,2023-05-29,Lisboa
428,Porta do Mar Deluxe Central Apartments,1012,8.5,2023-05-29,Lisboa
429,Marques Best Apartments | Lisbon Best Apartments,1136,9.5,2023-05-29,Lisboa
430,The ICONS Lisbon Central Hotel,620,7.9,2023-05-29,Lisboa
431,Casa Boma Lisboa - Unique Apartment With Private Balcony And Panoramic Bridge View - Alcantara IV,894,7.7,2023-05-29,Lisboa
432,Lisboa: O Saraiva,1092,8.0,2023-05-29,Lisboa
433,Páteo Saudade Lofts,908,8.2,2023-05-29,Lisboa
434,Ola Lisbon - Castelo Terrace I,1648,6.8,2023-05-29,Lisboa
435,DoBairro suites at Bairro Alto,730,8.1,2023-05-29,Lisboa
436,Almaria - Ex Libris Apartments | Chiado,1566,9.3,2023-05-29,Lisboa
437,Akicity Amoreiras Jade,720,nan,2023-05-29,Lisboa
438,The Ivens Autograph Collection,3198,9.3,2023-05-29,Lisboa
439,Old Fence Studios - By Mayoral,804,7.7,2023-05-29,Lisboa
440,"Beatiful Alfama, charming apartment",869,8.1,2023-05-29,Lisboa
441,Akicity Lisboa Charm,954,7.1,2023-05-29,Lisboa
442,VIP Executive Arts Hotel,966,8.3,2023-05-29,Lisboa
443,Arroios BnB,1038,9.6,2023-05-29,Lisboa
444,Olival 178,1934,9.0,2023-05-29,Lisboa
445,Lisbon Belém Guesthouse,546,8.4,2023-05-29,Lisboa
446,Augusta Residence Apartments,1281,9.3,2023-05-29,Lisboa
447,Gaspar House,648,9.8,2023-05-29,Lisboa
448,Alfama Typical Beco Da Adiça,616,7.6,2023-05-29,Lisboa
449,Hotel Lisboa,1025,8.4,2023-05-29,Lisboa
450,Dona Graca Lisbon Apartments,1446,8.9,2023-05-29,Lisboa
451,My Story Hotel Rossio,1648,9.0,2023-05-29,Lisboa
452,Alfama - Lisbon Lounge Suites,1012,8.5,2023-05-29,Lisboa
453,Quinta Colina by Shiadu,1432,8.8,2023-05-29,Lisboa
454,NAU Palacio do Governador,1466,9.0,2023-05-29,Lisboa
455,Hotel A.S. Lisboa,487,7.9,2023-05-29,Lisboa
456,Hyatt Regency Lisbon,1747,8.5,2023-05-29,Lisboa
457,River Blue Estudio no centro Ar Condicionado,1023,8.0,2023-05-29,Lisboa
458,Stay Hotel Lisboa Centro Chiado,1104,7.9,2023-05-29,Lisboa
459,Casa Dos Azulejos - Lapa,994,9.3,2023-05-29,Lisboa
460,GuestReady - Family Home w Rooftop in Alcântara,855,7.5,2023-05-29,Lisboa
461,House Mouraria,573,8.5,2023-05-29,Lisboa
462,Simply Yellow Apartment,745,8.5,2023-05-29,Lisboa
463,House and Rooms in Lisbon,315,6.9,2023-05-29,Lisboa
464,Downtown Comfy Suite,904,8.7,2023-05-29,Lisboa
465,Claude Homes Lisbon Rato,995,9.2,2023-05-29,Lisboa
466,B in B Lisbon Downtown Suites,1074,8.0,2023-05-29,Lisboa
467,Almirante Reis New sublime Flat,974,8.3,2023-05-29,Lisboa
468,Guest House Amoreiras,387,9.0,2023-05-29,Lisboa
469,TURIM Av. Liberdade Hotel,1464,7.5,2023-05-29,Lisboa
470,Vila Rosário 3 studios with Patio by Homeful Homes,769,8.5,2023-05-29,Lisboa
471,Santo Andre Terrace,822,8.3,2023-05-29,Lisboa
472,Bright 2 bedroom Apt 100m from Av. Liberdade,1158,8.2,2023-05-29,Lisboa
473,The Lift Boutique Hotel by RIDAN Hotels,1637,8.8,2023-05-29,Lisboa
474,Olissippo Oriente,1384,8.7,2023-05-29,Lisboa
475,FLH São Bento Cozy Flats,605,7.6,2023-05-29,Lisboa
476,Great Stay Fanqueiros 1,749,9.1,2023-05-29,Lisboa
477,4U Lisbon Suites &amp; Guesthouse VII Airport,474,7.2,2023-05-29,Lisboa
478,Dear Lisbon - Charming House,1212,8.9,2023-05-29,Lisboa
479,Akicity Entrecampos Iris,1374,8.0,2023-05-29,Lisboa
480,Hermitage Castelo - Casa Saint Jorge,1370,9.3,2023-05-29,Lisboa
481,LxRoller Alcantara Suite Riverside,729,8.0,2023-05-29,Lisboa
482,Santa Marta Apartment by Trip2Portugal,943,7.4,2023-05-29,Lisboa
483,MY LX FLAT Castle Alfama Studio,600,6.2,2023-05-29,Lisboa
484,Bairro Alto Studios &amp; Flats by Lisbon Village Apartments,666,7.8,2023-05-29,Lisboa
485,Convento Apartment Rossio,661,6.0,2023-05-29,Lisboa
486,GuestReady - Cidade Suites,455,7.0,2023-05-29,Lisboa
487,Hotel Dom Carlos Park,1045,7.9,2023-05-29,Lisboa
488,Hotel Britania Art Deco - Lisbon Heritage Collection - Avenida,2028,9.5,2023-05-29,Lisboa
489,Eurostars Lisboa Parque,886,8.1,2023-05-29,Lisboa
490,Triplex with Garage - Praça das Flores,1044,8.5,2023-05-29,Lisboa
491,GuestReady - Fado- Apt for up to 4 guests in Saldanha,959,7.8,2023-05-29,Lisboa
492,Rossio Boutique Hotel,1091,8.0,2023-05-29,Lisboa
493,Guest House Guerra Junqueiro II,384,8.1,2023-05-29,Lisboa
494,The Blue House - As Portuguesas,859,7.8,2023-05-29,Lisboa
495,Lutecia Smart Design Hotel,811,8.3,2023-05-29,Lisboa
496,FLH Alfama Flat with River View,1060,9.0,2023-05-29,Lisboa
497,Crooked House Alfama,919,9.0,2023-05-29,Lisboa
498,Nicola Rossio Hotel,1482,9.0,2023-05-29,Lisboa
499,GuestReady - Chic and cozy apartment in Lisbon,1767,9.4,2023-05-29,Lisboa
500,Urban &amp; Trendy Duplex close to Lx Factory by Trip2Portugal,758,7.7,2023-05-29,Lisboa
501,FLH Mercado Ribeira Grey Flat,1036,8.3,2023-05-29,Lisboa
502,Fenicius Charme Hotel,1157,8.3,2023-05-29,Lisboa
503,GuestReady - Bica Grande 27 RC,1511,8.4,2023-05-29,Lisboa
504,Mouraria Deluxe Apartments,578,6.8,2023-05-29,Lisboa
505,DoubleTree by Hilton Lisbon Fontana Park,1055,7.7,2023-05-29,Lisboa
506,Lovely Home,862,8.7,2023-05-29,Lisboa
507,Charming Studio in Adamastor Lisbon! Perfect location - Super central but calm!,863,7.8,2023-05-29,Lisboa
508,Browns Avenue Hotel,2105,9.0,2023-05-29,Lisboa
509,Altis Belem Hotel &amp; Spa - Design Hotels,2076,8.8,2023-05-29,Lisboa
510,Quinta do Boição,717,8.3,2023-05-29,Lisboa
511,Alface Hall Hostel &amp; Bar,360,6.7,2023-05-29,Lisboa
512,Apartments Center Castelo,852,7.8,2023-05-29,Lisboa
513,B&amp;B in Redondo Residence,554,8.0,2023-05-29,Lisboa
514,Bairro Alto 3 Bedroom Patio Flat!,1967,7.7,2023-05-29,Lisboa
515,House Rooms in Bairro Alto - Lounge,468,7.3,2023-05-29,Lisboa
516,DuMont Lisbon Guesthouse,551,8.0,2023-05-29,Lisboa
517,Masa Hotel Almirante,846,7.9,2023-05-29,Lisboa
518,Fonte Luminosa - Great Location,741,8.2,2023-05-29,Lisboa
519,Lisbon Combro 77 Charming Studios by Get Your Stay,687,8.4,2023-05-29,Lisboa
520,Casa Santa Marinha,1164,8.4,2023-05-29,Lisboa
521,New Apartment Bairro Alto,734,8.4,2023-05-29,Lisboa
522,FLH Praça Rossio Contemporary Flat,1113,10,2023-05-29,Lisboa
523,Tejo Blue &amp; Bright - Checkinhome,945,8.8,2023-05-29,Lisboa
524,Studio 59,652,8.5,2023-05-29,Lisboa
525,Madalena by The Beautique Hotels,1509,9.0,2023-05-29,Lisboa
526,Dowtown Apartment - Expo20,796,8.7,2023-05-29,Lisboa
527,Akicity Amoreiras In II,990,7.3,2023-05-29,Lisboa
528,Discovery Apartment Expo,1107,7.7,2023-05-29,Lisboa
529,Cozy apartment in Bairro Alto I,776,7.7,2023-05-29,Lisboa
530,Lisboa Sweet Family Homestay,1293,8.3,2023-05-29,Lisboa
531,Traditional Lisbon Madragoa Studio,564,7.5,2023-05-29,Lisboa
532,Setubalense,594,8.3,2023-05-29,Lisboa
533,New Loft - Lisboa Estrela,543,7.1,2023-05-29,Lisboa
534,Lisbon Best Choice Apartments Alfama,1023,8.7,2023-05-29,Lisboa
535,Poppy house in Anjos,778,10,2023-05-29,Lisboa
536,Like-home Casa Campolide,939,8.3,2023-05-29,Lisboa
537,Entrecampos - Family apartment with Terrace,534,7.5,2023-05-29,Lisboa
538,Hermitage Castelo - Casa Chafariz,1752,9.4,2023-05-29,Lisboa
539,Casa do Bairro by Shiadu,1985,9.1,2023-05-29,Lisboa
540,Tagus Apartments by Lisbon Village Apartments,567,8.4,2023-05-29,Lisboa
541,Upon Lisbon Prime Residences,1057,8.9,2023-05-29,Lisboa
542,Casa de Santa Marta,887,9.6,2023-05-29,Lisboa
543,Midis Alojamento Local,420,7.1,2023-05-29,Lisboa
544,The Blue House - Bica Ropers,713,nan,2023-05-29,Lisboa
545,FLH Expo Cozy Apartment,651,nan,2023-05-29,Lisboa
546,Jardim da Lapa by Shiadu,2015,9.1,2023-05-29,Lisboa
547,Serene Hideaway in Chiado,2149,9.8,2023-05-29,Lisboa
548,Giestal Terrace,755,8.4,2023-05-29,Lisboa
549,Charming Apartment in Alfama,1088,9.0,2023-05-29,Lisboa
550,Lisbon Dreams Estrela Suites,566,8.5,2023-05-29,Lisboa
551,Charm Discovery Braul,999,7.1,2023-05-29,Lisboa
552,Alojamento local Ideal,444,7.6,2023-05-29,Lisboa
553,Apartments in Central Lisbon,648,8.5,2023-05-29,Lisboa
554,Alvalade Inn,862,9.2,2023-05-29,Lisboa
555,Pestana Palace Lisboa Hotel &amp; National Monument - The Leading Hotels of the World,2127,8.9,2023-05-29,Lisboa
556,GuestReady - Flamingo's House,778,7.5,2023-05-29,Lisboa
557,Cheese &amp; Wine Lapa,758,7.9,2023-05-29,Lisboa
558,Príncipe Real Guest House,727,8.7,2023-05-29,Lisboa
559,Quartos do Marquês,517,8.4,2023-05-29,Lisboa
560,Orange 3 House - Chiado Studios,1180,8.7,2023-05-29,Lisboa
561,Alfama Vintage 1 five guests Alfama Vintage 2 five guests Alfama Vintage 3 three Guests,656,7.3,2023-05-29,Lisboa
562,Akicity Arroios Selected,954,nan,2023-05-29,Lisboa
563,Flats do Chiado,819,8.5,2023-05-29,Lisboa
564,Casa de Verão 8 building,1023,nan,2023-05-29,Lisboa
565,Residentas Arco do Bandeira,2253,9.5,2023-05-29,Lisboa
566,The Ideal Place close to the Castle,1299,9.0,2023-05-29,Lisboa
567,Almaria - Da Corte Apartments | Chiado,1906,9.4,2023-05-29,Lisboa
568,With You Suites,1411,9.0,2023-05-29,Lisboa
569,Caraujo Apartments,1494,7.4,2023-05-29,Lisboa
570,easyHotel Lisbon,504,8.1,2023-05-29,Lisboa
571,Alfama Apartments São Crispim,744,7.6,2023-05-29,Lisboa
572,GuestReady - Bright Flat near Rio de Mouro Station,812,3.0,2023-05-29,Lisboa
573,Lisbon Lounge Hostel,749,8.8,2023-05-29,Lisboa
574,TURIM Restauradores Hotel,1437,7.7,2023-05-29,Lisboa
575,Charming Flat,839,9.2,2023-05-29,Lisboa
576,Alvalade Palace,741,8.8,2023-05-29,Lisboa
577,Residencial Camoes,444,7.1,2023-05-29,Lisboa
578,"Lisboa, Cidade, Elegant Apartment with Air Cond, Free WIFI and Near Metro, by IG",644,8.0,2023-05-29,Lisboa
579,Lemon Tree Garden 3bedroom Apartment,2274,10,2023-05-29,Lisboa
580,Apartment Cosy. 3 Guests,713,6.4,2023-05-29,Lisboa
581,Mouraria Musica &amp; Romance,1387,8.4,2023-05-29,Lisboa
582,GuestReady - Prior do Crato GuestHouse,616,7.2,2023-05-29,Lisboa
583,Room Lusíadas with private bathroom,408,7.3,2023-05-29,Lisboa
584,Altis Suites Apartamentos Turísticos,1386,8.3,2023-05-29,Lisboa
585,Casa Boma Lisboa - Modern and Stylish Apartment with Private Terrace - Lapa IV,881,7.3,2023-05-29,Lisboa
586,Heritage Avenida Liberdade - Lisbon Heritage Collection - Avenida,1937,9.1,2023-05-29,Lisboa
587,Eurostars Das Letras,1226,8.4,2023-05-29,Lisboa
588,FLH Olivais Family Flat,1178,8.5,2023-05-29,Lisboa
589,Cozy 1 Bed Apt amidst Bairro Alto!,782,7.0,2023-05-29,Lisboa
590,Parque Nacoes Prime Apartments,1264,8.7,2023-05-29,Lisboa
591,Vai a Tejo,2176,7.8,2023-05-29,Lisboa
592,Alfama 2BDR Duplex Apartment W/ Balcony by LovelyStay,1856,nan,2023-05-29,Lisboa
593,"Parque das Nações, near Airport, Metro Station",712,8.2,2023-05-29,Lisboa
594,MY LX FLAT Graça Lighting Design Apartment,1007,nan,2023-05-29,Lisboa
595,ON City Suites,708,6.9,2023-05-29,Lisboa
596,My Story Hotel Augusta,1349,8.8,2023-05-29,Lisboa
597,Modern and Comfort Apartment 25 by Lisbonne Collection,908,9.2,2023-05-29,Lisboa
598,Expo Oriente 2 Bedrooms by GT House,1062,8.6,2023-05-29,Lisboa
599,Cosy Chiado by Homing,640,5.5,2023-05-29,Lisboa
600,Cosy Chiado by Homing,640,5.5,2023-05-29,Lisboa
601,GuestReady - Time Out 105,867,5.6,2023-05-29,Lisboa
602,NH Lisboa Campo Grande,867,8.6,2023-05-29,Lisboa
603,Madre Deus Guest House,824,9.2,2023-05-29,Lisboa
604,Garrett 48 Apartments,924,8.6,2023-05-29,Lisboa
605,FLH Alecrim Downtown Apartment,1147,9.0,2023-05-29,Lisboa
606,GuestReady - Exquisite Bica Poetas,711,8.0,2023-05-29,Lisboa
607,FLH Alfama Charming Flat,621,7.0,2023-05-29,Lisboa
608,Guest Inn 3 Boutique Guest House by Homeful Homes,569,8.5,2023-05-29,Lisboa
609,Solar Dos Mouros,978,9.0,2023-05-29,Lisboa
610,My Story Hotel Figueira,1171,9.0,2023-05-29,Lisboa
611,FLH Bairro Alto Lovely Flat,843,7.0,2023-05-29,Lisboa
612,Olissippo Lapa Palace – The Leading Hotels of the World,2664,9.3,2023-05-29,Lisboa
613,Contemporary Apartment in Chiado 1,701,8.0,2023-05-29,Lisboa
614,Rooftop Terrace-Sao Gens Apartments,816,9.3,2023-05-29,Lisboa
615,Tandem Palacio Alfama Suites,1342,8.9,2023-05-29,Lisboa
616,Ibis Styles Lisboa Centro Marquês de Pombal,730,8.2,2023-05-29,Lisboa
617,Marquês de Pombal Terrace by Lisbon Village Apartments,882,8.5,2023-05-29,Lisboa
618,GuestReady - Madalena Charming Style Studio,842,7.6,2023-05-29,Lisboa
619,Nomad's Lisbon Castello Flats,695,6.5,2023-05-29,Lisboa
620,Famille au Cœur de Lisbonne,725,8.9,2023-05-29,Lisboa
621,Residentas Aurea,1451,9.4,2023-05-29,Lisboa
622,FLH Praça Comércio Artistic Flat with Balcony,1401,9.3,2023-05-29,Lisboa
623,Akicity Lisboa Pearl II,1374,7.4,2023-05-29,Lisboa
624,Travel Lovers,714,7.9,2023-05-29,Lisboa
625,Studios in Beco da Formosa in Alfama - Lisbon,750,8.0,2023-05-29,Lisboa
626,Lisbon Combro 77 Charming One bedroom Apartment by Get Your Stay,562,7.6,2023-05-29,Lisboa
627,Sitio dos Cavaleiros Apartments,1602,9.1,2023-05-29,Lisboa
628,Quiet and Bright Apartment 16 by Lisbonne Collection,1003,nan,2023-05-29,Lisboa
629,GuestReady - Angelina V,1044,8.4,2023-05-29,Lisboa
630,FLH Alfama Lovely Studio,562,6.1,2023-05-29,Lisboa
631,Lisbon Sao Bento Hotel,705,8.2,2023-05-29,Lisboa
632,Silver Apart City Center,834,8.0,2023-05-29,Lisboa
633,Alfama Chic Penabuquel3,809,7.7,2023-05-29,Lisboa
634,TURIM Luxe Hotel,850,7.6,2023-05-29,Lisboa
635,Cosy Alfama Hideout - with rooftop terrace,1359,8.3,2023-05-29,Lisboa
636,"TP BOMBARDA 5, Lisbon Deluxe Apartment",1922,9.2,2023-05-29,Lisboa
637,SK Lisboa Villa Guesthouse,700,9.0,2023-05-29,Lisboa
638,2 Bedroom close to Timeout Market by Innkeeper,1179,9.5,2023-05-29,Lisboa
639,Lisbon Arsenal Suites,624,7.4,2023-05-29,Lisboa
640,Stay Hotel Lisboa Centro Saldanha,624,7.7,2023-05-29,Lisboa
641,RoomDream AL Beato,504,8.4,2023-05-29,Lisboa
642,Masa Hotel 5 de Outubro,804,8.4,2023-05-29,Lisboa
643,Santana 2 - Checkinhome,945,8.6,2023-05-29,Lisboa
644,FLH Santa Catarina Lovely Flat,819,7.8,2023-05-29,Lisboa
645,Visit Lisbon4fun - Alfama,834,8.1,2023-05-29,Lisboa
646,Amazing loft in Lisbon,1104,nan,2023-05-29,Lisboa
647,Home Lisbon Hostel,1059,9.2,2023-05-29,Lisboa
648,GuestReady - Castle - Apt for 4 guests in Saldanha,1009,7.8,2023-05-29,Lisboa
649,Amoreiras Studios,456,7.0,2023-05-29,Lisboa
650,Akicity Campolide Selected,1134,9.5,2023-05-29,Lisboa
651,Hotel Canada,856,8.4,2023-05-29,Lisboa
652,Hotel Marques De Pombal,964,8.6,2023-05-29,Lisboa
653,The Famous Blue House,1079,6.3,2023-05-29,Lisboa
654,Ola Lisbon - Terrace Principe Real II,1368,8.0,2023-05-29,Lisboa
655,1908 Lisboa Hotel,2214,9.3,2023-05-29,Lisboa
656,BeHappy Apartments,1197,8.1,2023-05-29,Lisboa
657,Residência Almirante,355,7.0,2023-05-29,Lisboa
658,GuestReady - Cozy and Homelike Apt in the heart of Lisbon,711,6.3,2023-05-29,Lisboa
659,4U Lisbon IV Guesthouse,474,7.5,2023-05-29,Lisboa
660,Olá Lisbon- Belem IV with terrace and panoramic view,1838,7.9,2023-05-29,Lisboa
661,Akicity Amoreiras Palisade,1374,7.7,2023-05-29,Lisboa
662,Graça Panoramic View,1129,8.2,2023-05-29,Lisboa
663,Anjos Balconies,1014,8.8,2023-05-29,Lisboa
664,"Chiado Bairro Alto, Bright and Newly Renovated 3 Bedroom Apartment, Lisbon Historical Center",2150,9.0,2023-05-29,Lisboa
665,The Red Jedi,744,9.0,2023-05-29,Lisboa
666,Czar Lisbon Hotel,914,8.3,2023-05-29,Lisboa
667,Santo Amaro's House,804,7.9,2023-05-29,Lisboa
668,Romantic Gem with 2 Terraces in Alcântara,1118,8.2,2023-05-29,Lisboa
669,Flattered to be in Lisboa,1421,9.3,2023-05-29,Lisboa
670,Atalaia Home,622,6.7,2023-05-29,Lisboa
671,Hotel DAH - Dom Afonso Henriques,564,7.9,2023-05-29,Lisboa
672,Ola Lisbon - Rato I,1499,8.7,2023-05-29,Lisboa
673,New loft with swimming pool at Parque das Nações!,1064,8.7,2023-05-29,Lisboa
674,GuestReady - Minimalist Studio In Downtown Lisbon,632,7.8,2023-05-29,Lisboa
675,Casa AMOReiras,490,8.5,2023-05-29,Lisboa
676,GuestReady - Colourful and Modern LxFactory,1114,8.3,2023-05-29,Lisboa
677,"Apartment with a Terrace, Air Conditioner and Fast Internet",1136,9.2,2023-05-29,Lisboa
678,FLH Santa Catarina Cozy Apartment,878,7.7,2023-05-29,Lisboa
679,Sunny Apartment in the Heart of Príncipe Real,1304,8.2,2023-05-29,Lisboa
680,Olissippo Saldanha,1104,8.7,2023-05-29,Lisboa
681,Lisboa 85 Suites &amp; Apartments by RIDAN Hotels,840,8.3,2023-05-29,Lisboa
682,Residencial do Areeiro,504,6.5,2023-05-29,Lisboa
683,Lisbonne Appartements,938,8.9,2023-05-29,Lisboa
684,Bairro Alto Music Guest House,1011,8.4,2023-05-29,Lisboa
685,Rent4Rest - Lisbon Downtown Designer's Apartment,1955,8.6,2023-05-29,Lisboa
686,Casual Belle Epoque Lisboa,1398,8.4,2023-05-29,Lisboa
687,Valverde Hotel - Relais &amp; Chateaux,3324,8.8,2023-05-29,Lisboa
688,Fontecruz Lisboa,2584,8.9,2023-05-29,Lisboa
689,Lisbon T2 apartment in typical villa in Sapadores Lisbon,829,7.1,2023-05-29,Lisboa
690,Cosy Marques de Pombal Apartment,1324,9.1,2023-05-29,Lisboa
691,FLH Graça Lovely Apartment I,601,6.4,2023-05-29,Lisboa
692,Castle Inn Lisbon Apartments,1432,9.1,2023-05-29,Lisboa
693,Hotel Metropole,1049,7.6,2023-05-29,Lisboa
694,Solar dos Poetas,1316,8.9,2023-05-29,Lisboa
695,Alma de Santos Apartment,906,8.7,2023-05-29,Lisboa
696,Akicity Alameda Vegur,1350,8.0,2023-05-29,Lisboa
697,Residencial do Sul,360,6.9,2023-05-29,Lisboa
698,Terrace With River View,949,10,2023-05-29,Lisboa
699,Apartment Baixa/Chiado view Castle,999,8.4,2023-05-29,Lisboa
700,Duplex do Pipas,714,nan,2023-05-29,Lisboa
701,Family Macedo,444,8.1,2023-05-29,Lisboa
702,Santa Catarina Apartments by Les Deux Mariettes,1278,8.6,2023-05-29,Lisboa
703,LV Premier AM2,1431,9.0,2023-05-29,Lisboa
704,Nomad's Augusta Collection - Comfort,1134,8.9,2023-05-29,Lisboa
705,GuestReady - Practical 1 BDR appt near the beach!,567,nan,2023-05-29,Lisboa
706,"Alfama 88, By Home With a View",666,6.3,2023-05-29,Lisboa
707,MY LX FLAT Bairro Alto Design Apartments,2009,8.5,2023-05-29,Lisboa
708,Hotel ibis Lisboa Alfragide,497,7.8,2023-05-29,Lisboa
709,Room I - Atalaia - Bairro Alto,333,6.6,2023-05-29,Lisboa
710,Casa da Avenida Lisboa,1654,9.3,2023-05-29,Lisboa
711,Verride Palácio Santa Catarina,4257,9.3,2023-05-29,Lisboa
712,GuestReady - Fantastic Apt near Castelo de S Jorge,1043,5.8,2023-05-29,Lisboa
713,Luzeiros Suites,864,8.2,2023-05-29,Lisboa
714,WHome | Madalena Downtown Luxury Duplex,1979,9.5,2023-05-29,Lisboa
715,Lisbon Five Stars Apartments Combro 77,1255,8.1,2023-05-29,Lisboa
716,Downtown Chiado by Homing,1248,7.2,2023-05-29,Lisboa
717,GuestReady - Forno do Sol 7 RC E,555,5.0,2023-05-29,Lisboa
718,"Holiday Inn Lisbon-Continental, an IHG Hotel",1032,8.0,2023-05-29,Lisboa
719,FLH Príncipe Real with View,975,9.0,2023-05-29,Lisboa
720,We Love F Tourists,677,8.9,2023-05-29,Lisboa
721,FLH S Bento Foldable Color Studio,592,8.3,2023-05-29,Lisboa
722,Swimming pool apartment with private parking,780,4.5,2023-05-29,Lisboa
723,Ola Lisbon - Alfama II,1026,6.2,2023-05-29,Lisboa
724,The ART INN Lisbon,1914,8.5,2023-05-29,Lisboa
725,Santa Catarina Apartments by Les Deux Mariettes,1278,8.6,2023-05-29,Lisboa
726,LV Premier AM2,1431,9.0,2023-05-29,Lisboa
727,Nomad's Augusta Collection - Comfort,1134,8.9,2023-05-29,Lisboa
728,GuestReady - Practical 1 BDR appt near the beach!,567,nan,2023-05-29,Lisboa
729,"Alfama 88, By Home With a View",666,6.3,2023-05-29,Lisboa
730,MY LX FLAT Bairro Alto Design Apartments,2009,8.5,2023-05-29,Lisboa
731,Hotel ibis Lisboa Alfragide,497,7.8,2023-05-29,Lisboa
732,Room I - Atalaia - Bairro Alto,333,6.6,2023-05-29,Lisboa
733,Casa da Avenida Lisboa,1654,9.3,2023-05-29,Lisboa
734,Verride Palácio Santa Catarina,4257,9.3,2023-05-29,Lisboa
735,GuestReady - Fantastic Apt near Castelo de S Jorge,1043,5.8,2023-05-29,Lisboa
736,Luzeiros Suites,864,8.2,2023-05-29,Lisboa
737,WHome | Madalena Downtown Luxury Duplex,1979,9.5,2023-05-29,Lisboa
738,Lisbon Five Stars Apartments Combro 77,1255,8.1,2023-05-29,Lisboa
739,Downtown Chiado by Homing,1248,7.2,2023-05-29,Lisboa
740,GuestReady - Forno do Sol 7 RC E,555,5.0,2023-05-29,Lisboa
741,"Holiday Inn Lisbon-Continental, an IHG Hotel",1032,8.0,2023-05-29,Lisboa
742,FLH Príncipe Real with View,975,9.0,2023-05-29,Lisboa
743,We Love F Tourists,677,8.9,2023-05-29,Lisboa
744,A Captivating Apartment close to River Tagus in Lisbon,1895,9.7,2023-05-29,Lisboa
745,FLH S Bento Foldable Color Studio,592,8.3,2023-05-29,Lisboa
746,Swimming pool apartment with private parking,780,4.5,2023-05-29,Lisboa
747,Ola Lisbon - Alfama II,1026,6.2,2023-05-29,Lisboa
