,hotel,price,rating,start_date,city
91,"Claris Hotel &amp; Spa GL, a Small Luxury Hotel of the World",1806,8.4,2023-05-15,Barcelona
92,Hotel Acta Azul Barcelona,1116,8.0,2023-05-15,Barcelona
93,Acta Voraport,987,8.7,2023-05-15,Barcelona
94,Bonanova Suite,1064,8.5,2023-05-15,Barcelona
95,Room Mate Pau,1600,9.2,2023-05-15,Barcelona
96,Hotel Casa Sagnier,2063,9.2,2023-05-15,Barcelona
97,Hotel Well and Come,1356,8.8,2023-05-15,Barcelona
98,Andante Hotel,1170,8.6,2023-05-15,Barcelona
99,Hotel Viladomat by Silken,1019,7.6,2023-05-15,Barcelona
100,Catalonia Barcelona 505,946,7.9,2023-05-15,Barcelona
101,Hotel Derby,1137,8.4,2023-05-15,Barcelona
102,HCC Montblanc,980,8.4,2023-05-15,Barcelona
103,W Barcelona,2640,8.4,2023-05-15,Barcelona
104,Exe Ramblas Boquería,1745,8.3,2023-05-15,Barcelona
105,BCN Urbaness Hotels Del Comte,1143,8.0,2023-05-15,Barcelona
106,Express by gaiarooms,1040,7.1,2023-05-15,Barcelona
107,Bcn Urbaness Hotels Gran Rosellon,1244,8.0,2023-05-15,Barcelona
108,Amra Barcelona Gran Via,1048,8.5,2023-05-15,Barcelona
109,The Mirror Barcelona,1296,8.3,2023-05-15,Barcelona
110,"Hotel Bagués, a Small Luxury Hotel of the World",2007,8.7,2023-05-15,Barcelona
111,Attica 21 Barcelona Mar,993,8.3,2023-05-15,Barcelona
112,Ciutat de Barcelona,1162,8.2,2023-05-15,Barcelona
113,Occidental Barcelona 1929,1021,9.0,2023-05-15,Barcelona
114,Yurbban Passage Hotel &amp; Spa,1766,9.1,2023-05-15,Barcelona
115,Barceló Sants,1000,8.7,2023-05-15,Barcelona
116,Barcelona Apartment Val,1773,8.1,2023-05-15,Barcelona
117,Barcelona Apartment Aramunt,1532,7.6,2023-05-15,Barcelona
118,Novotel Barcelona City,1214,8.1,2023-05-15,Barcelona
119,Casa Maca Guest House,647,7.4,2023-05-15,Barcelona
120,Ciutat Vella,1566,8.2,2023-05-15,Barcelona
121,Charmsuites Nou Rambla,1063,7.7,2023-05-15,Barcelona
122,Hostal Central Barcelona,1021,8.5,2023-05-15,Barcelona
123,Charmsuites Paralel,891,7.7,2023-05-15,Barcelona
124,Inside Barcelona Apartments Esparteria,1219,8.6,2023-05-15,Barcelona
125,Acta Antibes,855,8.6,2023-05-15,Barcelona
126,Ilunion Bel-Art,1232,8.0,2023-05-15,Barcelona
127,Monument Hotel,3095,9.2,2023-05-15,Barcelona
128,Vincci Gala,2290,8.7,2023-05-15,Barcelona
129,Àmfores Boutique Guest House,1156,8.1,2023-05-15,Barcelona
130,Hotel Sagrada Familia,802,8.3,2023-05-15,Barcelona
131,Condes de Barcelona,1609,8.8,2023-05-15,Barcelona
132,Unite Hostel Barcelona,1037,8.3,2023-05-15,Barcelona
133,Silken Ramblas,1265,8.1,2023-05-15,Barcelona
134,Sixtytwo Hotel,1609,9.2,2023-05-15,Barcelona
135,Four Points by Sheraton Barcelona Diagonal,930,8.8,2023-05-15,Barcelona
136,Espais Blaus Apartments,1361,9.2,2023-05-15,Barcelona
137,Barcelona Apartment Milà,1596,8.0,2023-05-15,Barcelona
138,Barcelona Apartment Republica,1429,7.7,2023-05-15,Barcelona
139,Hotel Brummell,1417,9.1,2023-05-15,Barcelona
140,"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",1486,8.9,2023-05-15,Barcelona
141,Amra Barcelona Caspe,1048,8.2,2023-05-15,Barcelona
142,Mihlton Barcelona Boutique B&amp;B,1034,8.7,2023-05-15,Barcelona
