,hotel,price,rating,start_date,city
85,Spacious And Modern Studio In Belem!,647,7.3,2023-05-15,Lisboa
86,The Late Birds Lisbon - Gay Urban Resort,1448,9.4,2023-05-15,Lisboa
87,Hotel Ibis Lisboa Parque das Nações,621,8.2,2023-05-15,Lisboa
88,Paradise House,556,7.7,2023-05-15,Lisboa
89,GuestReady - Exquisite Discoveries Apt,621,nan,2023-05-15,Lisboa
90,Alfama Downtown Apartments,474,6.8,2023-05-15,Lisboa
91,Vila Rosário 3 studios with Patio by Homeful Homes,709,8.5,2023-05-15,Lisboa
92,4U Lisbon Airport Suites,684,7.9,2023-05-15,Lisboa
93,Santo António Prime Apartments II by Goodplace,672,8.2,2023-05-15,Lisboa
94,Bento Boutique Apartment - IBG HOME,492,8.2,2023-05-15,Lisboa
95,Ritz &amp; Freud Guest House,491,8.4,2023-05-15,Lisboa
96,Hermitage Castelo - Casa Chafariz,1590,9.4,2023-05-15,Lisboa
97,Stairways to Alfama,709,7.7,2023-05-15,Lisboa
98,Luxury Loft - JJ Apartment`s,885,9.0,2023-05-15,Lisboa
99,HF Fenix Garden,939,8.6,2023-05-15,Lisboa
100,Belém 147 Apartment,744,8.6,2023-05-15,Lisboa
101,GuestReady - Rustic Duplex with Terrace in Senhora do Monte,806,8.1,2023-05-15,Lisboa
102,Almirante Reis New sublime Flat,905,8.3,2023-05-15,Lisboa
103,8 Building Serviced Apartment by the River,1402,8.3,2023-05-15,Lisboa
104,FLH Casa Carol Mouraria,567,7.3,2023-05-15,Lisboa
105,MY LX FLAT Graça Lighting Design Apartment,982,nan,2023-05-15,Lisboa
106,House and Rooms in Lisbon,294,6.9,2023-05-15,Lisboa
107,Republica83-Campo Pequeno Home,481,8.4,2023-05-15,Lisboa
108,Typical Lisbon Apartment 2bdr,635,8.7,2023-05-15,Lisboa
109,Casa de Santa Marta,826,9.6,2023-05-15,Lisboa
110,New Luxury Apartment - Lisbon Center,637,8.8,2023-05-15,Lisboa
111,Akicity Lisboa Charm,954,7.1,2023-05-15,Lisboa
112,Walk'in Sodré,630,nan,2023-05-15,Lisboa
113,HF Fenix Music,1019,8.7,2023-05-15,Lisboa
114,Cozy apartment in Bairro Alto,776,8.3,2023-05-15,Lisboa
115,Hotel ibis Lisboa Saldanha,537,8.3,2023-05-15,Lisboa
116,Memmo Príncipe Real - Design Hotels,2684,9.0,2023-05-15,Lisboa
117,Alfama Rose Apartment,587,8.6,2023-05-15,Lisboa
118,Charming 1 Bedroom Apartment w/ Terrace Near Belém,807,8.3,2023-05-15,Lisboa
119,Lisboa: O Saraiva,1092,8.0,2023-05-15,Lisboa
120,Akicity Amoreiras Jade,720,nan,2023-05-15,Lisboa
121,Studio 59,585,8.5,2023-05-15,Lisboa
122,Ola Lisbon - Castelo Terrace I,1648,6.8,2023-05-15,Lisboa
123,BiCa HouSeVinTaGe,809,7.5,2023-05-15,Lisboa
124,Feel@home Lisboa,494,8.7,2023-05-15,Lisboa
125,Hotel ibis Lisboa Jose Malhoa,580,8.0,2023-05-15,Lisboa
126,Arroios BnB,1038,9.6,2023-05-15,Lisboa
127,Good Vibes,835,8.3,2023-05-15,Lisboa
128,Akicity Entrecampos Iris,1374,8.0,2023-05-15,Lisboa
129,Beco das Flores Typical Apartment,560,6.9,2023-05-15,Lisboa
130,Lisbon Hostel Terminal 4,444,7.4,2023-05-15,Lisboa
131,Low Cost Desterro Apartments,584,6.9,2023-05-15,Lisboa
132,Charming Studio in Adamastor Lisbon! Perfect location - Super central but calm!,835,7.8,2023-05-15,Lisboa
133,"Typical portuguese apartment at Ajuda, Belem",795,8.3,2023-05-15,Lisboa
134,VIP Executive Arts Hotel,1188,8.3,2023-05-15,Lisboa
135,Tiny suite with private bathroom - Bairro Alto,372,5.4,2023-05-15,Lisboa
136,HF Fenix Urban,894,8.1,2023-05-15,Lisboa
137,Convento Apartment Rossio,623,6.0,2023-05-15,Lisboa
138,GuestReady - Fado- Apt for up to 4 guests in Saldanha,918,7.8,2023-05-15,Lisboa
139,Olaias Comfort Apartment,732,9.0,2023-05-15,Lisboa
140,LxRoller Alcantara Suite Riverside,729,8.0,2023-05-15,Lisboa
141,Lovely Home,892,8.7,2023-05-15,Lisboa
142,Stay Hotel Lisboa Centro Chiado,1104,7.9,2023-05-15,Lisboa
143,"Beatiful Alfama, charming apartment",869,8.1,2023-05-15,Lisboa
144,Prime Lisbon - Mouraria,1524,8.8,2023-05-15,Lisboa
145,GuestReady - Angelina V,1001,8.4,2023-05-15,Lisboa
146,MY LX FLAT Castle Alfama Studio,582,6.2,2023-05-15,Lisboa
147,TM Luxury Apartments Lisbon,1074,9.4,2023-05-15,Lisboa
148,New loft with swimming pool at Parque das Nações!,1004,8.7,2023-05-15,Lisboa
149,Urban &amp; Trendy Duplex close to Lx Factory by Trip2Portugal,722,7.7,2023-05-15,Lisboa
150,Local House Lisbon,510,8.2,2023-05-15,Lisboa
151,House Rooms in Bairro Alto - Lounge,468,7.3,2023-05-15,Lisboa
152,Alfama Apartments São Crispim,714,7.6,2023-05-15,Lisboa
153,Bairro Alto Hotel,3224,9.2,2023-05-15,Lisboa
154,GuestReady - Cidade Suites,437,7.0,2023-05-15,Lisboa
155,HF Fenix Lisboa,1042,8.2,2023-05-15,Lisboa
156,4U Lisbon Suites &amp; Guesthouse VII Airport,474,7.2,2023-05-15,Lisboa
157,Calçada dos barbadinhos,609,7.7,2023-05-15,Lisboa
158,GuestReady- Rare apt w terrace in the historic center and tagus river view,951,7.9,2023-05-15,Lisboa
159,GuestReady - Garden - 3 Bedroom Apartment in Saldanha with Garden,1136,8.5,2023-05-15,Lisboa
160,GuestReady - Bica Grande 27 RC,1446,8.4,2023-05-15,Lisboa
161,Like-home Casa Campolide,924,8.3,2023-05-15,Lisboa
162,Tagus Apartments by Lisbon Village Apartments,513,8.4,2023-05-15,Lisboa
163,Bright 2 bedroom Apt 100m from Av. Liberdade,1248,8.2,2023-05-15,Lisboa
164,Alface Hall Hostel &amp; Bar,360,6.7,2023-05-15,Lisboa
165,The Blue House - As Portuguesas,859,7.8,2023-05-15,Lisboa
166,Lisbon Combro 77 Charming Studios by Get Your Stay,687,8.4,2023-05-15,Lisboa
167,EPIC SANA Marquês Hotel,1923,9.2,2023-05-15,Lisboa
168,Duplo Charme Boutique Hotel,744,8.3,2023-05-15,Lisboa
169,FLH Typical Alfama Apartment,861,7.5,2023-05-15,Lisboa
170,Setubalense,594,8.3,2023-05-15,Lisboa
171,Akicity Amoreiras In II,990,7.3,2023-05-15,Lisboa
172,GuestReady - Bright Flat near Rio de Mouro Station,779,3.0,2023-05-15,Lisboa
173,GuestReady - Flamingo's House,747,7.5,2023-05-15,Lisboa
174,FLH Mercado Ribeira Grey Flat,1088,8.3,2023-05-15,Lisboa
175,Hermitage Castelo - Casa Saint Jorge,1370,9.3,2023-05-15,Lisboa
176,GuestReady - Time Out 105,831,5.6,2023-05-15,Lisboa
177,Dowtown Apartment - Expo20,796,8.7,2023-05-15,Lisboa
178,Akicity Arroios Selected,954,nan,2023-05-15,Lisboa
179,Memmo Alfama - Design Hotels,2424,9.0,2023-05-15,Lisboa
180,Lisbon Cheese &amp; Wine Suites,1132,8.6,2023-05-15,Lisboa
181,GuestReady - Prior do Crato GuestHouse,591,7.2,2023-05-15,Lisboa
182,Graça Modern,665,nan,2023-05-15,Lisboa
183,Traditional Lisbon Madragoa Studio,564,7.5,2023-05-15,Lisboa
184,Fonte Luminosa - Great Location,727,8.2,2023-05-15,Lisboa
185,São Vicente Alfama Hotel by TRIUS Hotels,1809,9.4,2023-05-15,Lisboa
186,New Apartment Bairro Alto,704,8.4,2023-05-15,Lisboa
187,"Parque das Nações, near Airport, Metro Station",688,8.2,2023-05-15,Lisboa
188,Crucifixo Downtown terrance &amp; Deluxe Apartment,1388,7.3,2023-05-15,Lisboa
189,Garrett 48 Apartments,924,8.6,2023-05-15,Lisboa
190,"Lisboa, Cidade, Elegant Apartment with Air Cond, Free WIFI and Near Metro, by IG",599,8.0,2023-05-15,Lisboa
191,RENT4REST LISBON DOWNTOWN TINY STUDIO Apartments,789,7.9,2023-05-15,Lisboa
192,Alojamento local Ideal,444,7.6,2023-05-15,Lisboa
193,FLH Amazing Praça Comércio Design Flat,2498,10,2023-05-15,Lisboa
194,Lisboa Pessoa Hotel,1714,9.0,2023-05-15,Lisboa
195,The Ideal Place close to the Castle,1284,9.0,2023-05-15,Lisboa
196,Residencial do Sul,330,6.9,2023-05-15,Lisboa
197,Charming One Bedroom Flat,558,8.3,2023-05-15,Lisboa
198,Bairro Alto Studios &amp; Flats by Lisbon Village Apartments,648,7.8,2023-05-15,Lisboa
199,Apartment Cosy. 3 Guests,721,6.4,2023-05-15,Lisboa
200,Sublime Lisboa,2904,9.7,2023-05-15,Lisboa
201,The Blue House - Bica Ropers,713,nan,2023-05-15,Lisboa
202,Cozy apartment in Bairro Alto I,776,7.7,2023-05-15,Lisboa
203,Lemon Tree Garden 3bedroom Apartment,2274,10,2023-05-15,Lisboa
204,GuestReady - Madalena Charming Style Studio,806,7.6,2023-05-15,Lisboa
205,ON City Suites,685,6.9,2023-05-15,Lisboa
206,Pousada de Lisboa - Small Luxury Hotels Of The World,2378,9.0,2023-05-15,Lisboa
207,Light of Lisbon Apartments I,760,7.5,2023-05-15,Lisboa
208,Residencial Camoes,444,7.1,2023-05-15,Lisboa
209,Nomad's Lisbon Castello Flats,678,6.5,2023-05-15,Lisboa
210,Parque Nacoes Prime Apartments,1264,8.7,2023-05-15,Lisboa
211,Room Lusíadas with private bathroom,402,7.3,2023-05-15,Lisboa
212,The Bleu Lisbon Flat,794,8.0,2023-05-15,Lisboa
213,Apartments in Central Lisbon,648,8.5,2023-05-15,Lisboa
214,Modern and Comfort Apartment 25 by Lisbonne Collection,873,9.2,2023-05-15,Lisboa
215,Hotel Alif Campo Pequeno,750,7.7,2023-05-15,Lisboa
216,Marquês de Pombal Terrace by Lisbon Village Apartments,864,8.5,2023-05-15,Lisboa
217,Pop Saldanha Premium Apartments,884,8.6,2023-05-15,Lisboa
218,Stay Hotel Lisboa Centro Saldanha,594,7.7,2023-05-15,Lisboa
219,Bright Tailor Made Apartment by the Castle,1114,7.5,2023-05-15,Lisboa
220,easyHotel Lisbon,579,8.1,2023-05-15,Lisboa
221,Contemporary Apartment in Chiado 1,769,8.0,2023-05-15,Lisboa
222,FLH Olivais Family Flat,1248,8.5,2023-05-15,Lisboa
223,MYRIAD by SANA Hotels,2058,9.3,2023-05-15,Lisboa
224,Quiet and Bright Apartment 16 by Lisbonne Collection,1003,nan,2023-05-15,Lisboa
225,Akicity Campolide Selected,1134,9.5,2023-05-15,Lisboa
226,Alfama 2BDR Duplex Apartment W/ Balcony by LovelyStay,1856,nan,2023-05-15,Lisboa
227,Cozy 1 Bed Apt amidst Bairro Alto!,787,7.0,2023-05-15,Lisboa
228,Castilho Terrace Deluxe,1231,9.2,2023-05-15,Lisboa
229,Olá Lisbon- Belem IV with terrace and panoramic view,1838,7.9,2023-05-15,Lisboa
230,Akicity Amoreiras Palisade,1374,7.7,2023-05-15,Lisboa
231,Guest Inn 3 Boutique Guest House by Homeful Homes,509,8.5,2023-05-15,Lisboa
232,GuestReady - Minimalist Studio In Downtown Lisbon,607,7.8,2023-05-15,Lisboa
233,Amazing loft in Lisbon,1104,nan,2023-05-15,Lisboa
234,FLH Bairro Alto Lovely Flat,841,7.0,2023-05-15,Lisboa
235,Lisbon Wine House - Rooms &amp; Suites,524,8.3,2023-05-15,Lisboa
236,FLH Restauradores Modern Studios,909,8.5,2023-05-15,Lisboa
237,TryLisbon Calvário,587,8.4,2023-05-15,Lisboa
238,Romantic Gem with 2 Terraces in Alcântara,1070,8.2,2023-05-15,Lisboa
239,FLH Alfama Charming Flat,652,7.0,2023-05-15,Lisboa
240,Ola Lisbon - Rato I,1499,8.7,2023-05-15,Lisboa
241,The Famous Blue House,1049,6.3,2023-05-15,Lisboa
242,Ola Lisbon - Terrace Principe Real II,1350,8.0,2023-05-15,Lisboa
243,Quinta do Boição,864,8.3,2023-05-15,Lisboa
244,GuestReady - Colourful and Modern LxFactory,1067,8.3,2023-05-15,Lisboa
245,FLH Alfama Flat with River View,1152,9.0,2023-05-15,Lisboa
246,The Emerald House Lisbon - Curio Collection By Hilton,1679,9.0,2023-05-15,Lisboa
247,GuestReady - Castle - Apt for 4 guests in Saldanha,966,7.8,2023-05-15,Lisboa
248,SantoSweethome 1,816,8.4,2023-05-15,Lisboa
249,Silver Apart City Center,834,8.0,2023-05-15,Lisboa
250,Alfama Vintage 1 five guests Alfama Vintage 2 five guests Alfama Vintage 3 three Guests,706,7.3,2023-05-15,Lisboa
251,Lisbon T2 apartment in typical villa in Sapadores Lisbon,829,7.1,2023-05-15,Lisboa
252,Atalaia Home,584,6.7,2023-05-15,Lisboa
253,Cosy Marques de Pombal Apartment,1264,9.1,2023-05-15,Lisboa
254,Akicity Alameda Vegur,1350,8.0,2023-05-15,Lisboa
255,Bairro Alto Music Guest House,1011,8.4,2023-05-15,Lisboa
256,Majesticlara Lisbon Guest House,486,8.2,2023-05-15,Lisboa
257,GuestReady - Fantastic Apt near Castelo de S Jorge,1000,5.8,2023-05-15,Lisboa
258,"Apartment with a Terrace, Air Conditioner and Fast Internet",1100,9.2,2023-05-15,Lisboa
259,4U Lisbon IV Guesthouse,474,7.5,2023-05-15,Lisboa
260,Hotel Dom João Lisboa,654,7.9,2023-05-15,Lisboa
261,Residencial do Areeiro,504,6.5,2023-05-15,Lisboa
262,Alfama Chic Penabuquel3,809,7.7,2023-05-15,Lisboa
263,GuestReady - Cozy and Homelike Apt in the heart of Lisbon,682,6.3,2023-05-15,Lisboa
264,Akicity Belém In,1098,1.0,2023-05-15,Lisboa
265,Santos River View Terrace Duplex,1744,8.6,2023-05-15,Lisboa
266,Solar dos Poetas,1339,8.9,2023-05-15,Lisboa
267,FLH Praça Comércio Artistic Flat with Balcony,1585,9.3,2023-05-15,Lisboa
268,Casa Amora STUDIOS,1224,9.0,2023-05-15,Lisboa
269,2 Bedroom close to Timeout Market by Innkeeper,1242,9.5,2023-05-15,Lisboa
270,Radisson Blu Hotel Lisbon,942,7.9,2023-05-15,Lisboa
271,Lisbon Chillout Apartments,828,8.4,2023-05-15,Lisboa
272,Hotel Alif Avenidas,1230,8.2,2023-05-15,Lisboa
273,Hotel 3K Barcelona,738,7.7,2023-05-15,Lisboa
274,Valverde Hotel - Relais &amp; Chateaux,3324,8.8,2023-05-15,Lisboa
275,Nice apartment in BAIRRO ALTO 6º,624,8.8,2023-05-15,Lisboa
276,Geronimo Guest House Belém,728,9.1,2023-05-15,Lisboa
277,Duplex do Pipas,684,nan,2023-05-15,Lisboa
278,Casas da Baixa - Jules &amp; Madeleine,1013,8.6,2023-05-15,Lisboa
279,Cosy Chiado by Homing,777,5.5,2023-05-15,Lisboa
280,Hotel Metropole,1079,7.6,2023-05-15,Lisboa
281,Melia Lisboa Oriente Hotel,852,8.9,2023-05-15,Lisboa
282,Like-home Best Place Apt,864,9.4,2023-05-15,Lisboa
283,A Treat in Belém,551,10,2023-05-15,Lisboa
284,Casa Oliveira in Alvalade,931,7.7,2023-05-15,Lisboa
285,FLH Alfama Lovely Studio,635,6.1,2023-05-15,Lisboa
286,FREE WIFI -Estrela Lapa- TRAM 28,500,nan,2023-05-15,Lisboa
287,Belem Lisbon Apartment,764,9.1,2023-05-15,Lisboa
288,Flores Guest House,884,8.5,2023-05-15,Lisboa
289,Family Macedo,444,8.1,2023-05-15,Lisboa
290,Correeiros Baixa Centre Apartment,850,nan,2023-05-15,Lisboa
291,Maxime Hotel Lisbon,1249,8.8,2023-05-15,Lisboa
292,GuestReady - Practical 1 BDR appt near the beach!,545,nan,2023-05-15,Lisboa
293,Ola Lisbon - Alfama II,1026,6.2,2023-05-15,Lisboa
294,Eurostars Lisboa Baixa,1918,9.7,2023-05-15,Lisboa
295,FLH Santa Catarina Cozy Apartment,928,7.7,2023-05-15,Lisboa
296,Portas do Castelo Apartments,1206,8.5,2023-05-15,Lisboa
297,GuestReady - Elegant River View Duplex in Belem,764,7.0,2023-05-15,Lisboa
298,Casa do João • City Break • Lisbon,864,9.3,2023-05-15,Lisboa
299,Hola Lisbon Suites,816,8.5,2023-05-15,Lisboa
300,Bairrus Lisbon Apartments - Alfama III,887,7.9,2023-05-15,Lisboa
301,Portas do Céu,1098,8.4,2023-05-15,Lisboa
302,Design Loft Belém -100m2,1284,8.6,2023-05-15,Lisboa
303,Charming Apartments by Goodplace,399,4.7,2023-05-15,Lisboa
304,Hotel Mercure Lisboa,838,7.7,2023-05-15,Lisboa
305,Nomad's Augusta Collection - Comfort,1117,8.9,2023-05-15,Lisboa
306,Vila Gale Opera,1146,7.7,2023-05-15,Lisboa
307,Lisbon Poets Inn,374,7.7,2023-05-15,Lisboa
308,Hotel Luena,771,8.2,2023-05-15,Lisboa
309,ON City Flats,961,7.9,2023-05-15,Lisboa
310,Hygge House,726,8.7,2023-05-15,Lisboa
311,Lisbon Arsenal Suites,789,7.4,2023-05-15,Lisboa
312,LX Hostel,529,9.1,2023-05-15,Lisboa
313,Dom Pedro Lisboa,1196,8.5,2023-05-15,Lisboa
314,Azulejos' Charming Apartment with Terrace 2 by Lisbonne Collection,1541,9.0,2023-05-15,Lisboa
315,FLH Santa Catarina Lovely Flat,928,7.8,2023-05-15,Lisboa
316,Dreaming Lisbon - Trigueiros Pateo,894,8.4,2023-05-15,Lisboa
317,FLH Cais Sodré Design Flat,1131,8.5,2023-05-15,Lisboa
318,New and Central with free parking and 5min walk of subway station,949,8.5,2023-05-15,Lisboa
319,Memories of Lisbon,444,8.3,2023-05-15,Lisboa
320,Belém- Charming Apartments,804,8.7,2023-05-15,Lisboa
321,Swimming pool apartment with private parking,780,4.5,2023-05-15,Lisboa
322,Hotel Hotel - Member of Design Hotels,2356,9.3,2023-05-15,Lisboa
323,Classic and Comfortable Topfloor Apartment 13 by Lisbonne Collection,655,9.1,2023-05-15,Lisboa
324,Vila Rosário in Graça,776,8.4,2023-05-15,Lisboa
325,Akicity Saldanha Jade,1667,nan,2023-05-15,Lisboa
326,Hotel Gat Rossio,830,8.6,2023-05-15,Lisboa
327,Duplex ap Best Location,1044,8.3,2023-05-15,Lisboa
328,Lumen Hotel &amp; The Lisbon Light Show,1437,9.1,2023-05-15,Lisboa
329,Lusitano Apartment Top Floor,989,8.7,2023-05-15,Lisboa
330,Sofitel Lisbon Liberdade,1518,8.4,2023-05-15,Lisboa
331,Four Seasons Hotel Ritz Lisbon,5874,8.8,2023-05-15,Lisboa
332,Casa Boma Lisboa - Brighting And Charming Apartment - Lapa VI,787,8.0,2023-05-15,Lisboa
333,#Tram28_Cosy,861,9.0,2023-05-15,Lisboa
334,Charming duplex with portuguese soul,1048,8.0,2023-05-15,Lisboa
335,Deco Gem in Santa Catarina,1954,7.5,2023-05-15,Lisboa
336,WHome Central Minimalist 1-Bed Great to Explore Lisbon,797,10,2023-05-15,Lisboa
337,GuestReady - Vibrant 2BR Apartment,983,5.6,2023-05-15,Lisboa
338,Hotel Travel Park Lisboa,757,8.3,2023-05-15,Lisboa
339,The Slow,1197,8.0,2023-05-15,Lisboa
340,New!! Big T3 City Center Flat,924,8.9,2023-05-15,Lisboa
341,Beautiful apartment in Bairro Alto - Quite,1100,8.7,2023-05-15,Lisboa
342,Large &amp; Relaxing loft in Alfama,1347,8.2,2023-05-15,Lisboa
343,GuestReady - Forno do Sol 7 RC E,533,5.0,2023-05-15,Lisboa
344,Apartments of the Marques,2124,7.7,2023-05-15,Lisboa
345,Casa da Praceta,777,8.2,2023-05-15,Lisboa
346,Norte Guest House,309,6.8,2023-05-15,Lisboa
347,Beautiful Studio in Historic Alfama,712,8.5,2023-05-15,Lisboa
348,SANA Malhoa Hotel,1171,8.7,2023-05-15,Lisboa
349,Corinthia Lisbon,2035,8.8,2023-05-15,Lisboa
350,"Alfama 88, By Home With a View",709,6.3,2023-05-15,Lisboa
351,Embaixador Apartments&amp;Suites,908,8.8,2023-05-15,Lisboa
352,The Editory Riverside Santa Apolónia Hotel,1464,8.7,2023-05-15,Lisboa
353,Sweethome,972,9.8,2023-05-15,Lisboa
354,Chic &amp; Classy Lisboa by GT House,1384,8.0,2023-05-15,Lisboa
355,Alcântara Lodge,803,9.4,2023-05-15,Lisboa
356,8 Building Apartments,1242,8.9,2023-05-15,Lisboa
357,"Holiday Inn Express Lisbon Airport, an IHG Hotel",688,8.0,2023-05-15,Lisboa
358,Lisbon Garden Boutique Guest House,816,8.6,2023-05-15,Lisboa
359,1898 Home &amp; Suites,587,7.0,2023-05-15,Lisboa
360,Home Sweet Apartments,1275,8.5,2023-05-15,Lisboa
361,Vita Portucale ! Charming Loft with Garage,649,7.4,2023-05-15,Lisboa
362,Ibis Styles Lisboa Centro Liberdade NE,836,8.6,2023-05-15,Lisboa
363,Restelo House Shared Appartment,324,6.2,2023-05-15,Lisboa
364,WHome | CSA18 Luxury Design Apartment,1084,9.6,2023-05-15,Lisboa
365,The Twenties,634,7.2,2023-05-15,Lisboa
366,Tivoli Oriente Hotel,1001,8.4,2023-05-15,Lisboa
367,The Lisbonaire Apartments,1180,9.0,2023-05-15,Lisboa
368,EVOLUTION Lisboa Hotel,1248,8.5,2023-05-15,Lisboa
369,Palácio das Especiarias,1913,9.3,2023-05-15,Lisboa
370,The Visionaire Apartments,1432,9.0,2023-05-15,Lisboa
371,My Mouraria Suites,735,7.6,2023-05-15,Lisboa
372,Apartamento Pensamento 12B,564,7.9,2023-05-15,Lisboa
373,Vincci Baixa,1535,8.6,2023-05-15,Lisboa
374,Boho Guesthouse - Rooms &amp; Apartments,446,8.4,2023-05-15,Lisboa
