,hotel,price,rating,start_date,city
116,Lisbon Serviced Apartments - Liberdade,961,8.6,2023-05-22,Lisboa
117,Hostel Crespo,438,8.0,2023-05-22,Lisboa
118,Ascensor da Bica - Lisbon Serviced Apartments,883,8.1,2023-05-22,Lisboa
119,Hall Chiado,794,8.7,2023-05-22,Lisboa
120,The Lisbonaire Apartments,1254,9.0,2023-05-22,Lisboa
121,Contador Mor Rooms and Apartments,678,8.3,2023-05-22,Lisboa
122,Castilho House,683,8.8,2023-05-22,Lisboa
123,Studio Heart of the City - Castle,578,7.6,2023-05-22,Lisboa
124,1869 Príncipe Real House,1187,9.1,2023-05-22,Lisboa
125,The Editory Riverside Santa Apolónia Hotel,1464,8.7,2023-05-22,Lisboa
126,Palácio das Especiarias,1913,9.3,2023-05-22,Lisboa
127,Hotel Do Chile,769,7.7,2023-05-22,Lisboa
128,Castelo Typical by Homing,812,nan,2023-05-22,Lisboa
129,Hotel Principe Lisboa,845,8.7,2023-05-22,Lisboa
130,Dreaming Lisbon - Trigueiros,936,8.5,2023-05-22,Lisboa
131,BessaHotel Liberdade,2084,9.1,2023-05-22,Lisboa
132,"Stay local in Alfama! Deolinda central Home, amazing view",1062,9.6,2023-05-22,Lisboa
133,Apartment São Lourenço,967,8.5,2023-05-22,Lisboa
134,EVOLUTION Lisboa Hotel,1248,8.5,2023-05-22,Lisboa
135,Hotel Botanico,888,8.6,2023-05-22,Lisboa
136,AlmaLusa Baixa/Chiado,2276,9.1,2023-05-22,Lisboa
137,Vincci Baixa,1701,8.6,2023-05-22,Lisboa
138,"Holiday Inn Express Lisboa - Av. Liberdade, an IHG Hotel",953,8.5,2023-05-22,Lisboa
139,Largo da Sé Guest House - HOrigem,438,7.5,2023-05-22,Lisboa
140,Lisbon Serviced Apartments - Bairro Alto,910,8.5,2023-05-22,Lisboa
141,Chiado 44,937,8.6,2023-05-22,Lisboa
142,Lost Lisbon :: Chiado House,1464,9.0,2023-05-22,Lisboa
143,"Holiday Inn Express Lisbon Airport, an IHG Hotel",724,8.0,2023-05-22,Lisboa
144,The Vintage Hotel &amp; Spa Lisbon,1995,9.0,2023-05-22,Lisboa
145,Apartamento Roma,820,9.5,2023-05-22,Lisboa
146,Lisbon Serviced Apartments - Baixa Castelo,1304,8.6,2023-05-22,Lisboa
147,Garam Lisboa,1158,8.9,2023-05-22,Lisboa
148,The Central Lisbonary Apartment,669,7.5,2023-05-22,Lisboa
149,Ibis Styles Lisboa Centro Liberdade NE,936,8.6,2023-05-22,Lisboa
150,Friendly Border City Design Apartments,635,7.9,2023-05-22,Lisboa
151,1924,293,7.3,2023-05-22,Lisboa
152,Hostel Petit Lusa,1344,9.0,2023-05-22,Lisboa
153,LR Guest House,1279,9.5,2023-05-22,Lisboa
154,SANA Malhoa Hotel,1355,8.7,2023-05-22,Lisboa
155,Chiado Mercy II,1074,9.0,2023-05-22,Lisboa
156,PortoBay Marquês,1604,8.9,2023-05-22,Lisboa
157,Rising Sun,642,8.8,2023-05-22,Lisboa
158,Lisbon Serviced Apartments - Santos,935,8.4,2023-05-22,Lisboa
159,262 Baixa Guesthouse,387,7.5,2023-05-22,Lisboa
160,Like Home - Santos,943,8.6,2023-05-22,Lisboa
161,Lisbon Best Places - Rooftop,2478,8.6,2023-05-22,Lisboa
162,Vila Nova Guesthouse,758,8.3,2023-05-22,Lisboa
163,Typical Portuguese Apartment in São Bento,1539,10,2023-05-22,Lisboa
164,Stay Home Lisbon,694,8.7,2023-05-22,Lisboa
165,Casa Boma Lisboa - Modern &amp; Luminous Apartment with Balcony - Alcantara I,860,8.3,2023-05-22,Lisboa
166,Casa com Alma Portuguesa @ Alfama Studio,642,8.1,2023-05-22,Lisboa
167,Cosy Luxury Apartment - Lisbon Center,619,8.2,2023-05-22,Lisboa
168,Coleginho Apartment,734,7.1,2023-05-22,Lisboa
169,LX Townhouse Ideal for Big Groups. Prime Location Top Street,1948,nan,2023-05-22,Lisboa
170,Vincci Liberdade,2027,8.9,2023-05-22,Lisboa
171,Casa da Maria Alfama,1164,8.6,2023-05-22,Lisboa
172,Santa Marta by SpotOn Apartments,984,nan,2023-05-22,Lisboa
173,Tivoli Oriente Hotel,1226,8.4,2023-05-22,Lisboa
174,Hotel Portuense Lisboa,951,8.6,2023-05-22,Lisboa
175,New Charming Flat - Lisbon Center,627,7.2,2023-05-22,Lisboa
176,Rose Apartments,527,6.3,2023-05-22,Lisboa
177,"Holiday Inn Express - Lisbon - Plaza Saldanha, an IHG Hotel",768,8.6,2023-05-22,Lisboa
178,Alegramente,850,8.8,2023-05-22,Lisboa
179,Inspira Liberdade Boutique Hotel,1203,8.7,2023-05-22,Lisboa
180,Residencial Joao XXI,354,6.0,2023-05-22,Lisboa
181,Loft Lambert,592,9.3,2023-05-22,Lisboa
182,Lisbon Serviced Apartments - Castelo S. Jorge,852,7.8,2023-05-22,Lisboa
183,Rossio Garden Hotel,1013,8.2,2023-05-22,Lisboa
184,Urbano FLH Hotels Lisboa,1296,9.0,2023-05-22,Lisboa
185,Your Home in Bairro Alto,744,7.5,2023-05-22,Lisboa
186,Lisbon Serviced Apartments - Chiado Emenda,1127,8.6,2023-05-22,Lisboa
187,Casa do Mercado Lisboa,1368,9.0,2023-05-22,Lisboa
188,SANA Reno Hotel,1149,8.2,2023-05-22,Lisboa
189,C&amp;O Guest House Lisbon,474,8.2,2023-05-22,Lisboa
190,Hills Hotel Lisboa,1092,8.2,2023-05-22,Lisboa
191,Apt in Lisbon Oriente 57 - Parque das Nações,1251,8.1,2023-05-22,Lisboa
192,Living Lounge Hostel,465,8.9,2023-05-22,Lisboa
193,LV Premier Apartments Chiado- CH,1876,8.5,2023-05-22,Lisboa
194,Patria Hotel,744,7.9,2023-05-22,Lisboa
195,Melia Lisboa Oriente Hotel,1110,8.9,2023-05-22,Lisboa
196,FLH Marquês Pombal Flat with Balcony,1098,nan,2023-05-22,Lisboa
197,FLH Santa Catarina Typical Studio,660,7.3,2023-05-22,Lisboa
198,Amazonia Lisboa Hotel,755,7.8,2023-05-22,Lisboa
199,Pensao Residencial Flor dos Cavaleiros,384,6.0,2023-05-22,Lisboa
200,V Dinastia,492,7.2,2023-05-22,Lisboa
201,Alfama Charming Apartment with Amazing River View and Terrace,1404,9.5,2023-05-22,Lisboa
202,NH Collection Lisboa Liberdade,1588,8.5,2023-05-22,Lisboa
203,Iberostar Selection Lisboa,1364,8.5,2023-05-22,Lisboa
204,Refúgio da Cidade,1059,9.0,2023-05-22,Lisboa
205,Akicity Baixa In II,720,nan,2023-05-22,Lisboa
206,Lux Lisboa Park,2460,8.9,2023-05-22,Lisboa
207,Lisbon Serviced Apartments - Benformoso,877,7.9,2023-05-22,Lisboa
208,Vila Garden Guesthouse,745,9.0,2023-05-22,Lisboa
209,O Elétrico Guesthouse,372,8.3,2023-05-22,Lisboa
210,Chalet D´Ávila Guest House,449,9.0,2023-05-22,Lisboa
211,Madalena Hermitage,1338,9.1,2023-05-22,Lisboa
212,Crisapartment,924,9.4,2023-05-22,Lisboa
213,Raw Culture Art &amp; Lofts Bairro Alto,2711,9.4,2023-05-22,Lisboa
214,Palácio Camões - Lisbon Serviced Apartments,1178,8.2,2023-05-22,Lisboa
215,BairroSweethome,1248,8.6,2023-05-22,Lisboa
216,Amazing Flat - Pool and Parking,962,8.7,2023-05-22,Lisboa
217,SANA Rex Hotel,973,7.5,2023-05-22,Lisboa
218,Tivoli Avenida Liberdade Lisboa – A Leading Hotel of the World,2417,8.8,2023-05-22,Lisboa
219,Ikonik Lisboa,877,8.6,2023-05-22,Lisboa
220,In the heart of Lisbon,794,8.4,2023-05-22,Lisboa
221,Geronimo Guest House Belém,1014,9.1,2023-05-22,Lisboa
222,Akicity Lisboa Iris,1590,9.2,2023-05-22,Lisboa
223,Arco da Graça Apartment,1092,9.0,2023-05-22,Lisboa
224,Alfama River Studio,716,10,2023-05-22,Lisboa
225,Alfama River Studio,716,10,2023-05-22,Lisboa
226,Boutique Apartments Lisboa,933,7.2,2023-05-22,Lisboa
227,Chiado Prime Suites by Homing,1304,8.6,2023-05-22,Lisboa
228,Apt in Lisbon Oriente 25 - Parque das Nações,1193,8.4,2023-05-22,Lisboa
229,Casa do Conde,634,8.1,2023-05-22,Lisboa
230,Inn-Chiado Restauradores Prime Suites,607,7.9,2023-05-22,Lisboa
231,The 8 - Downtown Suites,894,8.2,2023-05-22,Lisboa
232,The Lisboans Apartments,1824,9.4,2023-05-22,Lisboa
233,Triplex with Garage - Praça das Flores,984,8.5,2023-05-22,Lisboa
234,Charm @ the very heart of Lisboa,620,nan,2023-05-22,Lisboa
235,Charm @ the very heart of Lisboa,620,nan,2023-05-22,Lisboa
236,The ART INN Lisbon,1458,8.5,2023-05-22,Lisboa
237,Lisbon Garden Boutique Guest House,420,8.6,2023-05-22,Lisboa
238,Nova Alegria,486,8.0,2023-05-22,Lisboa
239,Trendy Apartment in Bairro Alto,782,9.7,2023-05-22,Lisboa
240,The Estrela Apartment,744,8.9,2023-05-22,Lisboa
241,Inn Bairro Alto B&amp;B / B.A Sweet,682,8.4,2023-05-22,Lisboa
242,GS Chiado Boutique Studios &amp; Suites,1208,8.6,2023-05-22,Lisboa
243,Hotel Florida,965,7.7,2023-05-22,Lisboa
244,The Hygge Lisbon Suites - Estrela,1167,8.0,2023-05-22,Lisboa
245,SANA Capitol Hotel,1100,8.4,2023-05-22,Lisboa
246,São Vicente House,924,8.8,2023-05-22,Lisboa
247,Dinya Lisbon Hotel &amp; Lounge Bar,1028,8.6,2023-05-22,Lisboa
248,Hotel White Lisboa,1163,8.7,2023-05-22,Lisboa
249,My Bairro Alto Suites,1038,7.7,2023-05-22,Lisboa
250,Crooked House Alfama,814,9.0,2023-05-22,Lisboa
251,Lisbon Serviced Apartments - Baixa,1288,8.6,2023-05-22,Lisboa
252,"Holiday Inn Lisbon, an IHG Hotel",786,7.9,2023-05-22,Lisboa
253,Marino Lisboa,840,8.6,2023-05-22,Lisboa
254,Lisbon Serviced Apartments - Mouraria,1032,8.4,2023-05-22,Lisboa
255,Casa do Principe,1038,8.3,2023-05-22,Lisboa
256,Find Me Inn Alcantara,944,8.9,2023-05-22,Lisboa
257,Hotel Alicante,594,7.5,2023-05-22,Lisboa
258,Eurostars Universal Lisboa,903,8.4,2023-05-22,Lisboa
259,The Leaf Boutique Hotel Lisbon,883,8.9,2023-05-22,Lisboa
260,Lisbon Lounge Hostel,434,8.8,2023-05-22,Lisboa
261,Bird's Nest Lisbon Apartment,1278,8.4,2023-05-22,Lisboa
262,Pestana Lisboa Vintage City Center Suites,1543,8.1,2023-05-22,Lisboa
263,Casa do Patio by Shiadu,1485,8.9,2023-05-22,Lisboa
264,Modern Cozy Studio - Portas Do Sol,544,7.5,2023-05-22,Lisboa
265,Portas do Teatro Apartments,1314,7.8,2023-05-22,Lisboa
266,Casa com Alma Portuguesa @ Top Location Cais do Sodré,942,8.7,2023-05-22,Lisboa
267,Dear Lisbon - Bordalo Palace Chiado,1338,9.1,2023-05-22,Lisboa
268,Lisbon Dreams Estrela TOP Suites,629,8.5,2023-05-22,Lisboa
269,Hotel da Estrela - by Unlock Hotels,1096,8.4,2023-05-22,Lisboa
270,Happy Days,654,8.7,2023-05-22,Lisboa
271,Lisbon Best Choice Prime Apartments Alfama,967,9.3,2023-05-22,Lisboa
272,Casa Boma Lisboa - Elegant &amp; Spacious Apartment - Campo I,915,8.1,2023-05-22,Lisboa
273,Lisbon Nest,798,8.9,2023-05-22,Lisboa
274,Martim Moniz Charming by Lisbon Village Apartments,714,7.9,2023-05-22,Lisboa
275,Martim Moniz Charming by Lisbon Village Apartments,714,7.9,2023-05-22,Lisboa
276,RoomDream AL Beato,324,8.4,2023-05-22,Lisboa
277,Lost Lisbon :: Cais House,1464,8.8,2023-05-22,Lisboa
278,Romantic Gem in Graça,1145,9.0,2023-05-22,Lisboa
279,Pestana CR7 Lisboa,1446,8.6,2023-05-22,Lisboa
280,Cosy Attic City center,624,7.7,2023-05-22,Lisboa
281,Stunning Apartment near Avenue Liberdade,1374,9.5,2023-05-22,Lisboa
282,My Suite Lisbon Guest House – Principe Real,1252,8.5,2023-05-22,Lisboa
283,Amoreira Room,338,7.9,2023-05-22,Lisboa
284,Calçada do Combro,1324,8.6,2023-05-22,Lisboa
285,Palacette da Mouraria,766,8.8,2023-05-22,Lisboa
286,Férias no Bairro,738,8.7,2023-05-22,Lisboa
287,Architectural Gem in Bica,1838,8.8,2023-05-22,Lisboa
288,Boemio FLH Hotels,1474,9.3,2023-05-22,Lisboa
289,Hotel Dom João Lisboa,510,7.9,2023-05-22,Lisboa
290,LUSTER Hotel,1313,9.4,2023-05-22,Lisboa
291,República Bed &amp; Breakfast,580,9.1,2023-05-22,Lisboa
292,Verão Casa,1104,8.1,2023-05-22,Lisboa
293,Guest House Guerra Junqueiro,414,8.0,2023-05-22,Lisboa
294,Succeed Campo Pequeno Apartments,635,8.5,2023-05-22,Lisboa
295,Ferraria XVI FLH Hotels Lisboa,1688,9.2,2023-05-22,Lisboa
296,Olissippo Castelo,1244,8.5,2023-05-22,Lisboa
297,As Janelas Verdes Inn - Lisbon Heritage Collection - Riverside,2556,8.9,2023-05-22,Lisboa
298,GuestReady - Luxury Apartment with Private Terrace in the Lapa Quarter,806,7.0,2023-05-22,Lisboa
299,Apartamento Bernardim Ribeiro 4 andar,474,8.3,2023-05-22,Lisboa
300,TURIM Lisboa Hotel,1513,7.9,2023-05-22,Lisboa
301,Lisbon For You Apartment,799,9.0,2023-05-22,Lisboa
302,Casa do Jasmim by Shiadu,1532,8.9,2023-05-22,Lisboa
303,Traditional Studio in Alfama,697,9.0,2023-05-22,Lisboa
304,GuestReady - Modern and cosy apartment,796,nan,2023-05-22,Lisboa
305,Akicity Real In,684,nan,2023-05-22,Lisboa
306,LX Lisboa Cozy studio,582,7.9,2023-05-22,Lisboa
307,B&amp;B Hotel Lisboa Aeroporto,427,8.2,2023-05-22,Lisboa
308,Monte Belvedere Hotel by Shiadu,1874,8.8,2023-05-22,Lisboa
309,EXE Liberdade,920,8.5,2023-05-22,Lisboa
310,Varandas de Lisboa - Tejo River Apartments &amp; Rooms,693,8.7,2023-05-22,Lisboa
311,Beautiful garden-campo pequeno home,774,9.1,2023-05-22,Lisboa
312,Altis Avenida Hotel,2420,9.0,2023-05-22,Lisboa
313,LX51 Studios &amp; Suites - Lisbon center,804,8.2,2023-05-22,Lisboa
314,Dare Lisbon House,1482,9.4,2023-05-22,Lisboa
315,Casa da Ilda,584,9.0,2023-05-22,Lisboa
316,Alfama District by be@home,744,7.5,2023-05-22,Lisboa
317,One Bedroom Apartment with Stunning River Views and Private Rooftop!,710,9.4,2023-05-22,Lisboa
318,GuestReady - Time Out 106,831,6.6,2023-05-22,Lisboa
319,CastleViewAttic,758,8.1,2023-05-22,Lisboa
320,Cosy Studio in Alfama near Castelo St Jorge,449,2.7,2023-05-22,Lisboa
321,Memoria Lisboa FLH Hotels,1587,9.1,2023-05-22,Lisboa
322,Lisbon Serviced Apartments - Campos,670,8.2,2023-05-22,Lisboa
323,Dona Graca Lisbon Apartments,1361,8.9,2023-05-22,Lisboa
324,WC by The Beautique Hotels,1033,8.6,2023-05-22,Lisboa
325,Rent4Rest Dream View Apartment Lisbon,2107,8.8,2023-05-22,Lisboa
326,Dear Lisbon - Gallery House,1098,8.8,2023-05-22,Lisboa
327,Hotel Santa Justa,1891,9.1,2023-05-22,Lisboa
328,SantoSweethome 2,672,8.4,2023-05-22,Lisboa
329,Alfama Downtown Apartments,474,6.8,2023-05-22,Lisboa
330,Hotel INN Rossio,1158,7.7,2023-05-22,Lisboa
331,Montebelo Lx Dwt Apartments,1458,9.6,2023-05-22,Lisboa
332,Deco Gem Bica,1446,7.3,2023-05-22,Lisboa
333,8 Building Serviced Apartment by the River,1305,8.3,2023-05-22,Lisboa
334,Lisbon10,775,9.2,2023-05-22,Lisboa
335,Alfama Apartment with River view,1084,8.5,2023-05-22,Lisboa
336,Tesouro da Baixa by Shiadu,1825,9.0,2023-05-22,Lisboa
337,Lisbon Five Stars Apartments 8 Building,1136,8.2,2023-05-22,Lisboa
338,"InterContinental Lisbon, an IHG Hotel",1779,8.8,2023-05-22,Lisboa
339,4U Lisbon II Guesthouse,474,7.2,2023-05-22,Lisboa
340,Principe Real Beautiful 3 Bedroom Flat,2183,8.7,2023-05-22,Lisboa
341,Spacious And Modern Studio In Belem!,647,7.3,2023-05-22,Lisboa
342,GuestReady - Exquisite Discoveries Apt,621,nan,2023-05-22,Lisboa
343,Smy Lisboa,996,8.1,2023-05-22,Lisboa
344,Hotel Lisboa Plaza - Lisbon Heritage Collection - Avenida,1266,8.7,2023-05-22,Lisboa
345,Green Ávila Saldanha,753,8.6,2023-05-22,Lisboa
346,The Bridge,365,7.1,2023-05-22,Lisboa
347,Vila Rosário 3 studios with Patio by Homeful Homes,709,8.5,2023-05-22,Lisboa
348,Hotel Sete Colinas,873,8.6,2023-05-22,Lisboa
349,WHome Casa Alcazar Perfect spot w/ private Patio,969,8.0,2023-05-22,Lisboa
350,Stay Hotel Lisboa Aeroporto,594,8.0,2023-05-22,Lisboa
351,Apt in Lisbon Rio - Parque das Nações,961,7.8,2023-05-22,Lisboa
352,PortoBay Liberdade,1879,9.0,2023-05-22,Lisboa
353,SANA Metropolitan Hotel,1309,8.5,2023-05-22,Lisboa
354,Stairways to Alfama,709,7.7,2023-05-22,Lisboa
355,Altis Prime Hotel,1484,8.5,2023-05-22,Lisboa
356,Regueira Apartment,592,8.0,2023-05-22,Lisboa
357,Lisbon Serviced Apartments - Madalena,1503,8.5,2023-05-22,Lisboa
358,Mama Shelter Lisboa,1186,8.4,2023-05-22,Lisboa
359,Tempo FLH Hotels Lisboa,1391,9.0,2023-05-22,Lisboa
360,Palacio Ramalhete,2227,8.8,2023-05-22,Lisboa
361,Apartments in downtown,1440,8.8,2023-05-22,Lisboa
362,Universo Romantico,456,7.1,2023-05-22,Lisboa
363,Lisbon Style,684,8.4,2023-05-22,Lisboa
364,Ginjinha House - 4 Rooms - Bairro Alto - with AC!,696,6.6,2023-05-22,Lisboa
365,Apartamento Ideal 3,549,8.1,2023-05-22,Lisboa
366,Hotel Dom Sancho I,824,7.8,2023-05-22,Lisboa
367,GuestReady -- Cream and Wood Stay in Alcântara,509,6.9,2023-05-22,Lisboa
368,Real Residência - Apartamentos Turísticos,858,8.1,2023-05-22,Lisboa
369,4U Lisbon Airport Suites,684,7.9,2023-05-22,Lisboa
370,"Stay local in Alfama! Alice central home, near river",1149,8.5,2023-05-22,Lisboa
371,New!! Luxury Avenida Da Liberdade Flat- with Rooftop and Pool,1524,9.6,2023-05-22,Lisboa
372,Studios with Mezzanine Rua da Moeda,933,9.5,2023-05-22,Lisboa
373,Akicity Lisboa Star II,1374,9.0,2023-05-22,Lisboa
374,Santo António Prime Apartments II by Goodplace,673,8.2,2023-05-22,Lisboa
375,Heart of Alfama,654,9.5,2023-05-22,Lisboa
376,9Hotel Mercy,1572,8.4,2023-05-22,Lisboa
377,Lisboa Central Park Hotel Suites &amp; Studios,834,7.6,2023-05-22,Lisboa
378,Selina Secret Garden Lisbon,567,7.9,2023-05-22,Lisboa
379,Home Out Central Roma Apartment,672,8.6,2023-05-22,Lisboa
380,Bliss Lisbon Apartments - Bairro Alto,1884,8.0,2023-05-22,Lisboa
