,hotel,price,rating,start_date,city
122,Hotel Joke - Astotel,1588,8.9,2023-05-22,Paris
123,Hotel Beausejour,1222,7.7,2023-05-22,Paris
124,Hotel Villa Romantic &amp; Spa,1651,9.0,2023-05-22,Paris
125,Super Studio 2P - BastilleSt Antoine 16,935,nan,2023-05-22,Paris
126,Jardin de Villiers,1056,8.1,2023-05-22,Paris
127,Grand Hotel Dore,1430,8.2,2023-05-22,Paris
128,Cler Hotel,2663,8.8,2023-05-22,Paris
129,Hotel Muguet,2423,9.0,2023-05-22,Paris
130,La Maison Champs Elysées,2925,7.6,2023-05-22,Paris
131,Hotel Viator - Gare de Lyon,1283,7.9,2023-05-22,Paris
132,Odeon Hotel by Malone,2887,8.5,2023-05-22,Paris
133,Grand Hotel Francais,1430,8.5,2023-05-22,Paris
134,Art Hotel Eiffel,1584,8.2,2023-05-22,Paris
135,Hotel Monterosa - Astotel,1542,8.6,2023-05-22,Paris
136,Hôtel Paris La Fayette,1060,7.9,2023-05-22,Paris
137,Dream Hôtel Opéra &amp; Spa,1769,8.2,2023-05-22,Paris
138,Hotel Vignon,2003,8.2,2023-05-22,Paris
139,Hôtel Regent's Garden - Astotel,2175,9.0,2023-05-22,Paris
140,Hôtel Le Fabe,1419,8.5,2023-05-22,Paris
141,Victoria Palace Hotel,2379,8.9,2023-05-22,Paris
142,Hôtel Duo,2813,8.2,2023-05-22,Paris
143,"Terrass"" Hotel",2759,8.8,2023-05-22,Paris
144,Grand Hôtel du Bel Air,948,7.3,2023-05-22,Paris
145,Hotel Le Chat Noir,1419,7.9,2023-05-22,Paris
146,Hôtel Montparnasse Saint Germain,1757,8.0,2023-05-22,Paris
147,Maison Albar Hotels Le Pont-Neuf,4005,8.9,2023-05-22,Paris
148,Grand Hôtel De Turin,1277,7.9,2023-05-22,Paris
149,Hotel Caumartin Opéra - Astotel,1726,8.0,2023-05-22,Paris
150,Grand Hôtel De Turin,1277,7.9,2023-05-22,Paris
151,Hotel Caumartin Opéra - Astotel,1726,8.0,2023-05-22,Paris
152,Hôtel Raspail Montparnasse,1497,8.2,2023-05-22,Paris
153,Mercure Paris Place d'Italie,1305,7.9,2023-05-22,Paris
154,Hotel Bloum,1637,9.1,2023-05-22,Paris
155,Hotel Beaugrenelle Tour Eiffel,1603,7.6,2023-05-22,Paris
156,Best Western Premier Kapital Opéra,1758,8.6,2023-05-22,Paris
157,Hotel Richmond Gare du Nord,1137,7.0,2023-05-22,Paris
158,"Holiday Inn Express Paris-Canal De La Villette, an IHG Hotel",1177,8.1,2023-05-22,Paris
159,Hôtel Le Cercle Tour Eiffel,2637,8.6,2023-05-22,Paris
160,Hotel Monceau Wagram,1377,7.1,2023-05-22,Paris
161,Le Tsuba Hotel,2254,8.8,2023-05-22,Paris
162,Hotel George - Astotel,1600,8.7,2023-05-22,Paris
163,Hotel des Grands Boulevards,2757,8.9,2023-05-22,Paris
164,Hôtel De Nice,1478,8.2,2023-05-22,Paris
165,Hôtel So Marais,1590,8.0,2023-05-22,Paris
166,K+K Hôtel Cayré Saint Germain des Prés,2996,8.1,2023-05-22,Paris
167,Kyriad Hotel XIII Italie Gobelins,1001,8.1,2023-05-22,Paris
168,Elysees Niel Hotel,1493,8.0,2023-05-22,Paris
169,Hôtel Arvor Saint Georges,1872,8.4,2023-05-22,Paris
170,Montparnasse Daguerre,1163,8.0,2023-05-22,Paris
171,Hôtel Elysées Paris,1637,7.5,2023-05-22,Paris
172,Europe Saint Severin-Paris Notre Dame,2842,8.5,2023-05-22,Paris
173,Nouvel Hôtel Eiffel,1587,7.8,2023-05-22,Paris
174,Novotel Paris Centre Tour Eiffel,1297,7.3,2023-05-22,Paris
175,Mercure Paris Centre Tour Eiffel,1574,7.5,2023-05-22,Paris
176,Hôtel des Arts Montmartre,1863,9.5,2023-05-22,Paris
177,Midnight Hotel Paris,1297,7.0,2023-05-22,Paris
178,Comfort Hotel Nation Père Lachaise,790,7.1,2023-05-22,Paris
179,Mercure Paris Gare de l'Est,1119,7.9,2023-05-22,Paris
180,Lautrec Opera,1650,7.1,2023-05-22,Paris
181,Hôtel Aston,1176,7.6,2023-05-22,Paris
182,La Maison Gobert Paris Hotel Particulier,1788,9.2,2023-05-22,Paris
183,Timhotel Palais Royal,1211,7.9,2023-05-22,Paris
184,Best Western Hotel Le Montparnasse,1233,7.2,2023-05-22,Paris
185,Padam Hôtel,2451,nan,2023-05-22,Paris
186,Residence Les Boulevards,1617,7.8,2023-05-22,Paris
187,La Planque Hotel,1798,9.1,2023-05-22,Paris
188,Hôtel Eiffel Turenne,2278,8.5,2023-05-22,Paris
189,"Hôtel du Louvre, in The Unbound Collection by Hyatt",4205,8.7,2023-05-22,Paris
190,Mercure Paris Gare du Nord,1098,7.3,2023-05-22,Paris
191,Hôtel Parisianer,1633,8.7,2023-05-22,Paris
192,La Villa Maillot,1819,8.4,2023-05-22,Paris
193,"The Originals City, Hôtel Lecourbe, Paris Tour Eiffel (Inter-Hotel)",1559,7.8,2023-05-22,Paris
194,Hotel Lilas Blanc,1532,8.4,2023-05-22,Paris
195,Saint Georges Lafayette,1202,7.8,2023-05-22,Paris
196,Hotel Puy De Dôme,690,7.9,2023-05-22,Paris
197,Pavillon Monceau,1232,7.9,2023-05-22,Paris
198,Classy Studios Louvre -Vendôme,1421,7.6,2023-05-22,Paris
199,Atlantic Hotel,1442,8.7,2023-05-22,Paris
200,Aparthotel Adagio Paris Montmartre,1273,8.5,2023-05-22,Paris
201,Jardins de Mademoiselle Hôtel &amp; Spa,2211,8.7,2023-05-22,Paris
202,Hotel Campanile Paris-Bercy Village,859,7.9,2023-05-22,Paris
203,Hotel Whistler,1829,8.5,2023-05-22,Paris
204,Hotel London,1692,7.7,2023-05-22,Paris
205,Appia La Fayette,1197,7.4,2023-05-22,Paris
206,Hôtel de la Tour Eiffel,1889,7.3,2023-05-22,Paris
207,Hotel de la Paix Tour Eiffel,2580,8.3,2023-05-22,Paris
208,D'win,1720,7.8,2023-05-22,Paris
209,Hotel Alhambra,1028,8.1,2023-05-22,Paris
210,My Home In Paris,1830,9.1,2023-05-22,Paris
211,Hotel de L'Esperance,1739,8.5,2023-05-22,Paris
212,Hôtel Mayet,1372,7.7,2023-05-22,Paris
213,Le Basile Hôtel,2435,9.0,2023-05-22,Paris
214,Hotel Monsieur Helder,1842,8.2,2023-05-22,Paris
215,Best Western Plus 61 Paris Nation Hotel,1107,7.6,2023-05-22,Paris
216,Hôtel Veryste Paris,1634,8.4,2023-05-22,Paris
217,"O'Lord, 4 Etoiles, Residence de Luxe Champs-Elysees",2281,9.0,2023-05-22,Paris
218,Hotel Agora,1071,7.1,2023-05-22,Paris
219,New Orient Hotel,1751,8.6,2023-05-22,Paris
220,Hôtel Beige,2199,8.8,2023-05-22,Paris
221,Hôtel Regina Opéra Grands Boulevards,1347,7.7,2023-05-22,Paris
222,Hôtel Des Batignolles,1543,8.2,2023-05-22,Paris
223,Hotel Brady - Gare de l'Est,1227,7.9,2023-05-22,Paris
224,Best Western Plus Hôtel Mercedes,1349,7.9,2023-05-22,Paris
225,Citadines Bastille Marais Paris,1541,7.9,2023-05-22,Paris
226,Louvre Marsollier Opera,2059,7.6,2023-05-22,Paris
227,Les Tournelles,2287,8.8,2023-05-22,Paris
228,Hôtel Opera Lafayette,1727,7.3,2023-05-22,Paris
229,HOTEL ALISON,1699,8.4,2023-05-22,Paris
230,MEININGER Hotel Paris Porte de Vincennes,1082,7.8,2023-05-22,Paris
231,Hôtel de l'Avre,1898,8.5,2023-05-22,Paris
232,B Montmartre,2332,9.0,2023-05-22,Paris
233,Trianon Gare de Lyon,1155,7.4,2023-05-22,Paris
234,Fraser Suites Le Claridge Champs-Elysées,3578,7.6,2023-05-22,Paris
235,Best Western Hôtel Littéraire Arthur Rimbaud,1603,7.9,2023-05-22,Paris
236,Hotel Saint Cyr Etoile,1334,8.1,2023-05-22,Paris
237,Hôtel Le Marianne,2295,8.8,2023-05-22,Paris
238,Hotel Montaigne,3855,7.8,2023-05-22,Paris
239,Hotel Splendor Elysées,1885,8.2,2023-05-22,Paris
240,Maison Albar Hotels - Le Vendome,3595,8.7,2023-05-22,Paris
241,Hôtel Paris Vaugirard,1347,8.3,2023-05-22,Paris
242,ibis Styles Paris Meteor Avenue d'Italie,1039,8.6,2023-05-22,Paris
243,Hotel Marena,1202,7.8,2023-05-22,Paris
244,Hôtel Vic Eiffel,1687,8.8,2023-05-22,Paris
245,Urban Bivouac Hotel,1421,8.7,2023-05-22,Paris
246,Hotel des Vosges,551,7.9,2023-05-22,Paris
247,9Confidentiel,3715,8.6,2023-05-22,Paris
248,New Hotel Roblin,2286,8.3,2023-05-22,Paris
249,Hotel Le Richemont,1020,7.9,2023-05-22,Paris
250,Hôtel Des Deux-Iles - Notre-Dame,3013,8.8,2023-05-22,Paris
251,Hôtel Nude Paris,1265,8.2,2023-05-22,Paris
252,Hôtel du Square d'Anvers,1249,7.0,2023-05-22,Paris
253,AC Hotel Paris Porte Maillot by Marriott,1769,8.2,2023-05-22,Paris
254,Joie Paris GARE MONTPARNASSE,1177,8.1,2023-05-22,Paris
255,55 Hôtel Montparnasse,1266,7.8,2023-05-22,Paris
256,Hôtel Baudelaire Opéra,1692,8.1,2023-05-22,Paris
257,Maison Athénée,2201,8.3,2023-05-22,Paris
258,Deskopolitan House,1286,8.8,2023-05-22,Paris
259,Pavillon de Montmartre,1267,7.1,2023-05-22,Paris
260,Hôtel Gaston,1058,8.1,2023-05-22,Paris
261,Hidden Hotel,2050,8.9,2023-05-22,Paris
262,Aparthotel Adagio Porte de Versailles,1079,7.5,2023-05-22,Paris
263,Hôtel Napoleon Paris,4635,8.4,2023-05-22,Paris
264,Best Western Hotel Opéra Drouot,1869,7.9,2023-05-22,Paris
265,New Hotel Lafayette,1298,7.8,2023-05-22,Paris
266,Sejours &amp; Affaires Paris-Davout,854,8.1,2023-05-22,Paris
267,Campanile Paris 19 - La Villette,771,7.9,2023-05-22,Paris
268,Francois 1er,2258,8.5,2023-05-22,Paris
269,Courcelles Etoile,1321,8.1,2023-05-22,Paris
270,Maison Albar Hotels Le Diamond,2905,8.5,2023-05-22,Paris
271,Hôtel des 3 Poussins,1682,8.7,2023-05-22,Paris
272,Hotel Splendid,1367,7.7,2023-05-22,Paris
273,Hotel Maison FL,1472,8.3,2023-05-22,Paris
274,Avia Hôtel Saphir Montparnasse,2297,7.6,2023-05-22,Paris
275,Maison Albar Hotels Le Champs-Elysées,2685,8.3,2023-05-22,Paris
276,Hotel Claridge Paris,2362,8.3,2023-05-22,Paris
277,25hours Hotel Terminus Nord,1271,8.4,2023-05-22,Paris
278,Lennon Hotel Paris Gare du Nord,1169,7.4,2023-05-22,Paris
279,Hotel Mirabeau Eiffel,1266,6.9,2023-05-22,Paris
280,"InterContinental Paris Le Grand, an IHG Hotel",3519,8.5,2023-05-22,Paris
281,OKKO Hotels Paris Gare de l'Est,959,8.3,2023-05-22,Paris
282,Virgina,1254,8.3,2023-05-22,Paris
283,Hotel La Manufacture,1300,8.3,2023-05-22,Paris
284,Best Western Montcalm,1632,8.2,2023-05-22,Paris
285,Austin's Arts Et Metiers Hotel,3346,8.2,2023-05-22,Paris
286,Walled off Hotel Paris,1014,8.0,2023-05-22,Paris
287,Renaissance Paris Arc de Triomphe Hotel,3359,8.3,2023-05-22,Paris
288,Rose Bourbon,1806,8.4,2023-05-22,Paris
289,Mercure Paris Opera Louvre,1583,8.3,2023-05-22,Paris
290,Château Voltaire,4035,9.3,2023-05-22,Paris
291,Hôtel Le Cardinal by Happyculture,1695,8.0,2023-05-22,Paris
292,Hôtel Gustave,2367,8.8,2023-05-22,Paris
293,Hôtel Toujours &amp; Spa,1629,8.0,2023-05-22,Paris
294,La Mondaine,1512,8.5,2023-05-22,Paris
295,Résidence Voûte,689,7.6,2023-05-22,Paris
296,Edgar Suites Auteuil - Le Marois,2695,9.0,2023-05-22,Paris
297,Agate Hôtel,969,8.1,2023-05-22,Paris
298,Hotel de Flore,1195,8.7,2023-05-22,Paris
299,Hôtel Le Colisée,1923,7.9,2023-05-22,Paris
300,Miramar,890,7.9,2023-05-22,Paris
301,Hôtel Relais Monceau,1086,7.7,2023-05-22,Paris
302,Hôtel Orchidée,1144,8.3,2023-05-22,Paris
303,Citadines Trocadéro Paris,1305,8.4,2023-05-22,Paris
304,Hotel Claude Bernard Saint-Germain,1287,7.5,2023-05-22,Paris
305,Best Western Premier Faubourg 88,1670,8.0,2023-05-22,Paris
306,Hotel Plaza Elysées,2175,8.0,2023-05-22,Paris
307,Hotel Left Bank Saint Germain,1601,8.7,2023-05-22,Paris
308,Avalon Cosy Hotel Paris Gare du Nord,1895,8.4,2023-05-22,Paris
309,Hipotel Paris Belgrand Mairie du 20ème,717,6.9,2023-05-22,Paris
310,Hotel Le Saint Gregoire,1929,8.3,2023-05-22,Paris
311,Hotel de Paris Montmartre,1103,8.1,2023-05-22,Paris
312,Hôtel de Sévigné,2585,8.5,2023-05-22,Paris
313,Hotel Acadia - Astotel,1622,8.5,2023-05-22,Paris
314,Hotel Auguste,1258,7.0,2023-05-22,Paris
315,Hôtel Vaneau Saint Germain,1453,7.9,2023-05-22,Paris
316,Too Hotel Paris - MGallery,1647,8.6,2023-05-22,Paris
317,Maison Axel Opéra,1493,8.4,2023-05-22,Paris
318,Charles V,2218,8.6,2023-05-22,Paris
319,Odalys City Paris XVII,844,7.6,2023-05-22,Paris
320,Grand Hotel Nouvel Opera,809,6.0,2023-05-22,Paris
321,Odalys City Paris Montmartre,1066,8.6,2023-05-22,Paris
322,L'Amiral,1213,8.2,2023-05-22,Paris
323,Citadines Tour Eiffel Paris,2104,8.0,2023-05-22,Paris
324,Citadines Montmartre Paris,1198,7.9,2023-05-22,Paris
325,Hôtel R de Paris - Boutique Hotel,2280,8.7,2023-05-22,Paris
326,"voco Paris Montparnasse, an IHG Hotel",1585,8.4,2023-05-22,Paris
327,Hôtel Eiffel XV,977,7.3,2023-05-22,Paris
328,Excelsior Opera,1296,8.5,2023-05-22,Paris
329,Le Belleval,1941,8.7,2023-05-22,Paris
330,Hôtel LUX PICPUS,1176,7.6,2023-05-22,Paris
331,Monceau Elysées,1647,8.5,2023-05-22,Paris
332,Simon's Boutique Hôtel,890,8.1,2023-05-22,Paris
333,Best Western Plus Opéra Batignolles,1469,8.0,2023-05-22,Paris
334,Timhotel Montmartre,1301,8.3,2023-05-22,Paris
335,Grand Hotel Saint Michel,2040,8.1,2023-05-22,Paris
336,Hôtel Kabanel,1628,7.3,2023-05-22,Paris
337,Hotel Magenta 38 by Happyculture,1694,8.0,2023-05-22,Paris
338,Queen Mary Opera,1664,8.3,2023-05-22,Paris
339,Apostrophe Hôtel,1613,7.9,2023-05-22,Paris
340,Citadines Bastille Gare de Lyon Paris,1765,8.0,2023-05-22,Paris
341,Citadines République Paris,1279,7.9,2023-05-22,Paris
342,Eiffel Kennedy,996,8.3,2023-05-22,Paris
343,Hôtel Istria by Magna Arbor,1144,7.4,2023-05-22,Paris
344,Hotel Britannique,2900,8.9,2023-05-22,Paris
345,Citadines Saint-Germain-des-Prés Paris,2292,8.1,2023-05-22,Paris
346,Hôtel Opéra Liège,1949,8.8,2023-05-22,Paris
347,Hôtel Regina Louvre,4121,8.8,2023-05-22,Paris
348,Lyric Hotel Paris Opera,2451,8.9,2023-05-22,Paris
349,Grand Hôtel Lévêque,1524,8.4,2023-05-22,Paris
350,Sinner Paris,3485,8.7,2023-05-22,Paris
351,Hotel Audran,1371,7.9,2023-05-22,Paris
352,Hotel Villa Saxe Eiffel,2064,8.7,2023-05-22,Paris
353,Le Damantin Hôtel &amp; Spa,4244,8.7,2023-05-22,Paris
354,Tiquetonne,889,7.0,2023-05-22,Paris
355,Hôtel Les Deux Gares,1203,8.4,2023-05-22,Paris
356,Résidence Louvre - Bellan,2034,8.4,2023-05-22,Paris
357,Amiral Hôtel,1099,7.3,2023-05-22,Paris
358,Hotel Eden Montmartre,1054,7.9,2023-05-22,Paris
359,Hotel Marignan Champs-Elysées,4359,8.5,2023-05-22,Paris
360,Daunou Opéra,1877,8.8,2023-05-22,Paris
361,La Perle,1931,8.7,2023-05-22,Paris
362,Hôtel Saint-Pétersbourg Opéra &amp; Spa,2289,8.4,2023-05-22,Paris
363,Citadines Place d'Italie Paris,1163,8.0,2023-05-22,Paris
364,Maison Mère,1796,9.1,2023-05-22,Paris
365,Hôtel Maxim Opéra,1629,8.3,2023-05-22,Paris
366,Mercure Paris 17 Batignolles,1076,8.3,2023-05-22,Paris
367,Hotel Mademoiselle,1511,8.2,2023-05-22,Paris
368,Le Pigalle Hotel,1593,8.7,2023-05-22,Paris
369,Turenne Le Marais,1522,8.0,2023-05-22,Paris
370,Hôtel Galileo Champs Elysées,2842,8.5,2023-05-22,Paris
371,Hyatt Paris Madeleine,4140,8.4,2023-05-22,Paris
372,Hotel Louis II,3084,8.9,2023-05-22,Paris
373,Aparthotel Adagio Access Paris Reuilly,1109,8.1,2023-05-22,Paris
374,Hotel de l'Europe,602,6.2,2023-05-22,Paris
375,Au Manoir Saint Germain,1739,8.5,2023-05-22,Paris
376,Abaca Messidor by Happyculture,1970,8.0,2023-05-22,Paris
377,Hotel Rendez-Vous Batignolles,1249,8.6,2023-05-22,Paris
378,Hotel Champerret Elysees,1240,8.4,2023-05-22,Paris
379,Hôtel Eden Opéra,1573,8.3,2023-05-22,Paris
380,Hotel Ekta Champs Elysées,2612,8.8,2023-05-22,Paris
381,Home Latin,1328,7.0,2023-05-22,Paris
382,Hôtel Henri IV Rive Gauche,1723,8.5,2023-05-22,Paris
383,ibis Daumesnil Porte Doree,783,8.1,2023-05-22,Paris
384,Elysées Ceramic,1449,8.3,2023-05-22,Paris
385,Hotel des Nations Saint Germain,1675,7.9,2023-05-22,Paris
386,Hôtel Adèle &amp; Jules,1932,9.0,2023-05-22,Paris
387,New Hotel Le Voltaire,1355,8.0,2023-05-22,Paris
388,Rochester Champs Elysees,2270,8.5,2023-05-22,Paris
389,Le Méridien Etoile,1667,6.9,2023-05-22,Paris
390,Mercure Paris Bercy Bibliothèque,1484,8.1,2023-05-22,Paris
391,Royal Garden Champs-Élysées,1698,7.7,2023-05-22,Paris
392,Hotel Monsieur &amp; Spa,2739,8.4,2023-05-22,Paris
393,Appart’City Confort Paris Grande Bibliothèque,1277,7.1,2023-05-22,Paris
394,"Crowne Plaza Paris République, an IHG Hotel",1814,7.9,2023-05-22,Paris
395,Mercure Paris Gare Montparnasse,1394,8.0,2023-05-22,Paris
396,Hôtel Saint Marcel,1527,8.5,2023-05-22,Paris
397,Hôtel Vinci Due &amp; Spa,2463,8.9,2023-05-22,Paris
398,HOY Paris - Yoga Hotel,1764,8.8,2023-05-22,Paris
399,Alyss Saphir Cambronne Eiffel,1470,7.4,2023-05-22,Paris
400,Grand Hotel Chicago,1329,8.4,2023-05-22,Paris
401,Timhotel Tour Eiffel,1193,7.3,2023-05-22,Paris
402,Hôtel Da Vinci &amp; Spa,2723,8.6,2023-05-22,Paris
403,Hyatt Regency Paris Etoile,2315,8.3,2023-05-22,Paris
404,Grand Hôtel Dechampaigne,1416,7.7,2023-05-22,Paris
405,The Westin Paris - Vendôme,3347,7.2,2023-05-22,Paris
406,Hôtel Keppler,2195,9.1,2023-05-22,Paris
