,hotel,price,rating,start_date,city
123,Hôtel Raspail Montparnasse,1397,8.2,2023-05-29,Paris
124,B Montmartre,1800,9.0,2023-05-29,Paris
125,Midnight Hotel Paris,1177,7.0,2023-05-29,Paris
126,Cler Hotel,2633,8.8,2023-05-29,Paris
127,Hôtel Bleu de Grenelle,2173,8.9,2023-05-29,Paris
128,La Maison Champs Elysées,3055,7.6,2023-05-29,Paris
129,Bonsoir Madame,2438,8.9,2023-05-29,Paris
130,Le Malown,2135,7.8,2023-05-29,Paris
131,Pavillon de Montmartre,1177,7.1,2023-05-29,Paris
132,Hôtel Aston,1233,7.6,2023-05-29,Paris
133,Hôtel Napoleon Paris,3455,8.4,2023-05-29,Paris
134,Hôtel Maxim Folies,1557,8.6,2023-05-29,Paris
135,CasaÔ,1386,8.4,2023-05-29,Paris
136,Edgar Suites Expo Paris Porte de Versailles,1260,9.0,2023-05-29,Paris
137,Paris Marriott Champs Elysees Hotel,3699,7.3,2023-05-29,Paris
138,Hotel De La Cite Rougemont,1125,8.1,2023-05-29,Paris
139,Odalys City Paris XVII,739,7.6,2023-05-29,Paris
140,Hôtel des Arts Montmartre,1978,9.5,2023-05-29,Paris
141,Mercure Paris Place d'Italie,1295,7.9,2023-05-29,Paris
142,Residence Les Boulevards,1617,7.8,2023-05-29,Paris
143,MEININGER Hotel Paris Porte de Vincennes,1009,7.8,2023-05-29,Paris
144,Hôtel 15 Montparnasse,1385,8.3,2023-05-29,Paris
145,Art Hotel Eiffel,1869,8.2,2023-05-29,Paris
146,Mercure Paris Centre Tour Eiffel,1519,7.5,2023-05-29,Paris
147,Montparnasse Daguerre,1367,8.0,2023-05-29,Paris
148,Hotel Whistler,1689,8.5,2023-05-29,Paris
149,Citadines Bastille Marais Paris,1423,7.9,2023-05-29,Paris
150,"Holiday Inn Express Paris-Canal De La Villette, an IHG Hotel",1229,8.1,2023-05-29,Paris
151,D'win,1460,7.8,2023-05-29,Paris
152,Hôtel Beige,2029,8.8,2023-05-29,Paris
153,Hôtel De Nice,1673,8.2,2023-05-29,Paris
154,Hotel Brady - Gare de l'Est,1237,7.9,2023-05-29,Paris
155,Hôtel Harvey,1288,8.6,2023-05-29,Paris
156,Trianon Gare de Lyon,1129,7.4,2023-05-29,Paris
157,La Planque Hotel,1786,9.1,2023-05-29,Paris
158,Urban Bivouac Hotel,1454,8.7,2023-05-29,Paris
159,Hôtel Le Cercle Tour Eiffel,2675,8.6,2023-05-29,Paris
160,Hôtel Parisianer,1697,8.7,2023-05-29,Paris
161,Kyriad Hotel XIII Italie Gobelins,1120,8.1,2023-05-29,Paris
162,Hotel de l'Aqueduc,1057,7.2,2023-05-29,Paris
163,"The Originals City, Hôtel Lecourbe, Paris Tour Eiffel (Inter-Hotel)",1559,7.8,2023-05-29,Paris
164,Jardins de Mademoiselle Hôtel &amp; Spa,2185,8.7,2023-05-29,Paris
165,Hidden Hotel,1950,8.8,2023-05-29,Paris
166,Best Western Hôtel Littéraire Arthur Rimbaud,1603,7.9,2023-05-29,Paris
167,La Villa Maillot,2009,8.4,2023-05-29,Paris
168,Hôtel Opera Lafayette,1616,7.3,2023-05-29,Paris
169,Le Robinet d'Or,1823,8.8,2023-05-29,Paris
170,Hotel Splendor Elysées,1144,8.2,2023-05-29,Paris
171,Hôtel Arvor Saint Georges,2301,8.4,2023-05-29,Paris
172,Padam Hôtel,2715,nan,2023-05-29,Paris
173,Citadines Bastille Gare de Lyon Paris,1501,8.0,2023-05-29,Paris
174,Best Western Montcalm,1292,8.2,2023-05-29,Paris
175,Le Basile Hôtel,2435,9.0,2023-05-29,Paris
176,Hôtel Elysées Paris,1997,7.5,2023-05-29,Paris
177,Maison Albar Hotels - Le Vendome,3505,8.7,2023-05-29,Paris
178,Hotel Lorette - Astotel,1173,8.6,2023-05-29,Paris
179,25hours Hotel Terminus Nord,1181,8.4,2023-05-29,Paris
180,Louvre Marsollier Opera,1840,7.6,2023-05-29,Paris
181,Hôtel Mayet,1372,7.7,2023-05-29,Paris
182,Hôtel de la Tour Eiffel,1889,7.3,2023-05-29,Paris
183,Citadines Tour Eiffel Paris,1925,8.0,2023-05-29,Paris
184,Hotel Montaigne,3855,7.8,2023-05-29,Paris
185,Elysees Niel Hotel,1523,8.0,2023-05-29,Paris
186,Aparthotel Adagio Paris Montmartre,1238,8.5,2023-05-29,Paris
187,Hotel Sacha,1327,8.0,2023-05-29,Paris
188,"Hôtel du Louvre, in The Unbound Collection by Hyatt",4665,8.7,2023-05-29,Paris
189,Hotel Auguste,1030,7.0,2023-05-29,Paris
190,Hôtel Paris Vaugirard,1290,8.3,2023-05-29,Paris
191,Hôtel Montparnasse Saint Germain,1757,8.0,2023-05-29,Paris
192,Hotel Le Richemont,1020,7.9,2023-05-29,Paris
193,Classy Studios Louvre -Vendôme,1535,7.6,2023-05-29,Paris
194,Hotel Magenta 38 by Happyculture,1573,8.0,2023-05-29,Paris
195,Verlain,923,7.7,2023-05-29,Paris
196,Maison Athénée,2201,8.3,2023-05-29,Paris
197,Best Western Plus 61 Paris Nation Hotel,1124,7.6,2023-05-29,Paris
198,Hotel des Vosges,551,7.9,2023-05-29,Paris
199,Best Western Premier Faubourg 88,1432,8.0,2023-05-29,Paris
200,Odalys City Paris Montmartre,1024,8.6,2023-05-29,Paris
201,Comfort Hotel Nation Père Lachaise,851,7.1,2023-05-29,Paris
202,Hotel de la Paix Tour Eiffel,2580,8.3,2023-05-29,Paris
203,Hotel Plaza Elysées,2012,8.0,2023-05-29,Paris
204,Best Western Hotel Opéra Drouot,1895,7.9,2023-05-29,Paris
205,Lennon Hotel Paris Gare du Nord,1160,7.4,2023-05-29,Paris
206,Hôtel du Continent,1662,8.4,2023-05-29,Paris
207,Novotel Paris Gare De Lyon,1632,8.1,2023-05-29,Paris
208,Hôtel Regina Opéra Grands Boulevards,1463,7.7,2023-05-29,Paris
209,HOTEL ALISON,2402,8.4,2023-05-29,Paris
210,Pavillon Monceau,1819,7.9,2023-05-29,Paris
211,Walled off Hotel Paris,1014,7.9,2023-05-29,Paris
212,New Orient Hotel,1895,8.6,2023-05-29,Paris
213,Best Western Plus Hôtel Mercedes,1459,7.9,2023-05-29,Paris
214,Mercure Paris Gare Montparnasse,1247,8.0,2023-05-29,Paris
215,Hotel Saint Cyr Etoile,2013,8.1,2023-05-29,Paris
216,Joie Paris GARE MONTPARNASSE,1331,8.1,2023-05-29,Paris
217,Best Western Plus Opéra Batignolles,1329,8.0,2023-05-29,Paris
218,Hôtel Gaston,1083,8.1,2023-05-29,Paris
219,Monceau Elysées,1590,8.5,2023-05-29,Paris
220,La Mondaine,1512,8.5,2023-05-29,Paris
221,New Hotel Lafayette,1298,7.8,2023-05-29,Paris
222,Mercure Paris 17 Batignolles,970,8.3,2023-05-29,Paris
223,Campanile Paris 19 - La Villette,787,7.9,2023-05-29,Paris
224,Hôtel Eiffel Turenne,2668,8.5,2023-05-29,Paris
225,Le 123 Sébastopol - Astotel,1962,9.0,2023-05-29,Paris
226,Renaissance Paris Arc de Triomphe Hotel,3399,8.3,2023-05-29,Paris
227,Maison Axel Opéra,1532,8.4,2023-05-29,Paris
228,Hotel Splendid,1378,7.7,2023-05-29,Paris
229,Hôtel LUX PICPUS,1146,7.6,2023-05-29,Paris
230,Hotel Saint Honore,2509,7.3,2023-05-29,Paris
231,Grand Hotel Saint Michel,1982,8.1,2023-05-29,Paris
232,Hotel London,2531,7.7,2023-05-29,Paris
233,New Hotel Roblin,2172,8.3,2023-05-29,Paris
234,Hotel de Paris Montmartre,1103,8.1,2023-05-29,Paris
235,Hotel Andréa,2450,7.2,2023-05-29,Paris
236,Hôtel des 3 Poussins,1533,8.7,2023-05-29,Paris
237,Hôtel Toujours &amp; Spa,1689,8.0,2023-05-29,Paris
238,Hotel de Flore,1337,8.7,2023-05-29,Paris
239,Château Voltaire,4035,9.3,2023-05-29,Paris
240,Hôtel Orchidée,1229,8.3,2023-05-29,Paris
241,Hôtel Cordelia Opéra-Madeleine,1353,8.3,2023-05-29,Paris
242,Hotel Monceau Wagram,2125,7.1,2023-05-29,Paris
243,Hotel Moulin Plaza,900,7.9,2023-05-29,Paris
244,Maison Albar Hotels Le Champs-Elysées,3145,8.3,2023-05-29,Paris
245,B&amp;B HOTEL Paris 17 Batignolles,843,7.9,2023-05-29,Paris
246,Hôtel Eiffel XV,977,7.3,2023-05-29,Paris
247,Simon's Boutique Hôtel,915,8.1,2023-05-29,Paris
248,Hipotel Paris Belgrand Mairie du 20ème,803,6.9,2023-05-29,Paris
249,Lyric Hotel Paris Opera,2824,8.9,2023-05-29,Paris
250,Agate Hôtel,969,8.1,2023-05-29,Paris
251,Hotel Eden Montmartre,1054,7.9,2023-05-29,Paris
252,Hôtel de Sévigné,2395,8.5,2023-05-29,Paris
253,Hotel Maison FL,1529,8.3,2023-05-29,Paris
254,Hôtel R de Paris - Boutique Hotel,2420,8.7,2023-05-29,Paris
255,Eiffel Villa Garibaldi,1522,7.5,2023-05-29,Paris
256,"voco Paris Montparnasse, an IHG Hotel",1535,8.4,2023-05-29,Paris
257,Grand Hôtel du Bel Air,1699,7.3,2023-05-29,Paris
258,Timhotel Palais Royal,1283,7.9,2023-05-29,Paris
259,Aparthotel Adagio Access Paris Reuilly,1043,8.1,2023-05-29,Paris
260,Hotel Audran,1497,7.9,2023-05-29,Paris
261,Hotel des Nations Saint Germain,1556,7.9,2023-05-29,Paris
262,Hotel Marena,1477,7.8,2023-05-29,Paris
263,L'Amiral,1173,8.2,2023-05-29,Paris
264,Europe Saint Severin-Paris Notre Dame,3532,8.5,2023-05-29,Paris
265,Hotel Vacances Bleues Provinces Opera,1171,8.2,2023-05-29,Paris
266,Novotel Paris Porte Versailles,1604,8.5,2023-05-29,Paris
267,Hotel Alhambra,1154,8.1,2023-05-29,Paris
268,ibis Paris Vaugirard Porte de Versailles,837,8.0,2023-05-29,Paris
269,Hôtel Opéra Liège,1899,8.8,2023-05-29,Paris
270,Hôtel Da Vinci &amp; Spa,2673,8.6,2023-05-29,Paris
271,Amiral Hôtel,1137,7.3,2023-05-29,Paris
272,"Holiday Inn Paris Opéra - Grands Boulevards, an IHG Hotel",1460,8.2,2023-05-29,Paris
273,Hotel Louvre Saint-Honoré,2009,8.3,2023-05-29,Paris
274,Fraser Suites Le Claridge Champs-Elysées,3665,7.6,2023-05-29,Paris
275,Francois 1er,2429,8.5,2023-05-29,Paris
276,"O'Lord, 4 Etoiles, Residence de Luxe Champs-Elysees",2984,9.0,2023-05-29,Paris
277,Excelsior Opera,1284,8.5,2023-05-29,Paris
278,Hotel Astoria - Astotel,1162,8.4,2023-05-29,Paris
279,Hotel Marignan Champs-Elysées,4623,8.5,2023-05-29,Paris
280,Hotel Villa Saxe Eiffel,2107,8.7,2023-05-29,Paris
281,Hotel 34B - Astotel,1410,8.8,2023-05-29,Paris
282,Apostrophe Hôtel,1445,7.9,2023-05-29,Paris
283,Hôtel Istria by Magna Arbor,1262,7.4,2023-05-29,Paris
284,Hôtel Vaneau Saint Germain,1556,7.9,2023-05-29,Paris
285,Hotel Left Bank Saint Germain,1754,8.7,2023-05-29,Paris
286,Ibis Styles Paris Massena Olympiades,878,8.2,2023-05-29,Paris
287,Hôtel Kabanel,1400,7.3,2023-05-29,Paris
288,Tiquetonne,889,7.0,2023-05-29,Paris
289,Hôtel Regina Louvre,4320,8.8,2023-05-29,Paris
290,Appart’City Confort Paris Grande Bibliothèque,1241,7.1,2023-05-29,Paris
291,Hôtel Relais Monceau,1240,7.7,2023-05-29,Paris
292,Hôtel Eden Opéra,1573,8.3,2023-05-29,Paris
293,Hotel Claridge Paris,2514,8.3,2023-05-29,Paris
294,Avia Hôtel Saphir Montparnasse,2468,7.6,2023-05-29,Paris
295,Hôtel Saint Marcel,1457,8.5,2023-05-29,Paris
296,Best Stay Jeuneurs,1866,8.6,2023-05-29,Paris
297,Mercure Paris Gare De Lyon TGV,1321,7.8,2023-05-29,Paris
298,Citadines Place d'Italie Paris,1213,8.0,2023-05-29,Paris
299,Hyatt Paris Madeleine,4668,8.4,2023-05-29,Paris
300,Hotel Cervantes by Happyculture,1485,8.3,2023-05-29,Paris
301,Hotel Rendez-Vous Batignolles,1223,8.6,2023-05-29,Paris
302,Too Hotel Paris - MGallery,1622,8.6,2023-05-29,Paris
303,Les Matins de Paris &amp; Spa,1939,8.3,2023-05-29,Paris
304,Timhotel Tour Eiffel,1193,7.3,2023-05-29,Paris
305,Grand Hôtel Lévêque,1543,8.4,2023-05-29,Paris
306,Miramar,966,7.9,2023-05-29,Paris
307,Royal Garden Champs-Élysées,1698,7.7,2023-05-29,Paris
308,Hôtel Vinci Due &amp; Spa,2546,8.9,2023-05-29,Paris
309,Hôtel Le Colisée,2046,8.0,2023-05-29,Paris
310,Au Manoir Saint Germain,1867,8.5,2023-05-29,Paris
311,Sinner Paris,4025,8.7,2023-05-29,Paris
312,Hotel Mademoiselle,1610,8.2,2023-05-29,Paris
313,Daunou Opéra,1997,8.8,2023-05-29,Paris
314,New Hotel Le Voltaire,1355,8.0,2023-05-29,Paris
315,Hyatt Regency Paris Etoile,2315,8.3,2023-05-29,Paris
316,Hotel The Playce by Happyculture,1355,7.8,2023-05-29,Paris
317,Hôtel Gustave,2613,8.8,2023-05-29,Paris
318,Citadines Trocadéro Paris,1497,8.4,2023-05-29,Paris
319,Hotel Champerret Elysees,1166,8.4,2023-05-29,Paris
320,Nouvel Hôtel Eiffel,2898,7.8,2023-05-29,Paris
321,Hotel de l'Europe,683,6.2,2023-05-29,Paris
322,Montparnasse Alésia,878,8.1,2023-05-29,Paris
323,Hotel Haussmann Saint Augustin,1327,8.5,2023-05-29,Paris
324,Mercure Paris Gare De Lyon Opera Bastille,1340,8.2,2023-05-29,Paris
325,Hôtel Augustin - Astotel,1319,8.6,2023-05-29,Paris
326,Rochester Champs Elysees,2297,8.5,2023-05-29,Paris
327,Beauquartier Paris - Haut Marais,1873,7.9,2023-05-29,Paris
328,"Crowne Plaza Paris République, an IHG Hotel",1976,7.9,2023-05-29,Paris
329,55 Hôtel Montparnasse,2244,7.8,2023-05-29,Paris
330,Les Patios du Marais 1,1295,7.3,2023-05-29,Paris
331,"InterContinental Paris Le Grand, an IHG Hotel",4239,8.5,2023-05-29,Paris
332,Hôtel Les Deux Gares,1380,8.4,2023-05-29,Paris
333,Novotel Paris Centre Gare Montparnasse,1378,8.1,2023-05-29,Paris
334,Grand Hôtel De Turin,2537,7.9,2023-05-29,Paris
335,Abaca Messidor by Happyculture,1590,8.0,2023-05-29,Paris
336,Mercure Paris Bercy Bibliothèque,1389,8.1,2023-05-29,Paris
337,Citadines République Paris,1540,7.9,2023-05-29,Paris
338,ibis Paris Grands Boulevards Opéra 9e,1283,8.1,2023-05-29,Paris
339,Studio Guisarde,1557,8.0,2023-05-29,Paris
340,Mithouard Apartments,1956,7.5,2023-05-29,Paris
341,Les Halles Appartements,935,4.5,2023-05-29,Paris
342,Serotel Lutèce,3236,8.5,2023-05-29,Paris
343,Le Belleval,2141,8.7,2023-05-29,Paris
344,Maison Nabis by HappyCulture,1607,8.0,2023-05-29,Paris
345,Hôtel Keppler,2195,9.1,2023-05-29,Paris
346,Hôtel Baudelaire Opéra,2830,8.1,2023-05-29,Paris
347,Hôtel Oratio,1668,8.8,2023-05-29,Paris
348,Elysées Ceramic,1442,8.3,2023-05-29,Paris
349,Hotel Britannique,3763,8.9,2023-05-29,Paris
350,Maison Souquet,4245,9.2,2023-05-29,Paris
351,Citadines Montparnasse Paris,1064,7.9,2023-05-29,Paris
352,Hôtel Galileo Champs Elysées,3071,8.5,2023-05-29,Paris
353,O.Lysée Hotel,1666,8.9,2023-05-29,Paris
354,Aparthotel Adagio Access Paris La Villette,918,7.0,2023-05-29,Paris
355,Hotel Paris Louis Blanc,1166,8.0,2023-05-29,Paris
356,Hotel La Lanterne &amp; Spa,2017,8.7,2023-05-29,Paris
357,Hôtel de l'Avre,2819,8.5,2023-05-29,Paris
358,Hotel Modern Est,1382,8.0,2023-05-29,Paris
359,GuestReady - Cosy getaway in the trendy 19th Arr,1660,nan,2023-05-29,Paris
360,ibis Paris Canal Saint Martin,1036,7.9,2023-05-29,Paris
361,Le Pradey,2829,8.5,2023-05-29,Paris
362,Novotel Paris Centre Bercy,1572,8.4,2023-05-29,Paris
363,Hôtel du Rond-point des Champs-Élysées - Esprit de France,1873,8.8,2023-05-29,Paris
364,Grand Hôtel Malher,1615,8.3,2023-05-29,Paris
365,Hotel Terre Neuve,935,8.4,2023-05-29,Paris
366,Bradford Elysées - Astotel,2024,9.0,2023-05-29,Paris
367,Le Marceau Bastille,1404,8.6,2023-05-29,Paris
368,Hotel Berne Opera,1343,7.9,2023-05-29,Paris
369,Hôtel La Comtesse,3060,8.9,2023-05-29,Paris
370,Eiffel Petit Louvre,1344,8.1,2023-05-29,Paris
371,Rose Bourbon,2507,8.4,2023-05-29,Paris
372,Hôtel Bourg Tibourg,2788,8.9,2023-05-29,Paris
373,ibis Paris Avenue d'Italie 13ème,956,7.7,2023-05-29,Paris
374,Hotel André Latin,1536,8.0,2023-05-29,Paris
375,Citadines Opéra Paris,1930,8.2,2023-05-29,Paris
376,Turenne Le Marais,1556,8.0,2023-05-29,Paris
377,Hôtel Du Midi Paris Montparnasse,1379,8.3,2023-05-29,Paris
378,Chatillon Paris Montparnasse,1899,7.9,2023-05-29,Paris
379,Le Citizen Hotel,1907,8.8,2023-05-29,Paris
380,Hotel Bridget,877,8.1,2023-05-29,Paris
381,Hotel Ekta Champs Elysées,3256,8.8,2023-05-29,Paris
382,Welcome Hotel,2016,8.2,2023-05-29,Paris
383,Hotel Bastille Speria,1791,8.6,2023-05-29,Paris
384,Hôtel Atlantis,1373,7.9,2023-05-29,Paris
385,Best Western Allegro Nation,1140,7.7,2023-05-29,Paris
386,Adagio Paris 19ème Cité de la Musique,880,7.7,2023-05-29,Paris
387,Eiffel Kennedy,1148,8.3,2023-05-29,Paris
388,Hôtel du Jardin des Plantes,1275,7.7,2023-05-29,Paris
389,ibis budget Paris Porte De Montmartre,466,6.3,2023-05-29,Paris
390,Hotel Malte - Astotel,2208,9.1,2023-05-29,Paris
391,Grand Hôtel Dechampaigne,1516,7.7,2023-05-29,Paris
392,Charles V,2611,8.6,2023-05-29,Paris
393,Hôtel Brighton - Esprit de France,3187,8.5,2023-05-29,Paris
394,Hotel Mogador,1331,8.4,2023-05-29,Paris
395,Timhotel Tour Montparnasse,917,7.4,2023-05-29,Paris
396,Villa des Ambassadeurs,1753,7.8,2023-05-29,Paris
397,Aparthotel Adagio Paris Centre Tour Eiffel,1333,7.2,2023-05-29,Paris
398,Alyss Saphir Cambronne Eiffel,1527,7.4,2023-05-29,Paris
399,Hôtel Château Frontenac,2648,8.5,2023-05-29,Paris
400,Hôtel La Tamise - Esprit de France,2498,8.8,2023-05-29,Paris
401,Hotel Paradis,1272,8.2,2023-05-29,Paris
402,Courcelles Etoile,2278,8.1,2023-05-29,Paris
403,Hotel Europe BLV,482,4.9,2023-05-29,Paris
404,New Hôtel Gare Du Nord,1148,7.1,2023-05-29,Paris
