,hotel,price,rating,start_date,city
76,MLL Blue Bay,464,7.5,2023-05-22,Palma_de_Mallorca
77,Ars Magna Bleisure Hotel,1254,9.0,2023-05-22,Palma_de_Mallorca
78,Convent de la Missio - Adults Only,2544,9.2,2023-05-22,Palma_de_Mallorca
79,The Boc Suites,1333,9.2,2023-05-22,Palma_de_Mallorca
80,Be Live Adults Only La Cala Boutique Hotel,1206,7.7,2023-05-22,Palma_de_Mallorca
81,The Boc Hostels - City Albergue Juvenil,641,8.9,2023-05-22,Palma_de_Mallorca
82,We Hostel Palma - Albergue Juvenil,420,8.2,2023-05-22,Palma_de_Mallorca
83,Calanova Sports Residence,924,8.7,2023-05-22,Palma_de_Mallorca
84,Ocho Suites &amp; Kitchen,1934,9.1,2023-05-22,Palma_de_Mallorca
85,Fil Suites,961,9.1,2023-05-22,Palma_de_Mallorca
86,Turismo de Interior Ca Sa Padrina,589,7.4,2023-05-22,Palma_de_Mallorca
87,Nou Baleares,954,8.9,2023-05-22,Palma_de_Mallorca
88,Hotel Artmadams,925,8.3,2023-05-22,Palma_de_Mallorca
89,Palma Riad - Adults Only,4275,9.4,2023-05-22,Palma_de_Mallorca
90,Palma Ciudad y playa,1278,7.4,2023-05-22,Palma_de_Mallorca
91,Que Sera,4275,6.3,2023-05-22,Palma_de_Mallorca
92,New Art Hostel - Albergue Juvenil,508,7.0,2023-05-22,Palma_de_Mallorca
93,Hotel Bosch Boutique,1114,8.8,2023-05-22,Palma_de_Mallorca
94,Vila Damunt,1911,9.6,2023-05-22,Palma_de_Mallorca
95,Nivia Born Boutique Hotel,1709,8.9,2023-05-22,Palma_de_Mallorca
96,Boutique Hotel Petit Montisión,1362,9.0,2023-05-22,Palma_de_Mallorca
97,Hotel Lis Mallorca,1189,6.5,2023-05-22,Palma_de_Mallorca
98,Can Boss - Turismo de Interior,1523,9.1,2023-05-22,Palma_de_Mallorca
99,Terreno Studios,2177,9.4,2023-05-22,Palma_de_Mallorca
100,Cozy Mallorca!,732,9.3,2023-05-22,Palma_de_Mallorca
101,Urban Suites Palma - Turismo de Interior,1103,8.1,2023-05-22,Palma_de_Mallorca
102,The Boc Hostels - Palma Albergue Juvenil,539,8.3,2023-05-22,Palma_de_Mallorca
103,StayCatalina Boutique Hotel-Apartments,1523,9.3,2023-05-22,Palma_de_Mallorca
104,Vintage Palma Palace Apartments TI,1049,8.0,2023-05-22,Palma_de_Mallorca
105,THE SAILOR HOUSE - Duplex Palma Center,1390,8.4,2023-05-22,Palma_de_Mallorca
106,Puro Grand Hotel,2511,9.4,2023-05-22,Palma_de_Mallorca
107,Son Pax Petit,2961,8.6,2023-05-22,Palma_de_Mallorca
108,Nafeti,1551,7.7,2023-05-22,Palma_de_Mallorca
109,Nakar Hotel,3823,9.0,2023-05-22,Palma_de_Mallorca
110,Samaritana Suites,1670,9.5,2023-05-22,Palma_de_Mallorca
111,Can Marineta,1507,6.6,2023-05-22,Palma_de_Mallorca
112,Can Rei Des Pla,1571,6.7,2023-05-22,Palma_de_Mallorca
113,Villa Del Mar Mondrago,2712,5.7,2023-05-22,Palma_de_Mallorca
114,Palma Ciudad,1281,6.7,2023-05-22,Palma_de_Mallorca
115,Villas Cas Moliner,2328,7.8,2023-05-22,Palma_de_Mallorca
116,Hotel Can Quetglas,1159,9.4,2023-05-22,Palma_de_Mallorca
117,HEAVEN CAN WAIT,2738,9.6,2023-05-22,Palma_de_Mallorca
118,Double Rooms At The Heart Of Palma,399,7.3,2023-05-22,Palma_de_Mallorca
119,Dog Admiral - Urban Guest House,1018,8.2,2023-05-22,Palma_de_Mallorca
120,JOE'S GOMILA BOUTIQUE HOTEL,1080,8.6,2023-05-22,Palma_de_Mallorca
121,Palacio Can Marqués,2782,9.2,2023-05-22,Palma_de_Mallorca
122,Double New Rooms at the Center of Palma,399,7.5,2023-05-22,Palma_de_Mallorca
123,VILLA ALFABIA,4304,nan,2023-05-22,Palma_de_Mallorca
124,Centro Ciudad,1437,6.9,2023-05-22,Palma_de_Mallorca
125,Residencia Mayol - Adults Only,803,6.5,2023-05-22,Palma_de_Mallorca
126,Villa Ca'n Alonso - Families &amp; Athletes Only,2164,9.2,2023-05-22,Palma_de_Mallorca
127,Casa Borguny - House in the centre of Palma,1194,8.5,2023-05-22,Palma_de_Mallorca
128,Casa Laura,1769,7.8,2023-05-22,Palma_de_Mallorca
129,Ocho Suites &amp; Kitchen,1934,9.1,2023-05-22,Palma_de_Mallorca
130,Céntrica y amplia casa,1473,3.3,2023-05-22,Palma_de_Mallorca
131,Casita rosa,791,9.0,2023-05-22,Palma_de_Mallorca
132,Villa Playa Felostal,4909,9.3,2023-05-22,Palma_de_Mallorca
133,Thai Garden Villa,2904,7.9,2023-05-22,Palma_de_Mallorca
134,Casa Michel,2693,2.5,2023-05-22,Palma_de_Mallorca
135,Palma Ciudad y playa,1278,7.4,2023-05-22,Palma_de_Mallorca
136,Villa Malen'S,1372,1.0,2023-05-22,Palma_de_Mallorca
137,Can Reto,3355,7.3,2023-05-22,Palma_de_Mallorca
138,Villa Laura,2311,nan,2023-05-22,Palma_de_Mallorca
139,Can montis,2401,8.0,2023-05-22,Palma_de_Mallorca
140,Cas Fideuer,3183,6.3,2023-05-22,Palma_de_Mallorca
141,Casa en centro,1842,5.7,2023-05-22,Palma_de_Mallorca
142,Villa Mar Felostal,3115,9.3,2023-05-22,Palma_de_Mallorca
143,Villa Bonanova Style,3655,nan,2023-05-22,Palma_de_Mallorca
144,"Preciosa villa de estilo Mallorquín con piscina, wifi y Ac",3488,3.0,2023-05-22,Palma_de_Mallorca
145,Villa Sol Felostal,6083,9.0,2023-05-22,Palma_de_Mallorca
146,Casita Neptuno,2893,10,2023-05-22,Palma_de_Mallorca
147,Casa de las Vistas,4166,7.7,2023-05-22,Palma_de_Mallorca
148,3 bedrooms villa with private pool enclosed garden and wifi at Marratxi 9 km away from the beach,2679,6.0,2023-05-22,Palma_de_Mallorca
149,Appartement,5167,nan,2023-05-22,Palma_de_Mallorca
150,El Josemari Youth Hostel - Albergue Juvenil,356,8.2,2023-05-22,Palma_de_Mallorca
151,Urban Hostel Palma - Albergue Juvenil - Youth Hostel,300,6.8,2023-05-22,Palma_de_Mallorca
152,Palma Port Hostel - Albergue Juvenil,378,8.0,2023-05-22,Palma_de_Mallorca
