,hotel,price,rating,start_date,city
69,Hotel &amp; Spa Villa Olimpica Suites,1229,8.0,2023-05-29,Barcelona
70,Barcelona Apartment Val,2259,8.1,2023-05-29,Barcelona
71,Monument Hotel,3416,9.2,2023-05-29,Barcelona
72,Novotel Barcelona City,1513,8.1,2023-05-29,Barcelona
73,Hotel Alimara,1007,8.3,2023-05-29,Barcelona
74,H10 Madison 4* Sup,2091,9.3,2023-05-29,Barcelona
75,Hotel Via Augusta,1284,8.5,2023-05-29,Barcelona
76,The Moods Oasis,1347,8.7,2023-05-29,Barcelona
77,Travelodge Barcelona Poblenou,1180,7.3,2023-05-29,Barcelona
78,"Claris Hotel &amp; Spa GL, a Small Luxury Hotel of the World",2194,8.4,2023-05-29,Barcelona
79,Ilunion Bel-Art,1472,8.0,2023-05-29,Barcelona
80,Barcelona Apartment Val,2259,8.1,2023-05-29,Barcelona
81,"Hotel Bagués, a Small Luxury Hotel of the World",2657,8.7,2023-05-29,Barcelona
82,AC Hotel Victoria Suites by Marriott,1976,8.4,2023-05-29,Barcelona
83,Charmsuites Nou Rambla,1543,7.7,2023-05-29,Barcelona
84,ME Barcelona,3211,9.2,2023-05-29,Barcelona
85,Ilunion Barcelona,2239,8.3,2023-05-29,Barcelona
86,"Cotton House Hotel, Autograph Collection",4153,8.5,2023-05-29,Barcelona
87,Hotel Well and Come,1796,8.8,2023-05-29,Barcelona
88,Apartamentos DV,763,8.3,2023-05-29,Barcelona
89,Seventy Barcelona,1813,9.3,2023-05-29,Barcelona
90,Fisa Rentals Ramblas Apartments,1734,8.4,2023-05-29,Barcelona
91,Hotel Villa Emilia,1639,8.9,2023-05-29,Barcelona
92,Barceló Sants,1468,8.7,2023-05-29,Barcelona
93,Silken Ramblas,1684,8.1,2023-05-29,Barcelona
94,Barcelona Apartment Milà,2082,8.0,2023-05-29,Barcelona
95,Inside Barcelona Apartments Esparteria,1603,8.6,2023-05-29,Barcelona
96,Occidental Barcelona 1929,1566,9.0,2023-05-29,Barcelona
97,The Moods Catedral Hostal Boutique,1529,8.6,2023-05-29,Barcelona
98,Ilunion Les Corts Spa,1783,7.8,2023-05-29,Barcelona
99,Hotel Brummell,1861,9.1,2023-05-29,Barcelona
100,Hotel 1898,2122,9.0,2023-05-29,Barcelona
101,Oriente Atiram,1372,7.8,2023-05-29,Barcelona
102,Acta Voraport,2130,8.7,2023-05-29,Barcelona
103,Acta Antibes,1103,8.6,2023-05-29,Barcelona
104,AC Hotel Sants by Marriott,1491,8.2,2023-05-29,Barcelona
105,Apartamentos DV,763,8.3,2023-05-29,Barcelona
106,Hotel Miramar Barcelona GL,2031,7.9,2023-05-29,Barcelona
107,Unite Hostel Barcelona,1733,8.3,2023-05-29,Barcelona
108,Vincci Gala,3610,8.7,2023-05-29,Barcelona
109,Olivia Plaza Hotel,2692,9.3,2023-05-29,Barcelona
110,Express by gaiarooms,1713,7.1,2023-05-29,Barcelona
111,Fisa Rentals Ramblas Apartments,1734,8.4,2023-05-29,Barcelona
112,Leonardo Hotel Barcelona Las Ramblas,1249,8.1,2023-05-29,Barcelona
113,Alma Barcelona GL,3219,9.2,2023-05-29,Barcelona
114,Barcelona Apartment Villarroel,2007,8.2,2023-05-29,Barcelona
115,Hotel Oasis,1714,8.6,2023-05-29,Barcelona
116,Negresco Princess 4* Sup,1733,8.0,2023-05-29,Barcelona
117,Acta Atrium Palace,1683,8.2,2023-05-29,Barcelona
118,Sercotel Hotel Rosellon,1916,8.5,2023-05-29,Barcelona
119,Renaissance Barcelona Hotel,3019,8.1,2023-05-29,Barcelona
120,Acta BCN 40,1236,8.3,2023-05-29,Barcelona
121,NH Collection Barcelona Constanza,1557,8.5,2023-05-29,Barcelona
122,Hilton Diagonal Mar Barcelona,2402,7.5,2023-05-29,Barcelona
123,Barceló Raval,1531,8.3,2023-05-29,Barcelona
124,Occidental Atenea Mar - Adults Only,2071,8.2,2023-05-29,Barcelona
125,Hotel Ronda Lesseps,897,8.2,2023-05-29,Barcelona
126,"Grand Hotel Central, Small Luxury Hotels",2502,8.8,2023-05-29,Barcelona
127,"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1511,8.7,2023-05-29,Barcelona
128,Hotel Sagrada Familia,1084,8.3,2023-05-29,Barcelona
129,"Hotel Barcelona Apolo, Affiliated by Meliá",1529,8.3,2023-05-29,Barcelona
130,Barcelona Apartment Milà,2082,8.0,2023-05-29,Barcelona
131,Residencia Universitaria Campus del Mar,1236,7.5,2023-05-29,Barcelona
132,The Social Hub Barcelona Poblenou,1859,8.9,2023-05-29,Barcelona
133,DreamKeys Barcelona City,2061,8.0,2023-05-29,Barcelona
134,Hotel España Ramblas,1912,8.5,2023-05-29,Barcelona
135,Mesón Castilla Atiram Hotels,1318,8.0,2023-05-29,Barcelona
136,Inside Barcelona Apartments Esparteria,1603,8.6,2023-05-29,Barcelona
137,Inside Barcelona Apartments Sants,1190,8.7,2023-05-29,Barcelona
138,Hilton Barcelona,2087,7.9,2023-05-29,Barcelona
139,Ayre Hotel Gran Vía,1201,8.7,2023-05-29,Barcelona
140,The Barcelona EDITION,3258,8.9,2023-05-29,Barcelona
141,Hotel Royal Passeig de Gracia,2020,8.4,2023-05-29,Barcelona
142,Àmfores Boutique Guest House,1896,8.1,2023-05-29,Barcelona
143,Citadines Ramblas Barcelona,2042,8.6,2023-05-29,Barcelona
144,Hotel Brick Barcelona,1242,8.8,2023-05-29,Barcelona
145,The One Barcelona GL,2738,9.1,2023-05-29,Barcelona
146,Iberostar Selection Paseo de Gracia 4 Sup,3041,8.9,2023-05-29,Barcelona
147,NH Collection Barcelona Gran Hotel Calderon,2154,8.2,2023-05-29,Barcelona
148,NH Barcelona Diagonal Center,1408,7.9,2023-05-29,Barcelona
149,Royal Ramblas,2050,8.0,2023-05-29,Barcelona
150,"Kimpton Vividora Hotel, an IHG Hotel",2476,8.9,2023-05-29,Barcelona
151,"InterContinental Barcelona, an IHG Hotel",2371,8.9,2023-05-29,Barcelona
152,Expo Hotel Barcelona,1184,7.2,2023-05-29,Barcelona
153,Hostal Europa,567,7.3,2023-05-29,Barcelona
154,Grums Hotel &amp; Spa,1530,8.3,2023-05-29,Barcelona
155,Barcelona Apartment Villarroel,2007,8.2,2023-05-29,Barcelona
156,AinB Gothic-Jaume I Apartments,1267,6.5,2023-05-29,Barcelona
157,Hotel Condado,1186,8.3,2023-05-29,Barcelona
158,B Hotel,1350,8.7,2023-05-29,Barcelona
159,H10 Itaca,1432,8.4,2023-05-29,Barcelona
160,Acta Splendid,1565,8.6,2023-05-29,Barcelona
161,Barcelona Apartment Republica,2290,7.7,2023-05-29,Barcelona
162,Ocean Drive Barcelona,4264,8.8,2023-05-29,Barcelona
163,Circa 1905,2056,9.1,2023-05-29,Barcelona
164,Eurostars Grand Marina Hotel GL,2902,8.1,2023-05-29,Barcelona
165,Hotel Concordia Barcelona,2026,8.1,2023-05-29,Barcelona
166,Europark,1675,8.7,2023-05-29,Barcelona
167,Capri by Fraser Barcelona,1235,8.5,2023-05-29,Barcelona
168,"Hotel SOFIA Barcelona, in The Unbound Collection by Hyatt",2117,8.6,2023-05-29,Barcelona
169,chic&amp;basic Habana Hoose,1654,8.5,2023-05-29,Barcelona
170,Sunotel Aston,1026,6.8,2023-05-29,Barcelona
171,Urbany Hostel Barcelona,1979,7.3,2023-05-29,Barcelona
172,Grupotel Gravina,1166,8.2,2023-05-29,Barcelona
173,Exe Plaza Catalunya,2162,8.4,2023-05-29,Barcelona
174,Arc La Rambla,1710,8.3,2023-05-29,Barcelona
175,Best Western Premier Hotel Dante,2557,8.7,2023-05-29,Barcelona
176,Hotel Barcelona Center,1771,8.6,2023-05-29,Barcelona
177,Hotel Granvia,1647,8.9,2023-05-29,Barcelona
178,Leonardo Royal Hotel Barcelona Fira,1175,8.7,2023-05-29,Barcelona
179,Vincci Mae,3504,8.5,2023-05-29,Barcelona
180,DreamKeys Barcelona City,2061,8.0,2023-05-29,Barcelona
181,Suites Center Barcelona,2517,8.9,2023-05-29,Barcelona
182,Aparthotel Senator Barcelona,1315,7.4,2023-05-29,Barcelona
183,Chic &amp; Basic Lemon Boutique Hotel,1349,8.4,2023-05-29,Barcelona
184,Sunotel Junior,945,6.9,2023-05-29,Barcelona
185,Occidental Diagonal 414,1612,8.8,2023-05-29,Barcelona
186,Inside Barcelona Apartments Sants,1190,8.7,2023-05-29,Barcelona
187,"Alexandra Barcelona Hotel, Curio Collection by Hilton",2012,8.2,2023-05-29,Barcelona
188,Best Western Plus Hotel Alfa Aeropuerto,1035,8.4,2023-05-29,Barcelona
189,Mihlton Barcelona Boutique B&amp;B,1796,8.7,2023-05-29,Barcelona
190,Hotel Serhs Rivoli Rambla,1606,7.9,2023-05-29,Barcelona
191,Mothern by Pillow,1539,8.1,2023-05-29,Barcelona
192,Som Nit Port Vell,1484,8.6,2023-05-29,Barcelona
193,Zenit Barcelona,1045,8.2,2023-05-29,Barcelona
194,Hotel Laumon,1156,8.2,2023-05-29,Barcelona
195,Room Mate Gerard,1797,8.9,2023-05-29,Barcelona
196,Pierre &amp; Vacances Barcelona Sants,1386,8.3,2023-05-29,Barcelona
197,Praktik Vinoteca,1440,8.6,2023-05-29,Barcelona
198,Hesperia Barcelona Presidente,1421,8.4,2023-05-29,Barcelona
199,Pestana Arena Barcelona,1451,8.4,2023-05-29,Barcelona
200,HCC St. Moritz,1359,8.6,2023-05-29,Barcelona
201,NH Barcelona Eixample,1305,8.1,2023-05-29,Barcelona
202,Hotel SB Icaria Barcelona,1584,7.9,2023-05-29,Barcelona
203,Hotel Barcelona Universal,1453,8.4,2023-05-29,Barcelona
204,Hostal Operaramblas,1295,8.6,2023-05-29,Barcelona
205,Citadines Ramblas Barcelona,2042,8.6,2023-05-29,Barcelona
206,Exe Cristal Palace,1525,7.6,2023-05-29,Barcelona
207,Hotel HLG CityPark Pelayo,1166,7.2,2023-05-29,Barcelona
208,Hesperia Barcelona Del Mar,1876,8.0,2023-05-29,Barcelona
209,Gallery Hotel,1943,8.9,2023-05-29,Barcelona
210,Zenit Borrell,1313,7.9,2023-05-29,Barcelona
211,AinB Gothic-Jaume I Apartments,1267,6.5,2023-05-29,Barcelona
212,BcnStop Sagrada Familia,1358,8.0,2023-05-29,Barcelona
213,Sixties Ramblas,1701,8.4,2023-05-29,Barcelona
214,Eric Vökel Boutique Apartments - Gran Vía Suites,1910,8.9,2023-05-29,Barcelona
215,Praktik Rambla,1595,8.5,2023-05-29,Barcelona
216,Som Nit Triomf,1272,7.9,2023-05-29,Barcelona
217,NH Barcelona Entenza,1290,8.3,2023-05-29,Barcelona
218,Guitart Grand Passage,1540,8.0,2023-05-29,Barcelona
219,Som Nit Born,1307,8.1,2023-05-29,Barcelona
220,U232 Hotel,1441,8.8,2023-05-29,Barcelona
221,Room Mate Anna,1853,8.7,2023-05-29,Barcelona
222,Catalonia Park Güell,946,7.7,2023-05-29,Barcelona
223,Sir Victor Hotel,2616,8.4,2023-05-29,Barcelona
224,Sonder Casa Luz,1971,8.5,2023-05-29,Barcelona
225,"Hotel Granados 83, a Member of Design Hotels",1726,8.6,2023-05-29,Barcelona
226,Leonardo Boutique Hotel Barcelona Sagrada Familia,1182,8.7,2023-05-29,Barcelona
227,Hotel SB Glow **** Sup,1846,8.0,2023-05-29,Barcelona
228,Montserrat Apartments by gaiarooms,2438,7.5,2023-05-29,Barcelona
229,BcnStop Parc Güell,1221,8.4,2023-05-29,Barcelona
230,Suites Center Barcelona,2517,8.9,2023-05-29,Barcelona
231,Be Mate Paseo de Gracia,1764,9.0,2023-05-29,Barcelona
232,Ikonik Ramblas,1967,8.4,2023-05-29,Barcelona
233,Upper Diagonal,1499,8.8,2023-05-29,Barcelona
234,Live &amp; Dream,1137,8.2,2023-05-29,Barcelona
235,Acta CITY47,1450,8.2,2023-05-29,Barcelona
236,Aparthotel Senator Barcelona,1315,7.4,2023-05-29,Barcelona
237,Bonanova Park,990,7.4,2023-05-29,Barcelona
238,Acevi Villarroel,1243,7.7,2023-05-29,Barcelona
239,Room Mate Emma,1408,8.9,2023-05-29,Barcelona
240,Wilson Boutique Hotel,1749,8.5,2023-05-29,Barcelona
241,Sensation Sagrada Familia,2260,9.1,2023-05-29,Barcelona
242,HCC Regente,1311,8.4,2023-05-29,Barcelona
243,NH Barcelona Stadium,1259,8.1,2023-05-29,Barcelona
244,Hotel Transit,1272,7.7,2023-05-29,Barcelona
245,Room Mate Carla,1434,8.7,2023-05-29,Barcelona
246,NH Sants Barcelona,1439,8.5,2023-05-29,Barcelona
247,Flor Parks,2040,8.5,2023-05-29,Barcelona
248,Aspasios Rambla Catalunya Suites,2095,8.6,2023-05-29,Barcelona
249,Vincci Maritimo,4067,8.3,2023-05-29,Barcelona
250,Catalonia Castellnou,996,8.3,2023-05-29,Barcelona
251,Exe Mitre,1320,8.1,2023-05-29,Barcelona
252,Hostal Conde Güell,459,8.6,2023-05-29,Barcelona
253,Hotel Ramblas Internacional,1562,7.4,2023-05-29,Barcelona
254,Ramblas Hotel,1255,7.4,2023-05-29,Barcelona
255,Pierre &amp; Vacances Barcelona Sants,1386,8.3,2023-05-29,Barcelona
256,Ola Living Music,1946,7.9,2023-05-29,Barcelona
257,Boutique Hotel H10 Montcada,1850,8.8,2023-05-29,Barcelona
258,H10 Port Vell 4* Sup,1922,8.8,2023-05-29,Barcelona
259,SM Hotel Sant Antoni,1133,8.6,2023-05-29,Barcelona
260,Generator Barcelona,1381,7.8,2023-05-29,Barcelona
261,BcnStop Sagrada Familia,1358,8.0,2023-05-29,Barcelona
262,Hotel Roger de Llúria,1966,8.4,2023-05-29,Barcelona
263,Vincci Bit,3791,8.4,2023-05-29,Barcelona
264,H10 Urquinaona Plaza,1956,8.8,2023-05-29,Barcelona
265,Hotel El Call,1977,7.6,2023-05-29,Barcelona
266,Petit Palace Museum,1999,8.5,2023-05-29,Barcelona
267,La França Travellers Adults Only,918,7.8,2023-05-29,Barcelona
268,You Stylish City Centre Apartments,5173,8.1,2023-05-29,Barcelona
269,C211 Barcelona Apartments,1519,8.6,2023-05-29,Barcelona
270,Hotel Condal,1972,7.6,2023-05-29,Barcelona
271,Chic &amp; Basic Zoo,1344,7.3,2023-05-29,Barcelona
272,Ola Living Born,2006,7.8,2023-05-29,Barcelona
273,NH Barcelona Les Corts,1588,8.4,2023-05-29,Barcelona
274,Inside Barcelona Apartments Mercat,1896,9.0,2023-05-29,Barcelona
275,Ola Living Calabria,1744,8.0,2023-05-29,Barcelona
276,Exe Laietana Palace,1669,7.8,2023-05-29,Barcelona
277,Casual Colours Barcelona,1150,8.0,2023-05-29,Barcelona
278,The Conica Deluxe Bed&amp;Breakfast,2355,9.1,2023-05-29,Barcelona
279,Chic &amp; Basic Velvet,1158,8.1,2023-05-29,Barcelona
280,Eric Vökel Boutique Apartments - Gran Vía Suites,1910,8.9,2023-05-29,Barcelona
281,Casa Mathilda,1480,9.1,2023-05-29,Barcelona
282,Sonder Paseo de Gracia,2129,8.7,2023-05-29,Barcelona
283,Alos Apartments Paseo de Gracia-Diagonal,1443,8.4,2023-05-29,Barcelona
284,Rambles Accommodation,1363,7.4,2023-05-29,Barcelona
285,H10 Casa Mimosa 4* Sup,3867,9.2,2023-05-29,Barcelona
286,Montserrat Apartments by gaiarooms,2438,7.5,2023-05-29,Barcelona
287,Hostal Balkonis,1073,7.7,2023-05-29,Barcelona
288,Fuster Apartments by Aspasios,2172,9.2,2023-05-29,Barcelona
289,Ramblas by Pillow,1400,8.4,2023-05-29,Barcelona
290,Hostal Barcelona,693,6.9,2023-05-29,Barcelona
291,B&amp;B Boutique Ca La Maria,1749,8.9,2023-05-29,Barcelona
292,SM Hotel Teatre Auditori,1167,8.5,2023-05-29,Barcelona
293,Mercer Hotel Barcelona,3359,9.2,2023-05-29,Barcelona
294,Boutique Hostemplo Sagrada Familia,2537,8.7,2023-05-29,Barcelona
295,Mercer House Bòria BCN,1828,8.0,2023-05-29,Barcelona
296,Casa Lolita,1071,7.6,2023-05-29,Barcelona
297,Casagrand Luxury Suites,3828,9.3,2023-05-29,Barcelona
298,Hotel Reding Croma,1492,8.3,2023-05-29,Barcelona
299,Hotel Nuevo Triunfo,1234,7.8,2023-05-29,Barcelona
300,Hotel Sansi Barcelona,1280,7.9,2023-05-29,Barcelona
301,Hostal Girona,1903,8.8,2023-05-29,Barcelona
302,Catalonia Park Putxet,1036,7.7,2023-05-29,Barcelona
303,Sunotel Club Central,1229,7.9,2023-05-29,Barcelona
304,Apartments Sata Olimpic Village Area,2293,8.4,2023-05-29,Barcelona
305,BcnStop Parc Güell,1221,8.4,2023-05-29,Barcelona
306,Hotel Constanza,1329,8.6,2023-05-29,Barcelona
307,Sunotel Central,1499,7.7,2023-05-29,Barcelona
308,Pol &amp; Grace Hotel,1713,8.5,2023-05-29,Barcelona
309,Ikonik Anglí,1440,7.9,2023-05-29,Barcelona
310,Aspasios Urquinaona Design,2154,8.6,2023-05-29,Barcelona
311,Be Mate Paseo de Gracia,1764,9.0,2023-05-29,Barcelona
312,Melia Barcelona Sarriá,1942,8.2,2023-05-29,Barcelona
313,Casa Lirio,1666,8.1,2023-05-29,Barcelona
314,Montjuic1,2655,9.2,2023-05-29,Barcelona
315,Anba Boutique,2018,8.9,2023-05-29,Barcelona
316,"Mandarin Oriental, Barcelona",8264,9.0,2023-05-29,Barcelona
317,Hotel Casa Fuster G.L Monumento,4408,8.8,2023-05-29,Barcelona
318,Centric Apartments Paseo de Gracia,3633,8.0,2023-05-29,Barcelona
319,Aspasios Poble Nou Apartments,3252,7.9,2023-05-29,Barcelona
320,Ola Living Hostal Diagonal,1067,7.0,2023-05-29,Barcelona
321,Bcn Urbaness Hotels Gran Rosellon,1641,8.0,2023-05-29,Barcelona
322,AinB Las Ramblas-Guardia Apartments,1422,6.9,2023-05-29,Barcelona
323,Apartaments-Hotel Hispanos 7 Suiza,3194,8.8,2023-05-29,Barcelona
324,Hotel Regina,2049,8.7,2023-05-29,Barcelona
325,Hotel Rialto,1494,8.4,2023-05-29,Barcelona
326,Plaza Goya Rooms,1577,8.5,2023-05-29,Barcelona
327,Sonder Vasanta,1915,8.1,2023-05-29,Barcelona
328,VivoBarcelona Apartments Salva,2243,8.6,2023-05-29,Barcelona
329,Free Hostels Barcelona,1467,8.5,2023-05-29,Barcelona
330,Sensation Sagrada Familia,2260,9.1,2023-05-29,Barcelona
331,Hostal Sol y K,1680,8.0,2023-05-29,Barcelona
332,ibis Styles Barcelona Centre,1232,8.6,2023-05-29,Barcelona
333,Catalonia La Maquinista,1051,8.5,2023-05-29,Barcelona
334,Wander by Pillow,1270,8.0,2023-05-29,Barcelona
335,Ola Living Portaferrissa,2330,8.2,2023-05-29,Barcelona
336,Aspasios Rambla Catalunya Suites,2095,8.6,2023-05-29,Barcelona
337,Hotel Margot House Barcelona,3188,9.0,2023-05-29,Barcelona
338,Cool &amp; colorful centric apartment,2995,7.8,2023-05-29,Barcelona
339,Hotel Pulitzer Barcelona,2313,8.8,2023-05-29,Barcelona
340,Bbarcelona Apartments Córsega Flats,1830,7.6,2023-05-29,Barcelona
341,ROMANTIC apart,1088,8.2,2023-05-29,Barcelona
342,Residència Erasmus Gracia,808,8.0,2023-05-29,Barcelona
343,Eixample 19,2342,nan,2023-05-29,Barcelona
344,Hotel Sant Pau,1026,8.2,2023-05-29,Barcelona
345,Hotel Suizo,1150,8.2,2023-05-29,Barcelona
346,BCN Rambla Catalunya Apartments,2521,8.8,2023-05-29,Barcelona
347,H10 Universitat,1758,8.8,2023-05-29,Barcelona
348,Barcelona Sants Station Apartments,1643,6.9,2023-05-29,Barcelona
349,Apartments Sata Sagrada Familia Area,1773,8.3,2023-05-29,Barcelona
350,Eco Boutique Hostal Grau,1498,9.0,2023-05-29,Barcelona
351,Casa Gracia,1492,7.7,2023-05-29,Barcelona
352,Classbedroom Fira Business Apartment,2905,9.0,2023-05-29,Barcelona
353,Sonder Los Arcos,1950,nan,2023-05-29,Barcelona
354,H La Paloma Adults Only,836,7.7,2023-05-29,Barcelona
355,Ola Living Music,1946,7.9,2023-05-29,Barcelona
356,Apartamento Valencia,2454,nan,2023-05-29,Barcelona
357,Mayerling Abamita Apartments,1958,8.5,2023-05-29,Barcelona
358,Picasso Suites,2851,8.2,2023-05-29,Barcelona
359,LeMar Boutique Barcelona,1741,8.4,2023-05-29,Barcelona
360,Sonder DO Plaça Reial,4588,8.4,2023-05-29,Barcelona
361,You Stylish City Centre Apartments,5173,8.1,2023-05-29,Barcelona
362,Bbarcelona Sagrada Familia Flats,3049,8.4,2023-05-29,Barcelona
363,Aspasios Plaza Real Apartments,2118,7.9,2023-05-29,Barcelona
364,Close to Passeig de Gracia,1779,8.1,2023-05-29,Barcelona
365,Modern and bright apartment in Eixample 2-1,2237,nan,2023-05-29,Barcelona
366,ClassBedroom Barcelona Beach Apartments,1882,8.0,2023-05-29,Barcelona
367,Barcelona4Seasons - Miro,1475,8.4,2023-05-29,Barcelona
368,Design rooms near Rambla,977,nan,2023-05-29,Barcelona
369,Hotel Ciutadella Barcelona,1538,8.2,2023-05-29,Barcelona
370,House by Pillow,1267,8.6,2023-05-29,Barcelona
371,Izaila Plaza Catalunya,1513,9.1,2023-05-29,Barcelona
372,Mayerling Schumann Barcelona,1825,7.9,2023-05-29,Barcelona
373,Fira Apartments by gaiarooms,2106,7.9,2023-05-29,Barcelona
374,Paseo de Gracia Bas Apartments by Aspasios,2208,9.1,2023-05-29,Barcelona
375,Fisa Rentals Les Corts Apartments,1262,8.5,2023-05-29,Barcelona
376,Gracia8,2925,9.0,2023-05-29,Barcelona
377,Aparthotel Rambla108,2520,8.2,2023-05-29,Barcelona
378,CasaNova Guest House,792,7.1,2023-05-29,Barcelona
379,Vivobarcelona Apartments Princep,1768,8.7,2023-05-29,Barcelona
380,C211 Barcelona Apartments,1519,8.6,2023-05-29,Barcelona
381,Liceu Apartments by gaiarooms,2001,7.5,2023-05-29,Barcelona
382,Silken Sant Gervasi,985,8.4,2023-05-29,Barcelona
383,Ola Living MACBA,2143,7.8,2023-05-29,Barcelona
384,Hotel Alguer Camp Nou,789,8.0,2023-05-29,Barcelona
385,Aparthotel Augusta,1584,8.4,2023-05-29,Barcelona
386,Ola Living Born,2006,7.8,2023-05-29,Barcelona
387,NH Collection Barcelona Podium,2194,8.6,2023-05-29,Barcelona
388,Niu Barcelona Hotel,1716,8.3,2023-05-29,Barcelona
389,Anais Apartments by gaiarooms,2185,7.6,2023-05-29,Barcelona
390,AinB Sagrada Familia Apartments,2482,7.7,2023-05-29,Barcelona
391,Central and Basic Solarium Hostel,1017,7.4,2023-05-29,Barcelona
392,Las Ramblas Bcn Excellent Location 5 pax,2659,nan,2023-05-29,Barcelona
393,Modern and bright apartment in Eixample 4-2,2110,nan,2023-05-29,Barcelona
394,Mayerling Bisbe Urquinaona,1878,8.1,2023-05-29,Barcelona
395,NiM Eixample 5,1853,6.8,2023-05-29,Barcelona
