,hotel,price,rating,start_date,city
27,toctoctoc lisboa,1777,9.5,2023-05-08,Lisboa
28,EPIC SANA Marquês Hotel,2081,9.2,2023-05-08,Lisboa
29,54 Santa Catarina Apartments,1137,9.3,2023-05-08,Lisboa
30,Memmo Alfama - Design Hotels,2474,9.0,2023-05-08,Lisboa
31,Sublime Lisboa,2904,9.7,2023-05-08,Lisboa
32,EPIC SANA Lisboa Hotel,1887,9.3,2023-05-08,Lisboa
33,Hotel Alif Campo Pequeno,750,7.7,2023-05-08,Lisboa
34,Pensao Nova Goa,444,7.2,2023-05-08,Lisboa
35,Cais Urban Lodge,834,8.9,2023-05-08,Lisboa
36,Wine &amp; Books Lisboa Hotel,1454,9.3,2023-05-08,Lisboa
37,Light of Lisbon Apartments I,760,7.5,2023-05-08,Lisboa
38,Republica83-Campo Pequeno Home,536,8.4,2023-05-08,Lisboa
39,Pop Saldanha Premium Apartments,864,8.6,2023-05-08,Lisboa
40,Hotel Mundial,1624,8.4,2023-05-08,Lisboa
41,Down Town Apartment - Expo23,768,8.4,2023-05-08,Lisboa
42,MYRIAD by SANA Hotels,2112,9.3,2023-05-08,Lisboa
43,Browns Central Hotel,1344,8.8,2023-05-08,Lisboa
44,Hotel Mercure Lisboa,798,7.7,2023-05-08,Lisboa
45,Palácio do Visconde,2076,9.3,2023-05-08,Lisboa
46,Lumen Hotel &amp; The Lisbon Light Show,945,9.1,2023-05-08,Lisboa
47,Lisbon Wine House - Rooms &amp; Suites,524,8.3,2023-05-08,Lisboa
48,The Emerald House Lisbon - Curio Collection By Hilton,1679,9.0,2023-05-08,Lisboa
49,Water and Sun Studio,444,7.2,2023-05-08,Lisboa
50,Maxime Hotel Lisbon,1152,8.8,2023-05-08,Lisboa
51,Radisson Blu Hotel Lisbon,942,7.9,2023-05-08,Lisboa
52,America Diamonds Hotel &amp; Sushi Bar,978,8.5,2023-05-08,Lisboa
53,Charming Apartment with Terrace and Pool in Lisbon,1139,9.2,2023-05-08,Lisboa
54,Gulbenkian Gardens,637,8.5,2023-05-08,Lisboa
55,Hotel 3K Barcelona,738,7.7,2023-05-08,Lisboa
56,TURIM Marques Hotel,843,8.1,2023-05-08,Lisboa
57,Melia Lisboa Oriente Hotel,852,8.9,2023-05-08,Lisboa
58,Casa Amora STUDIOS,1224,9.0,2023-05-08,Lisboa
59,TURIM Terreiro do Paço Hotel,1223,7.7,2023-05-08,Lisboa
60,SantoSweethome 1,636,8.5,2023-05-08,Lisboa
61,Lisbon Art Stay Apartments Baixa,1761,8.9,2023-05-08,Lisboa
62,Browns Boutique Hotel,1368,8.9,2023-05-08,Lisboa
63,Lisbon Lovers,824,9.1,2023-05-08,Lisboa
64,Lisbon Serviced Apartments - Parque,1249,8.3,2023-05-08,Lisboa
65,Vila Nova Guesthouse,605,8.3,2023-05-08,Lisboa
66,Portas Do Bairro,964,7.6,2023-05-08,Lisboa
67,Eurostars Lisboa Baixa,1918,9.7,2023-05-08,Lisboa
68,Home Out Rooms &amp; Apartments,433,8.7,2023-05-08,Lisboa
69,Lisbon Serviced Apartments - Castelo S. Jorge,792,7.8,2023-05-08,Lisboa
70,Browns Downtown Hotel,1204,8.7,2023-05-08,Lisboa
71,Hotel Travel Park Lisboa,707,8.3,2023-05-08,Lisboa
72,Duplo Charme Boutique Hotel,864,8.3,2023-05-08,Lisboa
73,TURIM Europa Hotel,911,7.8,2023-05-08,Lisboa
74,Industrial Lisbon Apartment,816,8.8,2023-05-08,Lisboa
75,Zenit Lisboa,766,8.4,2023-05-08,Lisboa
76,Portas do Céu,1098,8.4,2023-05-08,Lisboa
77,Hotel Hotel - Member of Design Hotels,2312,9.3,2023-05-08,Lisboa
78,Cenário Catita Hostel,246,7.4,2023-05-08,Lisboa
79,RENT4REST LISBON DOWNTOWN TINY STUDIO Apartments,759,7.9,2023-05-08,Lisboa
80,TURIM Saldanha Hotel,902,8.0,2023-05-08,Lisboa
81,Lisbon Serviced Apartments - Avenida,1084,8.2,2023-05-08,Lisboa
82,Ikonik Lisboa,639,8.6,2023-05-08,Lisboa
83,Hygge House,726,8.7,2023-05-08,Lisboa
84,Esqina Cosmopolitan Lodge,1190,8.7,2023-05-08,Lisboa
85,Light of Lisbon Apartments I,760,7.5,2023-05-08,Lisboa
86,Studio Galé Terceiro,678,8.4,2023-05-08,Lisboa
87,Dreaming Lisbon - Trigueiros Pateo,894,8.4,2023-05-08,Lisboa
88,Sofitel Lisbon Liberdade,1624,8.4,2023-05-08,Lisboa
89,Alma Moura Residences,960,8.5,2023-05-08,Lisboa
90,Lisbon Serviced Apartments - Liberdade,961,8.6,2023-05-08,Lisboa
91,The Visionaire Apartments,1342,9.0,2023-05-08,Lisboa
92,Alegria A Lisbon Boutique Hotel,1332,9.0,2023-05-08,Lisboa
93,Hostel Crespo,438,8.0,2023-05-08,Lisboa
94,The Editory Riverside Santa Apolónia Hotel,1464,8.7,2023-05-08,Lisboa
95,Bijou Studio Rosa - Bairro Alto,542,7.6,2023-05-08,Lisboa
96,Esqina Urban Lodge,1026,8.5,2023-05-08,Lisboa
97,Contador Mor Rooms and Apartments,678,8.3,2023-05-08,Lisboa
98,The Lisbonaire Apartments,1102,9.0,2023-05-08,Lisboa
99,Palácio das Especiarias,1913,9.3,2023-05-08,Lisboa
100,Hotel Botanico,888,8.6,2023-05-08,Lisboa
101,"Holiday Inn Express Lisboa - Av. Liberdade, an IHG Hotel",926,8.5,2023-05-08,Lisboa
102,"Holiday Inn Express Lisbon Airport, an IHG Hotel",733,8.0,2023-05-08,Lisboa
103,Hotel Do Chile,769,7.7,2023-05-08,Lisboa
104,Pop Saldanha Premium Apartments,864,8.6,2023-05-08,Lisboa
105,My Mouraria Suites,735,7.6,2023-05-08,Lisboa
106,SANA Malhoa Hotel,1387,8.7,2023-05-08,Lisboa
107,Raw Culture Art &amp; Lofts Bairro Alto,2561,9.4,2023-05-08,Lisboa
108,Dinya Lisbon Hotel &amp; Lounge Bar,953,8.6,2023-05-08,Lisboa
109,Casa Boma Lisboa - Modern &amp; Luminous Apartment with Balcony - Alcantara I,819,8.3,2023-05-08,Lisboa
110,Down Town Apartment - Expo23,768,8.4,2023-05-08,Lisboa
111,Mama Shelter Lisboa,797,8.4,2023-05-08,Lisboa
112,Hola Lisbon Suites,918,8.5,2023-05-08,Lisboa
113,Tivoli Oriente Hotel,1145,8.4,2023-05-08,Lisboa
114,Apartment São Lourenço,967,8.5,2023-05-08,Lisboa
115,1924,293,7.3,2023-05-08,Lisboa
116,Vincci Liberdade,1728,8.9,2023-05-08,Lisboa
117,Ascensor da Bica - Lisbon Serviced Apartments,883,8.1,2023-05-08,Lisboa
118,Le Consulat,3158,8.7,2023-05-08,Lisboa
119,Hotel Principe Real,1019,7.9,2023-05-08,Lisboa
120,SANA Reno Hotel,1115,8.2,2023-05-08,Lisboa
121,262 Baixa Guesthouse,375,7.5,2023-05-08,Lisboa
122,Friendly Border City Design Apartments,635,7.9,2023-05-08,Lisboa
123,Garam Lisboa,1158,8.9,2023-05-08,Lisboa
124,Lisbon Serviced Apartments - Chiado Emenda,1014,8.6,2023-05-08,Lisboa
125,Casa Boma Lisboa - Charming and Typical Apartment - Lapa III,756,7.6,2023-05-08,Lisboa
126,Portas do Teatro Apartments 2,1434,7.9,2023-05-08,Lisboa
127,Residencial Joao XXI,354,6.0,2023-05-08,Lisboa
128,"Stay local in Alfama! Deolinda central Home, amazing view",1062,9.6,2023-05-08,Lisboa
129,Water and Sun Studio,444,7.2,2023-05-08,Lisboa
130,Chiado 44,937,8.6,2023-05-08,Lisboa
131,Lisbon Serviced Apartments - Baixa Castelo,1304,8.6,2023-05-08,Lisboa
132,Chiado Mercy II,1074,9.0,2023-05-08,Lisboa
133,Inspira Liberdade Boutique Hotel,1237,8.7,2023-05-08,Lisboa
134,Patria Hotel,744,7.9,2023-05-08,Lisboa
135,Charming Apartment with Terrace and Pool in Lisbon,1139,9.2,2023-05-08,Lisboa
136,Lost Lisbon :: Chiado House,1464,9.0,2023-05-08,Lisboa
137,Lux Lisboa Park,2460,8.9,2023-05-08,Lisboa
138,Urbano FLH Hotels Lisboa,1232,9.0,2023-05-08,Lisboa
139,Cantaria - Checkinhome,562,7.9,2023-05-08,Lisboa
140,Typical Portuguese Apartment in São Bento,1539,10,2023-05-08,Lisboa
141,Cosy Luxury Apartment - Lisbon Center,619,8.2,2023-05-08,Lisboa
142,Rossio Garden Hotel,1023,8.2,2023-05-08,Lisboa
143,LR Guest House,1279,9.5,2023-05-08,Lisboa
144,PAZ 38 HIDEAWAY Premium Location,858,9.3,2023-05-08,Lisboa
145,Graça Garden Home,1269,9.6,2023-05-08,Lisboa
146,Apt in Lisbon Oriente 57 - Parque das Nações,1251,8.1,2023-05-08,Lisboa
147,V Dinastia,492,7.2,2023-05-08,Lisboa
148,New Charming Flat - Lisbon Center,627,7.2,2023-05-08,Lisboa
149,Santa Marta by SpotOn Apartments,984,nan,2023-05-08,Lisboa
150,Alfama Chic Penabuquel,809,7.5,2023-05-08,Lisboa
151,Casa do Mercado Lisboa,1352,9.0,2023-05-08,Lisboa
152,Rose Apartments,527,6.3,2023-05-08,Lisboa
153,SANA Rex Hotel,973,7.5,2023-05-08,Lisboa
154,Lisbon Art Stay Apartments Baixa,1761,8.9,2023-05-08,Lisboa
155,"Holiday Inn Express - Lisbon - Plaza Saldanha, an IHG Hotel",806,8.6,2023-05-08,Lisboa
156,Vila Garden Guesthouse,744,9.0,2023-05-08,Lisboa
157,Stay Home Lisbon,694,8.7,2023-05-08,Lisboa
158,FLH Santa Catarina Typical Studio,597,7.3,2023-05-08,Lisboa
159,Olissippo Saldanha,1351,8.7,2023-05-08,Lisboa
160,Lisbon Lovers,824,9.1,2023-05-08,Lisboa
161,Hotel White Lisboa,1048,8.7,2023-05-08,Lisboa
162,Amazonia Lisboa Hotel,833,7.8,2023-05-08,Lisboa
163,NH Collection Lisboa Liberdade,1621,8.5,2023-05-08,Lisboa
164,Iberostar Selection Lisboa,1413,8.5,2023-05-08,Lisboa
165,Liberdade Apartment,1279,8.2,2023-05-08,Lisboa
166,Chalet D´Ávila Guest House,442,9.0,2023-05-08,Lisboa
167,Crisapartment,924,9.4,2023-05-08,Lisboa
168,"Lisboa, Charming Patio House, Central Lisbon, WIFI, Air Conditioning, Near Metro, by IG",599,8.7,2023-05-08,Lisboa
169,The Estrela Apartment,744,8.9,2023-05-08,Lisboa
170,LV Premier Apartments Chiado- CH,1592,8.5,2023-05-08,Lisboa
171,Pestana Lisboa Vintage City Center Suites,1039,8.1,2023-05-08,Lisboa
172,SANA Capitol Hotel,1100,8.4,2023-05-08,Lisboa
173,Lisbon Serviced Apartments - Benformoso,877,7.9,2023-05-08,Lisboa
174,Succeed Terreiro do Paço Suites,834,8.0,2023-05-08,Lisboa
175,Flores Guest House,663,8.5,2023-05-08,Lisboa
176,Lisbon Five Stars Apartments 8 Building,1136,8.2,2023-05-08,Lisboa
177,Palácio Camões - Lisbon Serviced Apartments,1178,8.2,2023-05-08,Lisboa
178,TURIM Iberia Hotel,1400,8.2,2023-05-08,Lisboa
179,Lisbon Serviced Apartments - Parque,1249,8.3,2023-05-08,Lisboa
180,Casa Boma Lisboa - Elegant &amp; Spacious Apartment - Campo I,844,8.1,2023-05-08,Lisboa
181,In the heart of Lisbon,794,8.4,2023-05-08,Lisboa
182,TURIM Lisboa Hotel,977,7.9,2023-05-08,Lisboa
183,The Lisboans Apartments,1824,9.4,2023-05-08,Lisboa
184,Nova Alegria,486,8.0,2023-05-08,Lisboa
185,Portas Do Bairro,964,7.6,2023-05-08,Lisboa
186,Rent4Rest Dream View Apartment Lisbon,1917,8.8,2023-05-08,Lisboa
187,Triplex with Garage - Praça das Flores,984,8.5,2023-05-08,Lisboa
188,Lisbon Old Town Guest House,745,8.6,2023-05-08,Lisboa
189,Cozy Studio Alvalade,590,8.7,2023-05-08,Lisboa
190,Augusta Residence Apartments,1192,9.3,2023-05-08,Lisboa
191,Inn-Chiado Restauradores Prime Suites,607,7.9,2023-05-08,Lisboa
192,Trendy Apartment in Bairro Alto,782,9.7,2023-05-08,Lisboa
193,Meliá Lisboa Aeroporto,834,8.9,2023-05-08,Lisboa
194,Sant Jordi Hostels Lisbon,412,8.8,2023-05-08,Lisboa
195,Inn Bairro Alto B&amp;B / B.A Sweet,682,8.4,2023-05-08,Lisboa
196,Hotel MeraPrime Gold Lisboa,1226,8.6,2023-05-08,Lisboa
197,Amoreira Room,327,7.9,2023-05-08,Lisboa
198,Crooked House Alfama,784,9.0,2023-05-08,Lisboa
199,Lisbon Serviced Apartments - Mouraria,1032,8.4,2023-05-08,Lisboa
200,Lisbon Dreams Estrela TOP Suites,629,8.5,2023-05-08,Lisboa
201,Madalena Hermitage,1518,9.1,2023-05-08,Lisboa
202,Portas do Teatro Apartments,1314,7.8,2023-05-08,Lisboa
203,Lisbon Serviced Apartments - Baixa,1288,8.6,2023-05-08,Lisboa
204,Home Out Rooms &amp; Apartments,433,8.7,2023-05-08,Lisboa
205,São Vicente House,924,8.8,2023-05-08,Lisboa
206,Marino Lisboa,840,8.6,2023-05-08,Lisboa
207,Lisbon Serviced Apartments - Bairro Alto,1129,8.5,2023-05-08,Lisboa
208,Prime Lisbon - Boavista 44,1189,8.5,2023-05-08,Lisboa
209,Hotel da Estrela - by Unlock Hotels,1080,8.4,2023-05-08,Lisboa
210,Lisbon Serviced Apartments - Castelo S. Jorge,792,7.8,2023-05-08,Lisboa
211,1869 Príncipe Real House,1679,9.1,2023-05-08,Lisboa
212,"InterContinental Lisbon, an IHG Hotel",1590,8.8,2023-05-08,Lisboa
213,Alfama Lisbon Studio,618,8.2,2023-05-08,Lisboa
214,The Blue Sky Nest,992,9.7,2023-05-08,Lisboa
215,My Bairro Alto Suites,1038,7.7,2023-05-08,Lisboa
216,Find Me Inn Alcantara,867,8.9,2023-05-08,Lisboa
217,LUSTER Hotel,1230,9.4,2023-05-08,Lisboa
218,Boemio FLH Hotels,1474,9.3,2023-05-08,Lisboa
219,Lost Lisbon :: Cais House,1464,8.8,2023-05-08,Lisboa
220,B&amp;B Hotel Lisboa Aeroporto,440,8.2,2023-05-08,Lisboa
221,Tivoli Avenida Liberdade Lisboa – A Leading Hotel of the World,2493,8.8,2023-05-08,Lisboa
222,The Leaf Boutique Hotel Lisbon,931,8.9,2023-05-08,Lisboa
223,Stunning Apartment near Avenue Liberdade,1374,9.5,2023-05-08,Lisboa
224,The Lumiares Hotel &amp; Spa - Small Luxury Hotels Of The World,2984,9.0,2023-05-08,Lisboa
225,Férias no Bairro,738,8.7,2023-05-08,Lisboa
226,Lisbon Nest,798,8.9,2023-05-08,Lisboa
227,Palacette da Mouraria,766,8.8,2023-05-08,Lisboa
228,EXE Liberdade,971,8.5,2023-05-08,Lisboa
229,Akicity Alameda Charm,990,8.0,2023-05-08,Lisboa
230,LX51 Studios &amp; Suites - Lisbon center,802,8.2,2023-05-08,Lisboa
231,As Janelas Verdes Inn - Lisbon Heritage Collection - Riverside,2556,8.9,2023-05-08,Lisboa
232,SANA Metropolitan Hotel,1341,8.5,2023-05-08,Lisboa
233,Ferraria XVI FLH Hotels Lisboa,1688,9.2,2023-05-08,Lisboa
234,Cosy Attic City center,624,7.7,2023-05-08,Lisboa
235,Portas do Céu,1098,8.4,2023-05-08,Lisboa
236,Baixa Downtown by Central Hill Apartments,3845,8.1,2023-05-08,Lisboa
237,Altis Avenida Hotel,2486,9.0,2023-05-08,Lisboa
238,Deco Gem Bica,1292,7.3,2023-05-08,Lisboa
239,My Suite Lisbon Guest House – Principe Real,1384,8.5,2023-05-08,Lisboa
240,Apt in Lisbon Rio - Parque das Nações,961,7.8,2023-05-08,Lisboa
241,Geronimo Guest House Belém,1168,9.1,2023-05-08,Lisboa
242,8 Building Serviced Apartment by the River,1170,8.3,2023-05-08,Lisboa
243,Campo de Ourique Premium,984,9.0,2023-05-08,Lisboa
244,GuestReady - Time Out 106,831,6.6,2023-05-08,Lisboa
245,Lisbon Wine Hotel,1698,9.2,2023-05-08,Lisboa
246,Architectural Gem in Bica,1671,8.8,2023-05-08,Lisboa
247,Vila Rosário 3 studios with Patio by Homeful Homes,659,8.5,2023-05-08,Lisboa
248,Tesouro da Baixa by Shiadu,1825,9.0,2023-05-08,Lisboa
249,LX Lisboa Cozy studio,582,7.9,2023-05-08,Lisboa
250,Altis Prime Hotel,1206,8.5,2023-05-08,Lisboa
251,"Holiday Inn Lisbon, an IHG Hotel",842,7.9,2023-05-08,Lisboa
252,Verão Casa,1104,8.1,2023-05-08,Lisboa
253,Smy Lisboa,996,8.1,2023-05-08,Lisboa
254,Lisbon Serviced Apartments - Avenida,1084,8.2,2023-05-08,Lisboa
255,The Local Guest House Lisbon,420,8.2,2023-05-08,Lisboa
256,Lisbon Style,684,8.4,2023-05-08,Lisboa
257,Alfama for You,722,7.9,2023-05-08,Lisboa
258,Merces by Central Hill Apartments,3081,8.7,2023-05-08,Lisboa
259,Elegant 2 Bedroom Apartment in Iconic Alfama!,1255,6.8,2023-05-08,Lisboa
260,Studio Galé Terceiro,678,8.4,2023-05-08,Lisboa
261,Pestana CR7 Lisboa,1576,8.6,2023-05-08,Lisboa
262,WC by The Beautique Hotels,1185,8.6,2023-05-08,Lisboa
263,Romantic Gem in Graça,1081,9.0,2023-05-08,Lisboa
264,Santo António Prime Apartments II by Goodplace,636,8.2,2023-05-08,Lisboa
265,Traditional Studio in Alfama,697,9.0,2023-05-08,Lisboa
266,Guest House Guerra Junqueiro II,324,8.1,2023-05-08,Lisboa
267,WHome Casa Alcazar Perfect spot w/ private Patio,942,8.0,2023-05-08,Lisboa
268,Olissippo Castelo,1164,8.5,2023-05-08,Lisboa
269,CastleViewAttic,758,8.1,2023-05-08,Lisboa
270,TryLisbon Calvário,1033,8.4,2023-05-08,Lisboa
271,Belém- Charming Apartments,924,8.7,2023-05-08,Lisboa
272,Alfama Apartment with River view,1084,8.5,2023-05-08,Lisboa
273,Good Vibes,738,8.3,2023-05-08,Lisboa
274,Bliss Lisbon Apartments - Bairro Alto,1884,8.0,2023-05-08,Lisboa
275,Cozy House by Famous Flea Market with Terrace,654,7.5,2023-05-08,Lisboa
276,Hotel Dom Carlos Liberty,951,8.4,2023-05-08,Lisboa
277,Lisbon Rentals Chiado,1597,9.6,2023-05-08,Lisboa
278,Alfama Downtown Apartments,474,6.8,2023-05-08,Lisboa
279,Dreaming Lisbon - Trigueiros Pateo,894,8.4,2023-05-08,Lisboa
280,Casa Santa Marinha,938,8.4,2023-05-08,Lisboa
281,Alfama District by be@home,744,7.5,2023-05-08,Lisboa
282,The Back Yard Nest,882,9.7,2023-05-08,Lisboa
283,4U Lisbon II Guesthouse,474,7.2,2023-05-08,Lisboa
284,Spacious And Modern Studio In Belem!,647,7.3,2023-05-08,Lisboa
285,Alma Moura Residences,960,8.5,2023-05-08,Lisboa
286,The Late Birds Lisbon - Gay Urban Resort,1426,9.4,2023-05-08,Lisboa
287,The Bridge,373,7.1,2023-05-08,Lisboa
288,Hotel Sete Colinas,873,8.6,2023-05-08,Lisboa
289,Hotel Santa Justa,2062,9.1,2023-05-08,Lisboa
290,4U Lisbon Airport Suites,684,7.9,2023-05-08,Lisboa
291,Principe Real Beautiful 3 Bedroom Flat,2183,8.7,2023-05-08,Lisboa
292,Hotel Lisboa Plaza - Lisbon Heritage Collection - Avenida,1784,8.7,2023-05-08,Lisboa
293,PortoBay Liberdade,1848,9.0,2023-05-08,Lisboa
294,Lisbon Serviced Apartments - Campos,744,8.2,2023-05-08,Lisboa
295,Lisbon Serviced Apartments - Madalena,1503,8.5,2023-05-08,Lisboa
296,Apartamento Ideal 3,549,8.1,2023-05-08,Lisboa
297,Superb Apartments Overlooking Graça in Lisbon,1665,9.4,2023-05-08,Lisboa
298,Tempo FLH Hotels Lisboa,1391,9.0,2023-05-08,Lisboa
299,Paradise House,556,7.7,2023-05-08,Lisboa
300,Áurea Museum by Eurostars Hotel Company,1634,8.8,2023-05-08,Lisboa
301,Cozy Lisbon Alfama,1020,8.6,2023-05-08,Lisboa
302,Lovely Home,770,8.7,2023-05-08,Lisboa
303,Nomad's Padaria Collection Lisbon,1906,9.1,2023-05-08,Lisboa
304,Lisbon Serviced Apartments - Liberdade,961,8.6,2023-05-08,Lisboa
305,FLH Typical Alfama Apartment,754,7.5,2023-05-08,Lisboa
306,Exe Saldanha,888,8.9,2023-05-08,Lisboa
307,Bento Boutique Apartment - IBG HOME,492,8.2,2023-05-08,Lisboa
308,The Blue House - Bica Yellow Tram,979,9.0,2023-05-08,Lisboa
309,Lisbon10,775,9.2,2023-05-08,Lisboa
310,The Visionaire Apartments,1342,9.0,2023-05-08,Lisboa
311,Lisbon Unique Apartments,732,8.4,2023-05-08,Lisboa
312,Palacio Ramalhete,2227,8.8,2023-05-08,Lisboa
313,Blue Liberdade Hotel,1861,9.6,2023-05-08,Lisboa
314,Universo Romantico,456,7.1,2023-05-08,Lisboa
315,Apartment Carmo,1510,9.0,2023-05-08,Lisboa
316,Dear Lisbon - Gallery House,1242,8.8,2023-05-08,Lisboa
317,Ritz &amp; Freud Guest House,480,8.4,2023-05-08,Lisboa
318,Stairways to Alfama,709,7.7,2023-05-08,Lisboa
319,Hermitage Castelo - Casa Chafariz,1644,9.4,2023-05-08,Lisboa
320,Bairrus Lisbon Apartments - Alfama,935,8.7,2023-05-08,Lisboa
321,The One Palácio da Anunciada,2670,8.8,2023-05-08,Lisboa
322,Modern Lisbon Apartments by SoulPlaces,1471,9.1,2023-05-08,Lisboa
323,Belém 147 Apartment,744,8.6,2023-05-08,Lisboa
324,Restauradores by Central Hill Apartments,2316,7.6,2023-05-08,Lisboa
325,Watching Lisbon Apartments,489,6.4,2023-05-08,Lisboa
326,Casa das Janelas com Vista,1237,9.0,2023-05-08,Lisboa
327,Regueira Apartment,592,8.0,2023-05-08,Lisboa
328,GuestReady -- Cream and Wood Stay in Alcântara,509,6.9,2023-05-08,Lisboa
329,Bijou Studio Rosa - Bairro Alto,542,7.6,2023-05-08,Lisboa
330,Dear Lisbon - Palace Chiado Suites,1536,9.0,2023-05-08,Lisboa
331,Chiado/Carmo Apartment,834,nan,2023-05-08,Lisboa
332,Encarnação Home,564,8.0,2023-05-08,Lisboa
333,Ramada by Wyndham Lisbon,738,8.0,2023-05-08,Lisboa
334,Sheraton Lisboa Hotel &amp; Spa,1639,8.4,2023-05-08,Lisboa
335,The Lisbonaire Apartments,1102,9.0,2023-05-08,Lisboa
336,GuestReady - Rustic Duplex with Terrace in Senhora do Monte,806,8.1,2023-05-08,Lisboa
337,Grande Pensao Residencial Alcobia,816,8.0,2023-05-08,Lisboa
338,Almirante Reis New sublime Flat,905,8.3,2023-05-08,Lisboa
339,Apartments in downtown,1440,8.8,2023-05-08,Lisboa
340,Chiado Mercy I,1674,8.2,2023-05-08,Lisboa
341,Porta do Mar Deluxe Central Apartments,986,8.5,2023-05-08,Lisboa
342,Dear Lisbon - Bordalo Palace Chiado,1673,9.1,2023-05-08,Lisboa
343,My Story Hotel Rossio,1449,9.0,2023-05-08,Lisboa
344,Selina Secret Garden Lisbon,490,7.9,2023-05-08,Lisboa
345,Olissippo Oriente,1304,8.7,2023-05-08,Lisboa
346,House and Rooms in Lisbon,294,6.9,2023-05-08,Lisboa
347,Figueira by The Beautique Hotels,1635,8.8,2023-05-08,Lisboa
348,Lost Lisbon :: Avenida House,1464,8.8,2023-05-08,Lisboa
349,Le Premier Lisbon Suites,941,7.6,2023-05-08,Lisboa
350,"Stay local in Alfama! Alice central home, near river",1149,8.5,2023-05-08,Lisboa
351,New Luxury Apartment - Lisbon Center,637,8.8,2023-05-08,Lisboa
352,Dear Lisbon - Charming House,1088,8.9,2023-05-08,Lisboa
353,Hotel Lisboa,909,8.4,2023-05-08,Lisboa
354,My Mouraria Suites,735,7.6,2023-05-08,Lisboa
355,Flores,734,8.2,2023-05-08,Lisboa
356,VIP Executive Arts Hotel,1068,8.3,2023-05-08,Lisboa
357,Walk'in Sodré,630,nan,2023-05-08,Lisboa
358,Casa do Bairro by Shiadu,1573,9.1,2023-05-08,Lisboa
359,Internacional Design Hotel,1716,8.6,2023-05-08,Lisboa
360,Raw Culture Art &amp; Lofts Bairro Alto,2561,9.4,2023-05-08,Lisboa
361,Akicity Lisboa Charm,954,7.1,2023-05-08,Lisboa
362,MY LX FLAT Graça Lighting Design Apartment,982,nan,2023-05-08,Lisboa
363,Tauro 195 near El Corte Ingles,1584,9.2,2023-05-08,Lisboa
364,Lisbon Colours Bairro Alto Apartments,1176,8.3,2023-05-08,Lisboa
365,A View to the River Tejo - IBG HOME,411,7.4,2023-05-08,Lisboa
366,Marques Classy Apartment by be@home,959,8.9,2023-05-08,Lisboa
367,Avani Avenida Liberdade Lisbon Hotel,1477,8.4,2023-05-08,Lisboa
368,Casa de Santa Marta,826,9.6,2023-05-08,Lisboa
369,Quinta Colina by Shiadu,1432,8.8,2023-05-08,Lisboa
370,Charming 1 Bedroom Apartment w/ Terrace Near Belém,807,8.3,2023-05-08,Lisboa
371,Real Residência - Apartamentos Turísticos,896,8.1,2023-05-08,Lisboa
372,Bairro House Lisbon Charming Suites,911,8.2,2023-05-08,Lisboa
373,Augusta Boutique House,1145,9.0,2023-05-08,Lisboa
374,Akicity Amoreiras Jade,720,nan,2023-05-08,Lisboa
375,Casa Boma Lisboa - Unique Apartment with Swimming Pool - Marvila I,1404,8.2,2023-05-08,Lisboa
376,Lutecia Smart Design Hotel,688,8.3,2023-05-08,Lisboa
377,ALTIDO Modern 2-level flats near Ajuda Palace,1011,6.6,2023-05-08,Lisboa
378,São Bento ao Rato Apartment,635,7.2,2023-05-08,Lisboa
